st_061010_0001#0,"""A.P.242/2/11/10:00"""
st_061010_0360#0,"""Душа, находящася в простом<br>сосуде, которой не суждено<br>существовать.<br>Это - я, искуственное существо,<br>Генриетта."""
st_061010_0370#0,"""Сосуд для фотонов...<br>для [Глубинной Тьмы] - конечного<br>существования, что поработит<br>всё внутри себя.<br>Это - Шива, Богиня Конца."""
st_061010_0380#0,"""Наша связь глубока,<br>но мимолетна."""
st_061010_0390#0,"""Цивилизация приближалась к концу<br>в сумерках эпохи фотонёров."""
st_061010_0400#0,"""Общество ценило только<br>манипуляции с фотонами.<br>Физические тела, которые<br>легко заменялись, теряли<br>свою ценность."""
st_061010_0410#0,"""И все же фотонёры не могли<br>предположить никакого<br>существования, кроме<br>существования физических тел.<br>То, что они хотели, было<br>окончательным сосудом."""
st_061010_0420#0,"""...Был некий исследователь.<br>Созданный им сосуд он рассматривал не как сосуд,<br>а как другого человека."""
st_061010_0430#0,"""Он беседовал с молчаливой оболочкой день за днем,<br>пока она, в конце концов, не выросла сердцем, и, даже,<br>не пробудилась к силе фотонов."""
st_061010_0440#0,"""Эти явления были плодами его исследований.<br>Сила, которая стояла превыше всего.<br>Беспрецедентная сила."""
st_061010_0450#0,"""...Исследователь был в восторге.<br>Это был не просто клон, а свое собственное уникальное<br>существование. Существо, которое может составить<br>конкуренцию Хронике Акаши."""
st_061010_0460#0,"""Тем не менее, последний клон Хроники Акаши...<br>[Глубинная Тьма] родилась примерно в то же время."""
st_061010_0470#0,"""Сосуд с соответствующей мощью был необходим,<br>чтобы запечатать её и остановить буйство.<br>Сосуд, равный Хронике Акаши. Этот сосуд был мной."""
st_061010_0480#0,"""Но в сердце не было необходимости. Моя душа...<br>моё сердце было вырвано и заменено на фотоны."""
st_061010_0490#0,"""В этой оболочке родилось желание контролировать все фотоны.<br>Оно стало Богиней Конца - Сивой."""
skit01#0,"""How Do We Resist The Demise"""
skit02#0,"""Способ противостоять Концу"""
