name010#0,"""Nazun"""
quiz15_1#0,"""จำนวนคนสูงสุดที่สามารถเข้าร่วม Team ได้"""
quiz15_2#0,"""คือ 120 คน"""
quiz16#0,"""คำถาม:<br><yellow>อาวุธที่ชื่อว่า Relic Battle Verge<br>คือ Rod<c><br>YES หรือ NO?"""
quiz16_1#0,"""อาวุธที่ชื่อว่า Relic Battle Verge"""
quiz16_2#0,"""คือ Rod"""
quiz17#0,"""คำถาม:<br><yellow>ประเภทอาวุธที่ Nadereh ใช้ในการต่อสู้<br>คือ Dual Blades<c><br>YES หรือ NO?"""
quiz17_1#0,"""ประเภทอาวุธที่ Nadereh ใช้ในการต่อสู้"""
quiz17_2#0,"""คือ Dual Blades"""
quiz18#0,"""คำถาม:<br><yellow>Vanford และ Crawford<br>มีความสัมพันธ์เป็นพ่อลูกกัน<c><br>YES หรือ NO?"""
quiz18_1#0,"""Vanford และ Crawford"""
quiz18_2#0,"""มีความสัมพันธ์เป็นพ่อลูกกัน"""
quiz19#0,"""คำถาม:<br><yellow>อายุของ Bruder คือ 18 ปี<c><br>YES หรือ NO?"""
quiz19_1#0,"""อายุของ Bruder คือ 18 ปี"""
quiz20#0,"""คำถาม:<br><yellow>คลาสของ ARKS Training Instructor Liu Mei<br>คือ Techter<c><br>YES หรือ NO?"""
quiz20_1#0,"""คลาสของ ARKS Training Instructor Liu Mei"""
quiz20_2#0,"""คือ Techter"""
quiz21#0,"""คำถาม:<br><yellow>หลังจากลงจอดบน Halpha<br>คนแรกที่คุณเจอคือ Manon<c><br>YES หรือ NO?"""
quiz21_1#0,"""หลังจากลงจอดบน Halpha"""
quiz21_2#0,"""คนแรกที่คุณเจอคือ Manon"""
quiz22#0,"""คำถาม:<br><yellow>คลาส Techter สามารถสวมใส่ Wand ได้<c><br>YES หรือ NO?"""
quiz22_1#0,"""คลาส Techter สามารถสวมใส่ Wand ได้"""
quiz23#0,"""คำถาม:<br><yellow>จำนวน Reverser Sign สูงสุดที่คุณสามารถพกพาได้<br>คือ 5 ชิ้น<c><br>YES หรือ NO?"""
quiz23_1#0,"""จำนวน Reverser Sign สูงสุดที่คุณสามารถพกพาได้"""
quiz23_2#0,"""คือ 5 ชิ้น"""
quiz24#0,"""คำถาม:<br><yellow>ในการต่อสู้ Waker จะอัญเชิญ<br>Pet ออกมา<c><br>YES หรือ NO?"""
quiz24_1#0,"""ในการต่อสู้ Waker จะอัญเชิญ"""
quiz24_2#0,"""Pet ออกมา"""
quiz25#0,"""คำถาม:<br><yellow>Wand ถูกใช้งานโดย Techter<br>และไม่มีคลาสอื่นที่ใช้ได้อีก<c><br>YES หรือ NO?"""
quiz25_1#0,"""Wand ถูกใช้งานโดย Techter"""
quiz25_2#0,"""และไม่มีคลาสอื่นที่ใช้ได้อีก"""
quiz26#0,"""คำถาม:<br><yellow>Fighter Skip Arts สามารถใช้งานได้โดย<br>การกดปุ่ม PA ค้างไว้<c><br>YES หรือ NO?"""
quiz26_1#0,"""Fighter Skip Arts สามารถใช้งานได้โดย"""
quiz26_2#0,"""การกดปุ่ม PA ค้างไว้"""
quiz27#0,"""คำถาม:<br><yellow>ถ้าคุณดู Stage Live event<br>Rare Drop Rate ของคุณจะเพิ่มขึ้นชั่วคราว<c><br>YES หรือ NO?"""
quiz27_1#0,"""ถ้าคุณดู Stage Live event"""
quiz27_2#0,"""Rare Drop Rate ของคุณจะเพิ่มขึ้นชั่วคราว"""
quiz28#0,"""คำถาม:<br><yellow>Killing PP Gain คือ<br>Class Skill ของ Ranger<c><br>YES หรือ NO?"""
quiz28_1#0,"""Killing PP Gain คือ"""
quiz28_2#0,"""Class Skill ของ Ranger"""
quiz30#0,"""คำถาม:<br><yellow>Alpha Reactor หนึ่งชิ้นสามารถนำไปแลกเปลี่ยนเป็น<br>3500 N-Meseta<c><br>YES หรือ NO?"""
quiz30_1#0,"""Alpha Reactor หนึ่งชิ้นสามารถนำไปแลกเปลี่ยนเป็น"""
quiz30_2#0,"""3500 N-Meseta"""
quiz31#0,"""คำถาม:<br><yellow>Mission Pass ของคุณสามารถเลื่อนขึ้นหนึ่ง Tier ได้<br>โดยการจ่าย 20 SG<c><br>YES หรือ NO?"""
quiz31_1#0,"""Mission Pass ของคุณสามารถเลื่อนขึ้นหนึ่ง Tier ได้"""
quiz31_2#0,"""โดยการจ่าย 20 SG"""
quiz32#0,"""คำถาม:<br><yellow>NGS ARKS Card สามารถตั้งค่า<br>Title ได้สูงสุด 3 อัน<c><br>YES หรือ NO?"""
quiz32_1#0,"""NGS ARKS Card สามารถตั้งค่า"""
quiz32_2#0,"""Title ได้สูงสุด 3 อัน"""
quiz33#0,"""คำถาม:<br><yellow>Daedal Sword จะปรากฏตัว<br>ใน Western Aelio<c><br>YES หรือ NO?"""
quiz33_1#0,"""Daedal Sword จะปรากฏตัว"""
quiz33_2#0,"""ใน Western Aelio"""
quiz34#0,"""คำถาม:<br><yellow>ชื่อชุดแต่งกายของ Guren<br>คือ Couverts Ouise [Se]<c><br>YES หรือ NO?"""
quiz34_1#0,"""ชื่อชุดแต่งกายของ Guren"""
quiz34_2#0,"""คือ Couverts Ouise [Se]"""
quiz35#0,"""คำถาม:<br><yellow>อาวุธที่มีชื่อว่า Kouklophis Bow<br>อ้างอิงดีไซน์มาจาก Crocodallus<c><br>YES หรือ NO?"""
quiz35_1#0,"""อาวุธที่มีชื่อว่า Kouklophis Bow"""
quiz35_2#0,"""อ้างอิงดีไซน์มาจาก Crocodallus"""
quiz36#0,"""คำถาม:<br><yellow>ชื่อของเกาะที่พ็อดของคุณตกลงมา<br>คือ Kanai Island<c><br>YES หรือ NO?"""
quiz36_1#0,"""ชื่อของเกาะที่พ็อดของคุณตกลงมา"""
quiz36_2#0,"""คือ Kanai Island"""
quiz37#0,"""คำถาม:<br><yellow>Tames ที่ปรากฏตัวบริเวณ Lake Halphiria<br>จะมี Lv. 65<c><br>YES หรือ NO?"""
quiz37_1#0,"""Tames ที่ปรากฏตัวบริเวณ Lake Halphiria"""
quiz37_2#0,"""จะมี Lv. 65"""
quiz38#0,"""คำถาม:<br><yellow>Assault Rifle สุดโปรดของ Aina<br>ถูกพันด้วยผ้าพันคอ<c><br>YES หรือ NO?"""
quiz38_1#0,"""Assault Rifle สุดโปรดของ Aina"""
quiz38_2#0,"""ถูกพันด้วยผ้าพันคอ"""
quiz39#0,"""คำถาม:<br><yellow>Battle-Hardened: Bubble Crab ปรากฏตัว<br>ใน Southern Retem<c><br>YES หรือ NO?"""
quiz39_1#0,"""Battle-Hardened: Bubble Crab ปรากฏตัว"""
quiz39_2#0,"""ใน Southern Retem"""
quiz40#0,"""คำถาม:<br><yellow>ใบของ Resta Sign<br>มีสี่แฉก<c><br>YES หรือ NO?"""
quiz40_1#0,"""ใบของ Resta Sign"""
quiz40_2#0,"""มีสี่แฉก"""
quiz41#0,"""คำถาม:<br><yellow>Mt. Magnus มี<br>Message Pack ทั้งหมด 3 อัน<c><br>YES หรือ NO?"""
quiz41_1#0,"""Mt. Magnus มี"""
quiz41_2#0,"""Message Pack ทั้งหมด 3 อัน"""
quiz42#0,"""คำถาม:<br><yellow>ความสูงสูงสุดของคุณในการสร้างตัวละคร<br>คือ 205 เซนติเมตร<c><br>YES หรือ NO?"""
quiz42_1#0,"""ความสูงสูงสุดของคุณในการสร้างตัวละคร"""
quiz42_2#0,"""คือ 205 เซนติเมตร"""
quiz43#0,"""คำถาม:<br><yellow>อัตราการบูสต์ของ Party Boost<br>ถูกกำหนดโดยชื่อ Party ของคุณ<c><br>YES หรือ NO?"""
quiz43_1#0,"""อัตราการบูสต์ของ Party Boost"""
quiz43_2#0,"""ถูกกำหนดโดยชื่อ Party ของคุณ"""
quiz44#0,"""คำถาม:<br><yellow>มี Gathering Material<br>ที่ชื่อ Refreshing Retena Shark อยู่<c><br>YES หรือ NO?"""
quiz44_1#0,"""มี Gathering Material"""
quiz44_2#0,"""ที่ชื่อ Refreshing Retena Shark อยู่"""
quiz45#0,"""คำถาม:<br><yellow>ภูเขาที่ Bergmann ขอให้คุณไปสำรวจ<br>คือ Mt. Mahina Pari<c><br>YES หรือ NO?"""
quiz45_1#0,"""ภูเขาที่ Bergmann ขอให้คุณไปสำรวจ"""
quiz45_2#0,"""คือ Mt. Mahina Pari"""
quiz46#0,"""คำถาม:<br><yellow>ในเควสต์ 【A Favor, Times Five】<br>Kukka ได้ขอขนสัตว์<c><br>YES หรือ NO?"""
quiz46_1#0,"""ในเควสต์ 【A Favor, Times Five】"""
quiz46_2#0,"""Kukka ได้ขอขนสัตว์"""
quiz47#0,"""คำถาม:<br><yellow>Aelio มี Red Container<br>ทั้งหมด 113 กล่อง<c><br>YES หรือ NO?"""
quiz47_1#0,"""Aelio มี Red Container"""
quiz47_2#0,"""ทั้งหมด 113 กล่อง"""
quiz48#0,"""คำถาม:<br><yellow>ใน Stage Live ที่ Retem City<br>คนที่ร้องเพลงคือ Garoa<c><br>YES หรือ NO?"""
quiz48_1#0,"""ใน Stage Live ที่ Retem City"""
quiz48_2#0,"""คนที่ร้องเพลงคือ Garoa"""
quiz49#0,"""คำถาม:<br><yellow>อาวุธจากซีรีส์ Kaiseram<br>สามารถรับได้โดยการแลกเปลี่ยนด้วย Icicle Orb 999 อัน<c><br>YES หรือ NO?"""
quiz49_1#0,"""อาวุธจากซีรีส์ Kaiseram"""
quiz49_2#0,"""สามารถรับได้โดยการแลกเปลี่ยนด้วย Icicle Orb 999 อัน"""
quiz50#0,"""คำถาม:<br><yellow>การปลดล็อก Potential ของอาวุธที่ชื่อว่า Prim Rod<br>จำเป็นต้องใช้ Photon Scale<c><br>YES หรือ NO?"""
quiz50_1#0,"""การปลดล็อก Potential ของอาวุธที่ชื่อว่า Prim Rod"""
quiz50_2#0,"""จำเป็นต้องใช้ Photon Scale"""
quiz51#0,"""คำถาม:<br><yellow>Special Ability Capsule C/Ael Domina<br>จำเป็นต้องใช้ C/Arm III ในการแลกเปลี่ยน<c><br>YES หรือ NO?"""
quiz51_1#0,"""Special Ability Capsule C/Ael Domina"""
quiz51_2#0,"""จำเป็นต้องใช้ C/Arm III ในการแลกเปลี่ยน"""
quiz52#0,"""คำถาม:<br><yellow>ไอเทมซีรีส์ Prim<br>มีรุ่นสีเหลืองอยู่<c><br>YES หรือ NO?"""
quiz52_1#0,"""ไอเทมซีรีส์ Prim"""
quiz52_2#0,"""มีรุ่นสีเหลืองอยู่"""
quiz53#0,"""คำถาม:<br><yellow>Potential ของอาวุธซีรีส์ Prim<br>คือ Immovable Form<c><br>YES หรือ NO?"""
quiz53_1#0,"""Potential ของอาวุธซีรีส์ Prim"""
quiz53_2#0,"""คือ Immovable Form"""
quiz54#0,"""คำถาม:<br><yellow>แฝดคนที่สามของ Kvaris Quintuplets<br>คือ Kukka<c><br>YES หรือ NO?"""
quiz54_1#0,"""แฝดคนที่สามของ Kvaris Quintuplets"""
quiz54_2#0,"""คือ Kukka"""
quiz55#0,"""คำถาม:<br><yellow>ปู่ของ Kvaris Quintuplets<br>มีชื่อว่า Rysas<c><br>YES หรือ NO?"""
quiz55_1#0,"""ปู่ของ Kvaris Quintuplets"""
quiz55_2#0,"""มีชื่อว่า Rysas"""
quiz56#0,"""คำถาม:<br><yellow>ผู้ช่วยของ Bergmann ที่ Stia Camp<br>มีชื่อว่า Chitose<c><br>YES หรือ NO?"""
quiz56_1#0,"""ผู้ช่วยของ Bergmann ที่ Stia Camp"""
quiz56_2#0,"""มีชื่อว่า Chitose"""
quiz57#0,"""คำถาม:<br><yellow>Lysentos มีส่วนที่สามารถทำลายได้<br>ทั้งหมด 3 ส่วน<c><br>YES หรือ NO?"""
quiz57_1#0,"""Lysentos มีส่วนที่สามารถทำลายได้"""
quiz57_2#0,"""ทั้งหมด 3 ส่วน"""
quiz58#0,"""คำถาม:<br><yellow>พ่อของ Aina ชื่อ Garoa<br>อายุ 38 ปี<c><br>YES หรือ NO?"""
quiz58_1#0,"""พ่อของ Aina ชื่อ Garoa"""
quiz58_2#0,"""อายุ 38 ปี"""
quiz59#0,"""คำถาม:<br><yellow>คนที่ทำงานในทุ่งของ Aelio Town<br>มีชื่อว่า Agri<c><br>YES หรือ NO?"""
quiz59_1#0,"""คนที่ทำงานในทุ่งของ Aelio Town"""
quiz59_2#0,"""มีชื่อว่า Agri"""
quiz29#0,"""คำถาม:<br><yellow>Tsukimi Rappy<br>สวมหน้ากาก<c><br>YES หรือ NO?"""
quiz29_1#0,"""Tsukimi Rappy"""
quiz29_2#0,"""สวมหน้ากาก"""
quiz60#0,"""คำถาม:<br><yellow>ชื่อที่นำหน้า Dread Enemy<br>คือ 【Battle-Hardened】<c><br>YES หรือ NO?"""
quiz60_1#0,"""ชื่อที่นำหน้า Dread Enemy"""
quiz60_2#0,"""คือ 【Battle-Hardened】"""
quiz61#0,"""คำถาม:<br><yellow>หากคุณหมดสติใน Combat Section<br>PSE Level ของคุณจะลดลง<c><br>YES หรือ NO?"""
quiz61_1#0,"""หากคุณหมดสติใน Combat Section"""
quiz61_2#0,"""PSE Level ของคุณจะลดลง"""
quiz62#0,"""คำถาม:<br><yellow>Lost Central ถูกทำลาย<br>เมื่อถูกโจมตีโดย Formers<c><br>YES หรือ NO?"""
quiz62_1#0,"""Lost Central ถูกทำลาย"""
quiz62_2#0,"""เมื่อถูกโจมตีโดย Formers"""
quiz63#0,"""คำถาม:<br><yellow>ฉายาที่นำหน้า Ancient Enemy<br>คือ 【Despaired】<c><br>YES หรือ NO?"""
quiz63_1#0,"""ฉายาที่นำหน้า Ancient Enemy"""
quiz63_2#0,"""คือ 【Despaired】"""
quiz64#0,"""คำถาม:<br><yellow>ใน Kvaris คุณสามารถพบ<br>【The Cold-Resistant Regional Mag】 ได้<c><br>YES หรือ NO?"""
quiz64_1#0,"""ใน Kvaris คุณสามารถพบ"""
quiz64_2#0,"""【The Cold-Resistant Regional Mag】 ได้"""
quiz65#0,"""คำถาม:<br><yellow>หลังจากผ่าน Trial ของ Aina และ Manon สำเร็จ<br>คุณจะการันตีได้ PSE Burst แน่นอน<c><br>YES หรือ NO?"""
quiz65_1#0,"""หลังจากผ่าน Trial ของ Aina และ Manon สำเร็จ"""
quiz65_2#0,"""คุณจะการันตีได้ PSE Burst แน่นอน"""
quiz66#0,"""คำถาม:<br><yellow>เป้าหมายของเควสต์ 【Observation: PSE Burst】<br>คือการสังเกตการณ์ PSE Burst 3 ครั้ง<c><br>YES หรือ NO?"""
quiz66_1#0,"""เป้าหมายของเควสต์ 【Observation: PSE Burst】"""
quiz66_2#0,"""คือการสังเกตการณ์ PSE Burst 3 ครั้ง"""
quiz67#0,"""คำถาม:<br><yellow>สมาชิก ARKS Equipment R&D ชื่อ Vulgans<br>มีแผลเป็นที่ตาขวาของเขา<c><br>YES หรือ NO?"""
quiz67_1#0,"""สมาชิก ARKS Equipment R&D ชื่อ Vulgans"""
quiz67_2#0,"""มีแผลเป็นที่ตาขวาของเขา"""
quiz68#0,"""คำถาม:<br><yellow>อาวุธ 【N-EXP Weapon】<br>มี Special Ability ที่เรียกว่า Hyperio<c><br>YES หรือ NO?"""
quiz68_1#0,"""อาวุธ 【N-EXP Weapon】"""
quiz68_2#0,"""มี Special Ability ที่เรียกว่า Hyperio"""
quiz69#0,"""คำถาม:<br><yellow>หากคุณสวมใส่เฉพาะเครื่องประดับที่มี Cost 1<br>คุณจะสามารถใส่เครื่องประดับได้สูงสุด 18 ชิ้น<c><br>YES หรือ NO?"""
quiz69_1#0,"""หากคุณสวมใส่เฉพาะเครื่องประดับที่มี Cost 1"""
quiz69_2#0,"""คุณจะสามารถใส่เครื่องประดับได้สูงสุด 18 ชิ้น"""
quiz70#0,"""คำถาม:<br><yellow>Body Paint ของคุณสามารถเปลี่ยนได้<br>ในส่วนของ Edit Body ใน Beauty Salon<c><br>YES หรือ NO?"""
quiz70_1#0,"""Body Paint ของคุณสามารถเปลี่ยนได้"""
quiz70_2#0,"""ในส่วนของ Edit Body ใน Beauty Salon"""
quiz71#0,"""คำถาม:<br><yellow>Active Sonar ไม่สามารถตรวจจับ<br>Resta Sign และ Reverser Sign ได้<c><br>YES หรือ NO?"""
quiz71_1#0,"""Active Sonar ไม่สามารถตรวจจับ"""
quiz71_2#0,"""Resta Sign และ Reverser Sign ได้"""
quiz72#0,"""คำถาม:<br><yellow>ใน Emergency Quest 【Mining Rig Defense: Kvaris】<br>คุณจะได้ต่อสู้ใน Danan Snowfield<c><br>YES หรือ NO?"""
quiz72_1#0,"""ใน Emergency Quest 【Mining Rig Defense: Kvaris】"""
quiz72_2#0,"""คุณจะได้ต่อสู้ใน Danan Snowfield"""
quiz73#0,"""คำถาม:<br><yellow>หากคุณทำ Quick Food โดยใช้ผลไม้ 10 ชิ้น<br>PP สูงสุดของคุณจะเพิ่มขึ้น 20<c><br>YES หรือ NO?"""
quiz73_1#0,"""หากคุณทำ Quick Food โดยใช้ผลไม้ 10 ชิ้น"""
quiz73_2#0,"""PP สูงสุดของคุณจะเพิ่มขึ้น 20"""
quiz74#0,"""คำถาม:<br><yellow>Class Skill Massive Hunter<br>มีคูลดาวน์ 180 วินาที<c><br>YES หรือ NO?"""
quiz74_1#0,"""Class Skill Massive Hunter"""
quiz74_2#0,"""มีคูลดาวน์ 180 วินาที"""
quiz75#0,"""คำถาม:<br><yellow>Cocoon Vanishing Way II<br>สามารถพบได้ใน Kvaris<c><br>YES หรือ NO?"""
quiz75_1#0,"""Cocoon Vanishing Way II"""
quiz75_2#0,"""สามารถพบได้ใน Kvaris"""
quiz76#0,"""คำถาม:<br><yellow>การผ่าน Tower เป็นครั้งแรก<br>จะได้รับรางวัลเป็น 3 Skill Point<c><br>YES หรือ NO?"""
quiz76_1#0,"""การผ่าน Tower เป็นครั้งแรก"""
quiz76_2#0,"""จะได้รับรางวัลเป็น 3 Skill Point"""
quiz77#0,"""คำถาม:<br><yellow>Wired Lance มีระยะห่างที่เหมาะสมที่สุด (optimum range)<br>ซึ่งจะทำให้ทำดาเมจได้สูงสุด<c><br>YES หรือ NO?"""
quiz77_1#0,"""Wired Lance มีระยะห่างที่เหมาะสมที่สุด (optimum range)"""
quiz77_2#0,"""ซึ่งจะทำให้ทำดาเมจได้สูงสุด"""
quiz78#0,"""คำถาม:<br><yellow>Drop Storage สามารถเก็บไอเทมได้<br>สูงสุด 150 ชิ้น<c><br>YES หรือ NO?"""
quiz78_1#0,"""Drop Storage สามารถเก็บไอเทมได้"""
quiz78_2#0,"""สูงสุด 150 ชิ้น"""
quiz79#0,"""คำถาม:<br><yellow>หากนับรวม Central City ด้วย ภูมิภาค Aelio จะมี<br>ทั้งหมด 9 Section<c><br>YES หรือ NO?"""
quiz79_1#0,"""หากนับรวม Central City ด้วย ภูมิภาค Aelio จะมี"""
quiz79_2#0,"""ทั้งหมด 9 Section"""
quiz80#0,"""คำถาม:<br><yellow>Enhanced Enemy จะช่วยเพิ่ม<br>พลังโจมตีและพลังป้องกันให้กับศัตรูที่อยู่ใกล้เคียง<c><br>YES หรือ NO?"""
quiz80_1#0,"""Enhanced Enemy จะช่วยเพิ่ม"""
quiz80_2#0,"""พลังโจมตีและพลังป้องกันให้กับศัตรูที่อยู่ใกล้เคียง"""
