name010#0,"""Nazun"""
quize15_select2#0,"""เพิ่มพลังโจมตีให้ศัตรูใกล้เคียงเป็นระยะๆ"""
quize15_select3#0,"""รักษาศัตรูใกล้เคียงเป็นระยะๆ"""
quize15_select4#0,"""เรียกกำลังเสริมเป็นระยะๆ"""
quize15_answer#0,"""คำตอบที่ถูกต้องคือ...<br><red>เพิ่มพลังโจมตีให้ศัตรูใกล้เคียงเป็นระยะๆ<c>!"""
quiz16#0,"""คำถาม:<br><yellow>Section ใดต่อไปนี้ไม่มีอยู่จริง?<c>"""
quiz16_01#0,"""Section ใดต่อไปนี้"""
quiz16_02#0,"""ไม่มีอยู่จริง?"""
quize16_select1#0,"""Western Aelio"""
quize16_select2#0,"""Eastern Kvaris"""
quize16_select3#0,"""Northern Retem"""
quize16_select4#0,"""Outer Mediola: Sector 1"""
quize16_answer#0,"""คำตอบที่ถูกต้องคือ...<br><red>Eastern Kvaris<c>!"""
quiz17#0,"""คำถาม:<br><yellow>ผลของ Alz Secrete IV ในข้อใดไม่ถูกต้อง?<c>"""
quiz17_01#0,"""ผลของ Alz Secrete IV"""
quiz17_02#0,"""ในข้อใดไม่ถูกต้อง?"""
quize17_select1#0,"""HP-10"""
quize17_select2#0,"""Damage Resist+1.5%"""
quize17_select3#0,"""ค่าเสถียรดาเมจ+2.5%"""
quize17_select4#0,"""Damage+2.5％"""
quize17_answer#0,"""คำตอบที่ถูกต้องคือ...<br><red>Damage Resist+1.5%<c>!"""
quiz18#0,"""คำถาม:<br><yellow>ใครในกลุ่มนี้ไม่ใช่ ARKS Instructor?<c>"""
quiz18_01#0,"""ใครในกลุ่มนี้"""
quiz18_02#0,"""ไม่ใช่ ARKS Instructor?"""
quize18_select1#0,"""Hounyan"""
quize18_select2#0,"""Waykes"""
quize18_select3#0,"""Dantrei"""
quize18_select4#0,"""Guiden"""
quize18_answer#0,"""คำตอบที่ถูกต้องคือ...<br><red>Waykes<c>!"""
quiz19#0,"""คำถาม:<br><yellow>ยุทโธปกรณ์พิเศษที่ปรากฏใน Emergency Quest 【 The Battle of Lake Halphiria 】 มีชื่อว่าอะไร?<c>"""
quiz19_01#0,"""ยุทโธปกรณ์พิเศษที่ปรากฏใน"""
quiz19_02#0,"""Emergency Quest 【 The Battle of Lake Halphiria 】 มีชื่อว่าอะไร?"""
quize19_select1#0,"""Mobile Cannon ECS"""
quize19_select2#0,"""Mobile Cannon M2"""
quize19_select3#0,"""A.I.S"""
quize19_select4#0,"""Mobile Cannon"""
quize19_answer#0,"""คำตอบที่ถูกต้องคือ...<br><red>Mobile Cannon M2<c>!"""
quiz20#0,"""คำถาม:<br><yellow>Potential Ability 【 Sure-Strike Form 】 ของ Verschmel Weapon Series ให้ผลลัพธ์อะไร?<c>"""
quiz20_01#0,"""Potential Ability 【 Sure-Strike Form 】"""
quiz20_02#0,"""ของ Verschmel Weapon Series ให้ผลลัพธ์อะไร?"""
quize20_select1#0,"""PP Reduction+100%"""
quize20_select2#0,"""Critical Rate+100%"""
quize20_select3#0,"""เมื่อโจมตีสำเร็จในทุกๆ 3 ครั้ง จะเปลี่ยนประสิทธิภาพการโจมตี"""
quize20_select4#0,"""HP Recovered from Resta Sign+100%"""
quize20_answer#0,"""คำตอบที่ถูกต้องคือ...<br><red>Critical Rate+100%<c>!"""
quiz21#0,"""คำถาม:<br><yellow>ข้อใดต่อไปนี้คือชื่อของ Armor ที่ถูกต้อง?<c>"""
quiz21_01#0,"""ข้อใดต่อไปนี้คือ"""
quiz21_02#0,"""ชื่อของ Armor ที่ถูกต้อง?"""
quize21_select1#0,"""Otcos Armor"""
quize21_select2#0,"""Octos Armor"""
quize21_select3#0,"""Oktos Armor"""
quize21_select4#0,"""Octo Farmer"""
quize21_answer#0,"""คำตอบที่ถูกต้องคือ...<br><red>Octos Armor<c>!"""
quiz22#0,"""คำถาม:<br><yellow>อาวุธใดต่อไปนี้ที่ไม่สามารถติดตั้งโดย Hunter ได้?<c>"""
quiz22_01#0,"""อาวุธใดต่อไปนี้ที่"""
quiz22_02#0,"""ไม่สามารถติดตั้งโดย Hunter ได้?"""
quize22_select1#0,"""Swords"""
quize22_select2#0,"""Dual Blades"""
quize22_select3#0,"""Wired Lances"""
quize22_select4#0,"""Partizans"""
quize22_answer#0,"""คำตอบที่ถูกต้องคือ...<br><red>Dual Blades<c>!"""
quiz23#0,"""คำถาม:<br><yellow>Emergency Quest ที่มี Dark Falz Solus เป็นบอสมีชื่อว่าอะไร?<c>"""
quiz23_01#0,"""Emergency Quest"""
quiz23_02#0,"""ที่มี Dark Falz Solus เป็นบอสมีชื่อว่าอะไร?"""
quize23_select1#0,"""Harbinger of Destruction"""
quize23_select2#0,"""Harbinger of Extinction"""
quize23_select3#0,"""Harbinger of Distinction"""
quize23_select4#0,"""Harbinger of Affection"""
quize23_answer#0,"""คำตอบที่ถูกต้องคือ...<br><red>Harbinger of Extinction<c>!"""
quiz24#0,"""คำถาม:<br><yellow>อุปกรณ์พิเศษที่เรียกใช้งานจาก Board Terminals มีชื่อว่าอะไร?<c>"""
quiz24_01#0,"""อุปกรณ์พิเศษที่เรียกใช้งาน"""
quiz24_02#0,"""จาก Board Terminals มีชื่อว่าอะไร?"""
quize24_select1#0,"""Hover Board"""
quize24_select2#0,"""Floating Board"""
quize24_select3#0,"""Skate Board"""
quize24_select4#0,"""Snow Board"""
quize24_answer#0,"""คำตอบที่ถูกต้องคือ...<br><red>Floating Board<c>!"""
quiz25#0,"""คำถาม:<br><yellow>บอสตัวใดต่อไปนี้ปรากฏตัวใน Retem Region?<c>"""
quiz25_01#0,"""บอสตัวใดต่อไปนี้"""
quiz25_02#0,"""ปรากฏตัวใน Retem Region?"""
quize25_select1#0,"""Doldoris"""
quize25_select2#0,"""Kelkund"""
quize25_select3#0,"""Nagrus"""
quize25_select4#0,"""Crocodallus"""
quize25_answer#0,"""คำตอบที่ถูกต้องคือ...<br><red>Kelkund<c>!"""
quiz26#0,"""คำถาม:<br><yellow>ศัตรูประเภท Formers ตัวใดต่อไปนี้ที่พบได้ใน Aelio Region?<c>"""
quiz26_01#0,"""ศัตรูประเภท Formers ตัวใดต่อไปนี้"""
quiz26_02#0,"""ที่พบได้ใน Aelio Region?"""
quize26_select1#0,"""Grandilga"""
quize26_select2#0,"""Gara Garongo"""
quize26_select3#0,"""Volgarongo"""
quize26_select4#0,"""Almarongo"""
quize26_answer#0,"""คำตอบที่ถูกต้องคือ...<br><red>Gara Garongo<c>!"""
quiz27#0,"""คำถาม:<br><yellow>Vardias เป็นบอสที่มีลักษณะพิเศษแบบไหน?<c>"""
quiz27_01#0,"""Vardias เป็นบอส"""
quiz27_02#0,"""ที่มีลักษณะพิเศษแบบไหน?"""
quize27_select1#0,"""มันจะขยายขนาดใหญ่ขึ้น"""
quize27_select2#0,"""มันจะต่อสู้โดยการแยกร่างเป็นสองตัว"""
quize27_select3#0,"""มันจะเปลี่ยนร่างได้ 3 รูปแบบ"""
quize27_select4#0,"""มันสามารถรวมร่างกับศัตรูตัวอื่นได้"""
quize27_answer#0,"""คำตอบที่ถูกต้องคือ...<br><red>มันจะเปลี่ยนร่างได้ 3 รูปแบบ<c>!"""
quiz28#0,"""คำถาม:<br><yellow>Item Lab Technician Labonna จะพูดว่าอะไรเมื่อเธอทำการเสริมพลังไอเทมล้มเหลว?<c>"""
quiz28_01#0,"""Item Lab Technician Labonna จะพูดว่าอะไร"""
quiz28_02#0,"""เมื่อเธอทำการเสริมพลังไอเทมล้มเหลว?"""
quize28_select1#0,"""Sh...shimatta!!<br>(ย-แย่แล้ว!!)"""
quize28_select2#0,"""Subarashiku un ga nai na, kimi wa!<br>(เธอนี่มันดวงซวยจริงๆ เลยนะ!)"""
quize28_select3#0,"""Achaa... Gomen ne?<br>(อุ๊ย... ขอโทษทีนะ?)"""
quize28_select4#0,"""Chikara busoku desu...<br>(ฉันยังเก่งไม่พอ...)"""
quize28_answer#0,"""คำตอบที่ถูกต้องคือ...<br><red>Achaa... Gomen ne?<br>(อุ๊ย... ขอโทษทีนะ?)<c>!"""
quiz29#0,"""คำถาม:<br><yellow>อาวุธชนิดใดต่อไปนี้ถูกจัดให้อยู่ในหมวดหมู่อาวุธโจมตีระยะประชิด (Striking Weapon)?<c>"""
quiz29_01#0,"""อาวุธชนิดใดต่อไปนี้"""
quiz29_02#0,"""ถูกจัดให้อยู่ในหมวดหมู่อาวุธโจมตีระยะประชิด (Striking Weapon)?"""
quize29_select1#0,"""Gunslash"""
quize29_select2#0,"""Wand"""
quize29_select3#0,"""Wired Lances"""
quize29_select4#0,"""Jet Boots"""
quize29_answer#0,"""คำตอบที่ถูกต้องคือ...<br><red>Wired Lances<c>!"""
quiz30#0,"""คำถาม:<br><yellow>Dread Enemy ตัวใดที่ปรากฏใน Stia: Fringes?<c>"""
quiz30_01#0,"""Dread Enemy ตัวใด"""
quiz30_02#0,"""ที่ปรากฏใน Stia: Fringes?"""
quize30_select1#0,"""Battle-Hardened: Engouku"""
quize30_select2#0,"""Battle-Hardened: Dark Remnus"""
quize30_select3#0,"""Battle-Hardened: Volt Remnus"""
quize30_select4#0,"""Battle-Hardened: Dark Magirus"""
quize30_answer#0,"""คำตอบที่ถูกต้องคือ...<br><red>Battle-Hardened: Volt Remnus<c>!"""
quiz31#0,"""คำถาม:<br><yellow>สิ่งใดต่อไปนี้ไม่ใช่อิทธิพลที่เกิดจากสภาพอากาศ?<c>"""
quiz31_01#0,"""สิ่งใดต่อไปนี้"""
quiz31_02#0,"""ไม่ใช่อิทธิพลที่เกิดจากสภาพอากาศ?"""
quize31_select1#0,"""Gigantix ปรากฏตัว"""
quize31_select2#0,"""PSE Level 4"""
quize31_select3#0,"""Dread Enemies หายไป"""
quize31_select4#0,"""ศัตรูบางตัวแข็งแกร่งขึ้น"""
quize31_answer#0,"""คำตอบที่ถูกต้องคือ...<br><red>Dread Enemies หายไป<c>!"""
quiz32#0,"""คำถาม:<br><yellow>DOLLS ถูกสร้างขึ้นโดยเลียนแบบมาจากอะไร?<c>"""
quiz32_01#0,"""DOLLS ถูกสร้างขึ้นโดยเลียนแบบมาจากอะไร?"""
quize32_select1#0,"""Ruiners"""
quize32_select2#0,"""ARKS"""
quize32_select3#0,"""Starless"""
quize32_select4#0,"""Photoners"""
quize32_answer#0,"""คำตอบที่ถูกต้องคือ...<br><red>Starless<c>!"""
quiz33#0,"""คำถาม:<br><yellow>อาวุธชนิดใดต่อไปนี้ที่ไม่มี Optimal Range?<c>"""
quiz33_01#0,"""อาวุธชนิดใดต่อไปนี้"""
quiz33_02#0,"""ที่ไม่มี Optimal Range?"""
quize33_select1#0,"""Assault Rifle"""
quize33_select2#0,"""Wired Lances"""
quize33_select3#0,"""Bullet Bow"""
quize33_select4#0,"""Twin Machineguns"""
quize33_answer#0,"""คำตอบที่ถูกต้องคือ...<br><red>Bullet Bow<c>!"""
quiz34#0,"""คำถาม:<br><yellow>Operator คนไหนที่ติดต่อคุณในระหว่าง Trial 【 Winter Wonderboard 】?<c>"""
quiz34_01#0,"""Operator คนไหนที่ติดต่อคุณ"""
quiz34_02#0,"""ในระหว่าง Trial 【 Winter Wonderboard 】?"""
quize34_select1#0,"""Ran"""
quize34_select2#0,"""Rossa"""
quize34_select3#0,"""Liu Lin"""
quize34_select4#0,"""Oranje"""
quize34_answer#0,"""คำตอบที่ถูกต้องคือ...<br><red>Liu Lin<c>!"""
quiz35#0,"""คำถาม:<br><yellow>Special Ability Capsule ใดที่จำเป็นต้องใช้เพื่อแลกเปลี่ยนเป็น C/Hiael Domina?<c>"""
quiz35_01#0,"""Special Ability Capsule ใดที่จำเป็น"""
quiz35_02#0,"""ต้องใช้เพื่อแลกเปลี่ยนเป็น C/Hiael Domina?"""
quize35_select1#0,"""C/Gladier Soul"""
quize35_select2#0,"""C/Gigas Maiste"""
quize35_select3#0,"""C/Ael Soverena"""
quize35_select4#0,"""C/Retena Soverena"""
quize35_answer#0,"""คำตอบที่ถูกต้องคือ...<br><red>C/Ael Soverena<c>!"""
quiz36#0,"""คำถาม:<br><yellow>เควสต์ใดต่อไปนี้ที่มีระบบ Challenge Settings?<c>"""
quiz36_01#0,"""เควสต์ใดต่อไปนี้"""
quiz36_02#0,"""ที่มีระบบ Challenge Settings?"""
quize36_select1#0,"""Ordinal Tower"""
quize36_select2#0,"""Cannonball Rumble"""
quize36_select3#0,"""Cannonball Strike"""
quize36_select4#0,"""Duel Quest"""
quize36_answer#0,"""คำตอบที่ถูกต้องคือ...<br><red>Cannonball Strike<c>!"""
quiz37#0,"""คำถาม:<br><yellow>Operator ที่ทำงานใน Stia Vanguard มีชื่อว่าอะไร?<c>"""
quiz37_01#0,"""Operator ที่ทำงานใน"""
quiz37_02#0,"""Stia Vanguard มีชื่อว่าอะไร?"""
quize37_select1#0,"""Hibana"""
quize37_select2#0,"""Koffie"""
quize37_select3#0,"""Noroshi"""
quize37_select4#0,"""Xiera"""
quize37_answer#0,"""คำตอบที่ถูกต้องคือ...<br><red>Noroshi<c>!"""
quiz38#0,"""คำถาม:<br><yellow>สามารถวาง BP 【 ARKS Decoy 】 ได้สูงสุดกี่อัน?<c>"""
quiz38_01#0,"""สามารถวาง"""
quiz38_02#0,"""BP 【 ARKS Decoy 】 ได้สูงสุดกี่อัน?"""
quize38_select1#0,"""5"""
quize38_select2#0,"""8"""
quize38_select3#0,"""20"""
quize38_select4#0,"""12"""
quize38_answer#0,"""คำตอบที่ถูกต้องคือ...<br><red>20<c>!"""
quiz39#0,"""คำถาม:<br><yellow>ไอเทมใดต่อไปนี้ที่ไม่สามารถแลกเปลี่ยนได้ในเมนูย่อย 【 Item Exchange: Stia 】?<c>"""
quiz39_01#0,"""ไอเทมใดต่อไปนี้ที่ไม่สามารถ"""
quiz39_02#0,"""แลกเปลี่ยนได้ในเมนูย่อย 【 Item Exchange: Stia 】?"""
quize39_select1#0,"""Hexakite"""
quize39_select2#0,"""Photon Chunk"""
quize39_select3#0,"""Photon Scale"""
quize39_select4#0,"""Photon Quartz"""
quize39_answer#0,"""คำตอบที่ถูกต้องคือ...<br><red>Photon Scale<c>!"""
quiz40#0,"""คำถาม:<br><yellow>ตัวเลือกใดต่อไปนี้ที่สามารถเปลี่ยนแปลงได้ใน Salon โดยไม่ต้องใช้ SG?<c>"""
quiz40_01#0,"""ตัวเลือกใดต่อไปนี้ที่สามารถ"""
quiz40_02#0,"""เปลี่ยนแปลงได้ใน Salon โดยไม่ต้องใช้ SG?"""
quize40_select1#0,"""Skin Color Settings"""
quize40_select2#0,"""Tongue Adjustment"""
quize40_select3#0,"""Hand Adjustment"""
quize40_select4#0,"""Eye Size Adjustment"""
quize40_answer#0,"""คำตอบที่ถูกต้องคือ...<br><red>Eye Size Adjustment<c>!"""
quiz41#0,"""คำถาม:<br><yellow>Tames ที่ชื่อว่า Camellio ปรากฏตัวใน Exploration Section ใด?<c>"""
quiz41_01#0,"""Tames ที่ชื่อว่า Camellio"""
quiz41_02#0,"""ปรากฏตัวใน Exploration Section ใด?"""
quize41_select1#0,"""Northern Retem"""
quize41_select2#0,"""Central Retem"""
quize41_select3#0,"""Eastern Retem"""
quize41_select4#0,"""Western Retem"""
quize41_answer#0,"""คำตอบที่ถูกต้องคือ...<br><red>Central Retem<c>!"""
quiz42#0,"""คำถาม:<br><yellow>อาวุธซีรีส์ Melekh มี Potential ให้เลือกทั้งหมดกี่แบบ?<c>"""
quiz42_01#0,"""อาวุธซีรีส์ Melekh"""
quiz42_02#0,"""มี Potential ให้เลือกทั้งหมดกี่แบบ?"""
quize42_select1#0,"""1 แบบ"""
quize42_select2#0,"""2 แบบ"""
quize42_select3#0,"""3 แบบ"""
quize42_select4#0,"""4 แบบ"""
quize42_answer#0,"""คำตอบที่ถูกต้องคือ...<br><red>4 แบบ<c>!"""
quiz43#0,"""คำถาม:<br><yellow>ในตัวเลือก Motion Change การเปลี่ยน Motion ทั้งหมดเป็น Standard จะมี Cost รวมทั้งหมดเท่าไร?<c>"""
quiz43_01#0,"""ในตัวเลือก Motion Change การเปลี่ยน Motion ทั้งหมด"""
quiz43_02#0,"""เป็น Standard จะมี Cost รวมทั้งหมดเท่าไร?"""
quize43_select1#0,"""8"""
quize43_select2#0,"""6"""
quize43_select3#0,"""5"""
quize43_select4#0,"""7"""
quize43_answer#0,"""คำตอบที่ถูกต้องคือ...<br><red>7<c>!"""
quiz44#0,"""คำถาม:<br><yellow>ในระหว่างการต่อสู้ Motion 【 Idle 】 ของ Hounyan คืออะไร?<c>"""
quiz44_01#0,"""ในระหว่างการต่อสู้"""
quiz44_02#0,"""Motion 【 Idle 】 ของ Hounyan คืออะไร?"""
quize44_select1#0,"""Idle: Hand on Hip"""
quize44_select2#0,"""Idle: Cross Arms"""
quize44_select3#0,"""Idle: Gentle"""
quize44_select4#0,"""Idle: Floating"""
quize44_answer#0,"""คำตอบที่ถูกต้องคือ...<br><red>Idle: Floating<c>!"""
quiz45#0,"""คำถาม:<br><yellow>เพื่อให้ได้ฉายา 【 Lucky Collider 】 คุณจะต้องชนกับสิ่งใด?<c>"""
quiz45_01#0,"""เพื่อให้ได้ฉายา 【 Lucky Collider 】"""
quiz45_02#0,"""คุณจะต้องชนกับสิ่งใด?"""
quize45_select1#0,"""A Stellar Grace"""
quize45_select2#0,"""A Mesetan"""
quize45_select3#0,"""A Greatrappy"""
quize45_select4#0,"""A Stellar Gift"""
quize45_answer#0,"""คำตอบที่ถูกต้องคือ...<br><red>A Stellar Gift<c>!"""
quiz46#0,"""คำถาม:<br><yellow>ไอเทมใดต่อไปนี้ที่คุณสามารถรับได้จาก Rappy?<c>"""
quiz46_01#0,"""ไอเทมใดต่อไปนี้"""
quiz46_02#0,"""ที่คุณสามารถรับได้จาก Rappy?"""
quize46_select1#0,"""Refreshing Ael Meat"""
quize46_select2#0,"""Fried Chicken"""
quize46_select3#0,"""Mo 【 Idle: Rappy 】"""
quize46_select4#0,"""N-Grinder"""
quize46_answer#0,"""คำตอบที่ถูกต้องคือ...<br><red>N-Grinder<c>!"""
quiz47#0,"""คำถาม:<br><yellow>Class Skill ใดต่อไปนี้ที่ Braver สามารถเรียนรู้ได้?<c>"""
quiz47_01#0,"""Class Skill ใดต่อไปนี้"""
quiz47_02#0,"""ที่ Braver สามารถเรียนรู้ได้?"""
quize47_select1#0,"""Flash Guard"""
quize47_select2#0,"""Healing Guard"""
quize47_select3#0,"""All Guard"""
quize47_select4#0,"""Mighty Guard"""
quize47_answer#0,"""คำตอบที่ถูกต้องคือ...<br><red>Mighty Guard<c>!"""
