name010#0,"""Nazun"""
quize05_select3#0,"""ช่องเขาควิลล์"""
quize05_select4#0,"""ภูเขาอิฮานา: ตะวันออก"""
quize01_answer#0,"""และคำตอบคือ...<br><red>Craiano Cliffs<c>!"""
quize02_answer#0,"""และคำตอบคือ...<br><red>Halphana Plains: East<c>!"""
quize03_answer#0,"""และคำตอบคือ...<br><red>ภูเขา แมกนัส: ตะวันตก<c>!"""
quize04_answer#0,"""และคำตอบคือ...<br><red>ภูเขา อิฮาน่า: ตะวันตก<c>!"""
quize05_answer#0,"""และคำตอบคือ...<br><red>ดานัน สโนว์ฟิลด์ส: เวสต์<c>!"""
quize06_select1#0,"""ภูเขาแมกนัส: ตะวันออก"""
quize06_select2#0,"""ภูเขาแมกนัส: ตะวันตก"""
quize06_select3#0,"""น้ำตกบาร์โฟลว์: ทิศตะวันตก"""
quize06_select4#0,"""ภูเขาปิค็อตต์"""
quize06_answer#0,"""และคำตอบคือ...<br><red>ภูเขา แมกนัส: ตะวันออก<c>!"""
quize07_select1#0,"""ชายฝั่งลาเกา"""
quize07_select2#0,"""ไครอาโน คลิฟส์"""
quize07_select3#0,"""ซากปรักหักพังเมือง Aelio"""
quize07_select4#0,"""เกาะคาไน"""
quize07_answer#0,"""และคำตอบคือ...<br><red>ชายฝั่งลาเกา<c>!"""
quize08_select1#0,"""ซากปรักหักพังเบอร์กาน่า: ทิศใต้"""
quize08_select2#0,"""ซากปรักหักพัง Bergana: ทิศเหนือ"""
quize08_select3#0,"""ป่ามิสตรา: ทิศใต้"""
quize08_select4#0,"""ดานัน สโนว์ฟิลด์ส"""
quize08_answer#0,"""และคำตอบคือ...<br><red>ซากปรักหักพัง Bergana: ทิศใต้<c>!"""
quize09_select1#0,"""ป่ามิสตรา: ทิศใต้"""
quize09_select2#0,"""ซากปรักหักพัง Bergana: ทิศเหนือ"""
quize09_select3#0,"""ซากปรักหักพังเบอร์กาน่า: ทิศใต้"""
quize09_select4#0,"""ดานัน สโนว์ฟิลด์ส"""
quize09_answer#0,"""และคำตอบก็คือ...<br><red>Mistra Forest: South<c>!"""
quize10_select1#0,"""ภูเขาลัตวา: ทิศเหนือ"""
quize10_select2#0,"""ดานัน สโนว์ฟิลด์ส: ตะวันตก"""
quize10_select3#0,"""ซากปรักหักพัง Bergana: ทิศเหนือ"""
quize10_select4#0,"""ภูเขาอิฮานา: ตะวันตก"""
quize10_answer#0,"""และคำตอบคือ...<br><red>ภูเขา ลัตวา: เหนือ<c>!"""
quize11_select1#0,"""สเตกคิน โลว์แลนด์"""
quize11_select2#0,"""โมราวาแคนยอน"""
quize11_select3#0,"""ช่องเขาซากาอัน: ตะวันตก"""
quize11_select4#0,"""ช่องเขาซากัน: ตะวันออก"""
quize11_answer#0,"""และคำตอบก็คือ...<br><red>Steckin Lowlands<c>!"""
quize12_select1#0,"""ช่องเขาซากัน: ตะวันออก"""
quize12_select2#0,"""โมราวาแคนยอน"""
quize12_select3#0,"""ช่องเขาซากาอัน: ตะวันตก"""
quize12_select4#0,"""สเตกคิน โลว์แลนด์"""
quize12_answer#0,"""และคำตอบคือ...<br><red>Sagaan Mountain Pass: East<c>!"""
quize13_select1#0,"""ทะเลทรายอัลเดมอนด์"""
quize13_select2#0,"""ทรินิทัส"""
quize13_select3#0,"""ทะเลทรายดาลส์มาร์บ"""
quize13_select4#0,"""ชายฝั่ง Garneru: ตะวันออก"""
quize13_answer#0,"""และคำตอบก็คือ...<br><red>ทะเลทรายอัลเดมมอนด์<c>!"""
quize14_select1#0,"""ทะเลทรายดาลส์มาร์บ"""
quize14_select2#0,"""ทรินิทัส"""
quize14_select3#0,"""ทะเลทรายอัลเดมอนด์"""
quize14_select4#0,"""ชายฝั่ง Garneru: ตะวันออก"""
quize14_answer#0,"""และคำตอบก็คือ...<br><red>ทะเลทราย Daalsmarb<c>!"""
quize15_select1#0,"""ชายฝั่ง Garneru: ตะวันตก"""
quize15_select2#0,"""สเตกคิน โลว์แลนด์"""
quize15_select3#0,"""ทะเลทรายอัลเดมอนด์"""
quize15_select4#0,"""ชายฝั่ง Garneru: ตะวันออก"""
quize15_answer#0,"""และคำตอบคือ...<br><red>Garneru Coast: ตะวันตก<c>!"""
quize16_select1#0,"""ฐานอัลเทร่า"""
quize16_select2#0,"""สันเขาเฟลูซา: หมายเลข 2"""
quize16_select3#0,"""ฐาน Dext: หมายเลข 1"""
quize16_select4#0,"""ฐานเด็กซ์: หมายเลข 2"""
quize16_answer#0,"""และคำตอบก็คือ...<br><red>Altera Base<c>!"""
quize17_select1#0,"""ฐาน Dext: หมายเลข 1"""
quize17_select2#0,"""สันเขาเฟลูซา: หมายเลข 2"""
quize17_select3#0,"""ฐานอัลเทร่า"""
quize17_select4#0,"""ฐานเด็กซ์: หมายเลข 2"""
quize17_answer#0,"""และคำตอบคือ...<br><red>Dext Base: No. 1<c>!"""
quize18_select1#0,"""โรงงาน Dreisen: หมายเลข 2"""
quize18_select2#0,"""โรงงาน Dreisen: หมายเลข 1"""
quize18_select3#0,"""เฟลูซา ริดจ์: หมายเลข 1"""
quize18_select4#0,"""โรงงานนอยเซ่น"""
quize18_answer#0,"""และคำตอบก็คือ...<br><red>Dreisen Plant: No. 2<c>!"""
quize19_select1#0,"""เฟลูซา ริดจ์: หมายเลข 1"""
quize19_select2#0,"""โรงงาน Dreisen: หมายเลข 1"""
quize19_select3#0,"""สันเขาเฟลูซา: หมายเลข 2"""
quize19_select4#0,"""โรงงานนอยเซ่น"""
quize19_answer#0,"""และคำตอบก็คือ...<br><red>เฟลูซา ริดจ์: อันดับ 1<c>!"""
quize20_select1#0,"""สันเขาเฟลูซา: หมายเลข 2"""
quize20_select2#0,"""โรงงาน Dreisen: หมายเลข 1"""
quize20_select3#0,"""เฟลูซา ริดจ์: หมายเลข 1"""
quize20_select4#0,"""โรงงานนอยเซ่น"""
quize20_answer#0,"""และคำตอบก็คือ...<br><red>เฟลูซา ริดจ์: หมายเลข 2<c>!"""
