name010#0,"""Nazun"""
quiz7#0,"""คำถาม:<br><yellow>ในบรรดาแฝดห้า Kvaris<br>เสื้อแจ็คเก็ตที่ Taivas สวมใส่มีสีอะไร?"""
quiz07_01#0,"""ในบรรดาแฝดห้า Kvaris"""
quiz07_02#0,"""เสื้อแจ็คเก็ตที่ Taivas สวมใส่มีสีอะไร?"""
quize07_select1#0,"""สีแดง"""
quize07_select2#0,"""สีชมพู"""
quize07_select3#0,"""สีขาว"""
quize07_select4#0,"""สีน้ำเงิน"""
quize07_answer#0,"""และคำตอบก็คือ...<br><red>สีแดง<c>!"""
quiz8#0,"""คำถาม:<br><yellow>ผลไม้ชนิดใดที่<br>Rappy ที่ปรากฏใน Stia กิน?"""
quiz08_01#0,"""ผลไม้ชนิดใดที่"""
quiz08_02#0,"""Rappy ที่ปรากฏใน Stia กิน?"""
quize08_select1#0,"""Famed Stia Star Fruit"""
quize08_select2#0,"""Nourishing Stia Banana"""
quize08_select3#0,"""Refreshing Stia Apple"""
quize08_select4#0,"""Healthy Stia Plum"""
quize08_answer#0,"""และคำตอบก็คือ...<br><red>Famed Stia Star Fruit<c>!"""
quiz9#0,"""คำถาม:<br><yellow>ARKS ที่เคยร่วมต่อสู้เคียงบ่าเคียงไหล่กับ<br>Crawford และ Guren มีชื่อว่าอะไร?"""
quiz09_01#0,"""ARKS ที่เคยร่วมต่อสู้เคียงบ่าเคียงไหล่กับ"""
quiz09_02#0,"""Crawford และ Guren มีชื่อว่าอะไร?"""
quize09_select1#0,"""Hibana"""
quize09_select2#0,"""Hanabi"""
quize09_select3#0,"""Ran"""
quize09_select4#0,"""Hibachi"""
quize09_answer#0,"""และคำตอบก็คือ...<br><red>Hibana<c>!"""
quiz10#0,"""คำถาม:<br><yellow>ในเควสต์ 【 A Favor, Times Five 】<br>Meri ให้คุณไปส่งอะไร?"""
quiz10_01#0,"""ในเควสต์ 【 A Favor, Times Five 】 """
quiz10_02#0,"""Meri ให้คุณไปส่งอะไร?"""
quize10_select1#0,"""ข้าวกล่อง"""
quize10_select2#0,"""ขนสัตว์"""
quize10_select3#0,"""อาวุธ"""
quize10_select4#0,"""ข้อความ"""
quize10_answer#0,"""และคำตอบก็คือ...<br><red>ข้าวกล่อง<c>!"""
quiz11#0,"""คำถาม:<br><yellow>พันธมิตรคนใดต่อไปนี้ที่คอยสนับสนุน<br>ARKS ด้วยการโจมตีแบบติดตาม?"""
quiz11_01#0,"""พันธมิตรคนใดต่อไปนี้ที่คอยสนับสนุน"""
quiz11_02#0,"""ARKS ด้วยการโจมตีแบบติดตาม?"""
quize11_select1#0,"""Hovac"""
quize11_select2#0,"""Drome"""
quize11_select3#0,"""Mag"""
quize11_select4#0,"""Mobile Cannon"""
quize11_answer#0,"""และคำตอบก็คือ...<br><red>Hovac<c>!"""
quiz12#0,"""คำถาม:<br><yellow>ไอเทมใดต่อไปนี้สามารถใช้เพื่อฟื้นฟู HP ได้?"""
quiz12_01#0,"""ไอเทมใดต่อไปนี้สามารถใช้เพื่อฟื้นฟู HP ได้?"""
quize12_select1#0,"""Resta Signs"""
quize12_select2#0,"""N-Grinders"""
quize12_select3#0,"""Reverser Signs"""
quize12_select4#0,"""N-Meseta"""
quize12_answer#0,"""และคำตอบก็คือ...<br><red>Resta Signs<c>!"""
quiz13#0,"""คำถาม:<br><yellow>ฉายาที่ Ancient Enemies ใน<br>Rayjord Gorge มีอยู่คืออะไร?"""
quiz13_01#0,"""ฉายาที่"""
quiz13_02#0,"""Ancient Enemies ใน Rayjord Gorge มีอยู่คืออะไร?"""
quize13_select1#0,"""Ancient:"""
quize13_select2#0,"""Elite:"""
quize13_select3#0,"""Snowflake:"""
quize13_select4#0,"""Battle-Hardened:"""
quize13_answer#0,"""และคำตอบก็คือ...<br><red>【 Ancient: 】<c>!"""
quiz14#0,"""คำถาม:<br><yellow>ไอเทมใดต่อไปนี้ไม่สามารถขายได้ในราคาสูง?"""
quiz14_01#0,"""ไอเทมใดต่อไปนี้ไม่สามารถขายได้ในราคาสูง?"""
quize14_select1#0,"""Arms Refiners"""
quize14_select2#0,"""Alpha Reactors"""
quize14_select3#0,"""Stellar Seeds"""
quize14_select4#0,"""Snowks"""
quize14_answer#0,"""และคำตอบก็คือ...<br><red>Arms Refiners<c>!"""
quiz15#0,"""คำถาม:<br><yellow>ใน Central Tower's Command Room<br>ใครนั่งอยู่ข้างๆ Ran?"""
quiz15_01#0,"""ใน Central Tower's Command Room"""
quiz15_02#0,"""ใครนั่งอยู่ข้างๆ Ran?"""
quize15_select1#0,"""Liu Lin"""
quize15_select2#0,"""Rossa"""
quize15_select3#0,"""Oranje"""
quize15_select4#0,"""Crawford"""
quize15_answer#0,"""และคำตอบก็คือ...<br><red>Liu Lin<c>!"""
quiz16#0,"""คำถาม:<br><yellow>ในเควสต์ 【 A Favor, Times Five 】<br>ใครคือคนที่สามที่ขอให้ทำอะไรบางอย่าง?"""
quiz16_01#0,"""ในเควสต์ 【 A Favor, Times Five 】 """
quiz16_02#0,"""ใครคือคนที่สามที่ขอให้ทำอะไรบางอย่าง?"""
quize16_select1#0,"""Tulli"""
quize16_select2#0,"""Ilma"""
quize16_select3#0,"""Kukka"""
quize16_select4#0,"""Taivas"""
quize16_answer#0,"""และคำตอบก็คือ...<br><red>Tulli<c>!"""
quiz17#0,"""คำถาม:<br><yellow>ศัตรูตัวใดต่อไปนี้มีอยู่จริง?"""
quiz17_01#0,"""ศัตรูตัวใดต่อไปนี้มีอยู่จริง?"""
quize17_select1#0,"""Despaired: Nex Aelio"""
quize17_select2#0,"""Despaired: Wauron"""
quize17_select3#0,"""Despaired: Crawford"""
quize17_select4#0,"""Despaired: Pasta"""
quize17_answer#0,"""และคำตอบก็คือ...<br><red>Despaired: Nex Aelio<c>!"""
quiz18#0,"""คำถาม:<br><yellow>คลาสของ Crawford<br>ผู้นำแห่งภูมิภาค Aelio คืออะไร?"""
quiz18_01#0,"""คลาสของ Crawford"""
quiz18_02#0,"""ผู้นำแห่งภูมิภาค Aelio คืออะไร?"""
quize18_select1#0,"""Force"""
quize18_select2#0,"""Techter"""
quize18_select3#0,"""Hunter"""
quize18_select4#0,"""Fighter"""
quize18_answer#0,"""และคำตอบก็คือ...<br><red>Techter<c>!"""
quiz19#0,"""คำถาม:<br><yellow>กรอบแว่นตาของ Ilma มีสีอะไร?"""
quiz19_01#0,"""กรอบแว่นตาของ Ilma มีสีอะไร?"""
quize19_select1#0,"""สีดำ"""
quize19_select2#0,"""สีขาว"""
quize19_select3#0,"""สีแดง"""
quize19_select4#0,"""สีชมพู"""
quize19_answer#0,"""และคำตอบก็คือ...<br><red>สีดำ<c>!"""
quiz20#0,"""คำถาม:<br><yellow>คุณจะได้รับ Skill Points เท่าไหร่<br>จากการเคลียร์ Trainia ทั้งหมดใน Aelio?"""
quiz20_01#0,"""คุณจะได้รับ Skill Points เท่าไหร่"""
quiz20_02#0,"""จากการเคลียร์ Trainia ทั้งหมดใน Aelio?"""
quize20_select1#0,"""20 Points"""
quize20_select2#0,"""18 Points"""
quize20_select3#0,"""23 Points"""
quize20_select4#0,"""15 Points"""
quize20_answer#0,"""และคำตอบก็คือ...<br><red>20 Points<c>!"""
quiz21#0,"""คำถาม:<br><yellow>ครั้งแรกที่คุณมาเยือน Aelio Town<br>ใครเป็นคนโจมตีเมือง?"""
quiz21_01#0,"""ครั้งแรกที่คุณมาเยือน Aelio Town"""
quiz21_02#0,"""ใครเป็นคนโจมตีเมือง?"""
quize21_select1#0,"""Dark Falz"""
quize21_select2#0,"""Dulk Fakis"""
quize21_select3#0,"""Dark Magirus"""
quize21_select4#0,"""Aina"""
quize21_answer#0,"""และคำตอบก็คือ...<br><red>Dark Falz<c>!"""
quiz22#0,"""คำถาม:<br><yellow>N-Class Excubes<br>มีทั้งหมดกี่ประเภท?"""
quiz22_01#0,"""N-Class Excubes"""
quiz22_02#0,"""มีทั้งหมดกี่ประเภท?"""
quize22_select1#0,"""10 ประเภท"""
quize22_select2#0,"""8 ประเภท"""
quize22_select3#0,"""9 ประเภท"""
quize22_select4#0,"""11 ประเภท"""
quize22_answer#0,"""และคำตอบก็คือ...<br><red>10 ประเภท<c>!"""
quiz23#0,"""คำถาม:<br><yellow>อาวุธขนาดยักษ์ที่<br>ประจำการอยู่ใน Central City มีชื่อว่าอะไร?"""
quiz23_01#0,"""อาวุธขนาดยักษ์ที่"""
quiz23_02#0,"""ประจำการอยู่ใน Central City มีชื่อว่าอะไร?"""
quize23_select1#0,"""Central Cannon"""
quize23_select2#0,"""Dotts Cannon"""
quize23_select3#0,"""Nagrus Cannon"""
quize23_select4#0,"""Aelio Cannon"""
quize23_answer#0,"""และคำตอบก็คือ...<br><red>Central Cannon<c>!"""
quiz24#0,"""คำถาม:<br><yellow>ข้อใดต่อไปนี้ไม่ใช่ประเภทเควสต์ที่มีอยู่จริง?"""
quiz24_01#0,"""ข้อใดต่อไปนี้ไม่ใช่ประเภทเควสต์ที่มีอยู่จริง?"""
quize24_select1#0,"""Trigger Tasks"""
quize24_select2#0,"""เควสต์รายวัน"""
quize24_select3#0,"""Weekly Tasks"""
quize24_select4#0,"""Limited-Time Tasks"""
quize24_answer#0,"""และคำตอบก็คือ...<br><red>Trigger Tasks<c>!"""
quiz25#0,"""คำถาม:<br><yellow>อาวุธประเภทใด<br>ที่ไม่สามารถใช้ Step Counter ได้?"""
quiz25_01#0,"""อาวุธประเภทใด"""
quiz25_02#0,"""ที่ไม่สามารถใช้ Step Counter ได้?"""
quize25_select1#0,"""ไม่มีเลย"""
quize25_select2#0,"""Sword"""
quize25_select3#0,"""Assault Rifle"""
quize25_select4#0,"""Rod"""
quize25_answer#0,"""และคำตอบก็คือ...<br><red>ไม่มีเลย<c>!"""
quiz26#0,"""คำถาม:<br><yellow>Familiar มีปีกของ Waker<br>มีชื่อว่าอะไร?"""
quiz26_01#0,"""Familiar มีปีกของ Waker"""
quiz26_02#0,"""มีชื่อว่าอะไร?"""
quize26_select1#0,"""Fredran"""
quize26_select2#0,"""Flaedal"""
quize26_select3#0,"""Wolfer"""
quize26_select4#0,"""Wolfen"""
quize26_answer#0,"""และคำตอบก็คือ...<br><red>Fredran<c>!"""
quiz27#0,"""คำถาม:<br><yellow>ข้อใดต่อไปนี้คือชื่อ<br>ของ Compound Technique?"""
quiz27_01#0,"""ข้อใดต่อไปนี้คือชื่อ"""
quiz27_02#0,"""ของ Compound Technique?"""
quize27_select1#0,"""Fomelgion"""
quize27_select2#0,"""Fomelgioso"""
quize27_select3#0,"""Barasotsion"""
quize27_select4#0,"""Barantion"""
quize27_answer#0,"""และคำตอบก็คือ...<br><red>Fomelgion<c>!"""
quiz52#0,"""คำถาม:<br><yellow>ใครมีประสบการณ์ในฐานะ Operator<br>ใน Central City น้อยที่สุด?"""
quiz52_01#0,"""ใครมีประสบการณ์ในฐานะ Operator"""
quiz52_02#0,"""ใน Central City น้อยที่สุด?"""
quize52_select1#0,"""Ran"""
quize52_select2#0,"""Liu Lin"""
quize52_select3#0,"""Rossa"""
quize52_select4#0,"""Oranje"""
quize52_answer#0,"""และคำตอบก็คือ...<br><red>Ran<c>!"""
quiz28#0,"""คำถาม:<br><yellow>Premium Sets สามารถซื้อได้<br>จากร้านค้าใด?"""
quiz28_01#0,"""Premium Sets สามารถซื้อได้"""
quiz28_02#0,"""จากร้านค้าใด?"""
quize28_select1#0,"""The AC Shop"""
quize28_select2#0,"""The Treasure Shop"""
quize28_select3#0,"""The Item Shop"""
quize28_select4#0,"""My Shop"""
quize28_answer#0,"""และคำตอบก็คือ...<br><red>The AC Shop<c>!"""
quiz29#0,"""คำถาม:<br><yellow>ข้อใดต่อไปนี้ไม่ใช่<br>เอฟเฟกต์ของ Premium Sets?"""
quiz29_01#0,"""ข้อใดต่อไปนี้ไม่ใช่"""
quiz29_02#0,"""เอฟเฟกต์ของ Premium Sets?"""
quize29_select1#0,"""คุณจะพบกับ Rappy มากขึ้น"""
quize29_select2#0,"""คุณสามารถลงขายไอเทมใน My Shop ได้"""
quize29_select3#0,"""คุณสามารถใช้ Premium Storage ได้"""
quize29_select4#0,"""คุณจะได้รับเอฟเฟกต์ Quick Food Premium"""
quize29_answer#0,"""และคำตอบก็คือ...<br><red>คุณจะพบกับ Rappy มากขึ้น<c>!"""
quiz30#0,"""คำถาม:<br><yellow>สิ่งใดต่อไปนี้ให้สิทธิ์การเข้าถึงฟีเจอร์<br>อย่าง My Shop และ Premium Storage?"""
quiz30_01#0,"""สิ่งใดต่อไปนี้ให้สิทธิ์การเข้าถึงฟีเจอร์"""
quiz30_02#0,"""อย่าง My Shop และ Premium Storage?"""
quize30_select1#0,"""Premium Set"""
quize30_select2#0,"""Quick Food"""
quize30_select3#0,"""Stage Live"""
quize30_select4#0,"""Gathering"""
quize30_answer#0,"""และคำตอบก็คือ...<br><red>Premium Set<c>!"""
quiz31#0,"""คำถาม:<br><yellow>ข้อใดต่อไปนี้คือชื่อของ Ryuker Device<br>ที่ติดตั้งอยู่ใน Southern Aelio?"""
quiz31_01#0,"""ข้อใดต่อไปนี้คือชื่อของ Ryuker Device"""
quiz31_02#0,"""ที่ติดตั้งอยู่ใน Southern Aelio?"""
quize31_select1#0,"""Barflow Waterfall"""
quize31_select2#0,"""Lakau Coast"""
quize31_select3#0,"""Halphana Marshlands"""
quize31_select4#0,"""Lake Halphiria"""
quize31_answer#0,"""และคำตอบก็คือ...<br><red>Barflow Waterfall<c>!"""
quiz32#0,"""คำถาม:<br><yellow>Gigantix ตัวใดปรากฏตัว<br>ที่ Lake Halphiria?"""
quiz32_01#0,"""Gigantix ตัวใดปรากฏตัว"""
quiz32_02#0,"""ที่ Lake Halphiria?"""
quize32_select1#0,"""Despaired: Daedal Sword"""
quize32_select2#0,"""Despaired: Daedal Axe"""
quize32_select3#0,"""Despaired: Snaedal Hammer"""
quize32_select4#0,"""Despaired: Flaedal Sword"""
quize32_answer#0,"""และคำตอบก็คือ...<br><red>Despaired: Daedal Sword<c>!"""
quiz33#0,"""คำถาม:<br><yellow>Class Skill 【 Hunter Art Avenge 】<br>จะเปิดใช้งานเมื่อคุณทำอะไร?"""
quiz33_01#0,"""คลาสสกิล 【 Hunter Art Avenge 】"""
quiz33_02#0,"""จะเปิดใช้งานเมื่อคุณทำอะไร?"""
quize33_select1#0,"""ถูกศัตรูโจมตีขณะใช้ PA"""
quize33_select2#0,"""กดปุ่ม PA ค้างไว้"""
quize33_select3#0,"""เปิดใช้งานจาก Subpalette"""
quize33_select4#0,"""ตะโกนว่า 【 Hunter Art Avenge! 】"""
quize33_answer#0,"""และคำตอบก็คือ...<br><red>ถูกศัตรูโจมตีขณะใช้ PA<c>!"""
quiz34#0,"""คำถาม:<br><yellow>Active Skill ของ<br>Twin Machineguns คืออะไร?"""
quiz34_01#0,"""Active Skill ของ"""
quiz34_02#0,"""Twin Machineguns คืออะไร?"""
quize34_select1#0,"""Hail of Bullets"""
quize34_select2#0,"""Calamity Bullet"""
quize34_select3#0,"""Spread Shot"""
quize34_select4#0,"""Infinity Fire"""
quize34_answer#0,"""และคำตอบก็คือ...<br><red>Hail of Bullets<c>!"""
quiz35#0,"""คำถาม:<br><yellow>เพลงที่ Nadereh<br>ร้องสดบนเวทีคือเพลงอะไร?"""
quiz35_01#0,"""เพลงที่ Nadereh"""
quiz35_02#0,"""ร้องสดบนเวทีคือเพลงอะไร?"""
quize35_select1#0,"""Song of Battle ~Against Fate~"""
quize35_select2#0,"""Our Fighting"""
quize35_select3#0,"""Rare Drop ☆KOI☆KOI!"""
quize35_select4#0,"""We're ARKS!"""
quize35_answer#0,"""และคำตอบก็คือ...<br><red>Song of Battle ~Against Fate~<c>!"""
quiz36#0,"""คำถาม:<br><yellow>เพลงลับที่ซ่อนอยู่<br>บน Mt. Mahina Pari คือเพลงอะไร?"""
quiz36_01#0,"""เพลงลับที่ซ่อนอยู่"""
quiz36_02#0,"""บน Mt. Mahina Pari คือเพลงอะไร?"""
quize36_select1#0,"""PSO2 Opening Theme"""
quize36_select2#0,"""PSO Opening Theme"""
quize36_select3#0,"""PSU Opening Theme"""
quize36_select4#0,"""We're ARKS!"""
quize36_answer#0,"""และคำตอบก็คือ...<br><red>PSO2 Opening Theme<c>!"""
quiz37#0,"""คำถาม:<br><yellow>ศัตรูที่โจมตีด้วยเปลวไฟ<br>และไม้กระบองยาวมีชื่อว่าอะไร?"""
quiz37_01#0,"""ศัตรูที่โจมตีด้วยเปลวไฟ"""
quiz37_02#0,"""และไม้กระบองยาวมีชื่อว่าอะไร?"""
quize37_select1#0,"""Engouku"""
quize37_select2#0,"""Ingokuu"""
quize37_select3#0,"""Engokuu"""
quize37_select4#0,"""Enkuugo"""
quize37_answer#0,"""และคำตอบก็คือ...<br><red>Engouku<c>!"""
quiz38#0,"""คำถาม:<br><yellow>ทำไมยอดเขา Mt. Mahina Pari<br>จึงมีรูปร่างเหมือนพระจันทร์เสี้ยว?"""
quiz38_01#0,"""ทำไมยอดเขา Mt. Mahina Pari"""
quiz38_02#0,"""จึงมีรูปร่างเหมือนพระจันทร์เสี้ยว?"""
quize38_select1#0,"""การยิงของ Central Cannon"""
quize38_select2#0,"""การพุ่งชนของ Meteorn Pod"""
quize38_select3#0,"""การโจมตีของ Dark Falz"""
quize38_select4#0,"""มันเป็นแบบนั้นมาตั้งแต่แรกแล้ว"""
quize38_answer#0,"""และคำตอบก็คือ...<br><red>การยิงของ Central Cannon<c>!"""
quiz39#0,"""คำถาม:<br><yellow>ในหนึ่งวันคุณสามารถ<br>อัปเดต Treasure Shop ได้กี่ครั้ง?"""
quiz39_01#0,"""ในหนึ่งวันคุณสามารถ"""
quiz39_02#0,"""อัปเดต Treasure Shop ได้กี่ครั้ง?"""
quize39_select1#0,"""4 ครั้ง"""
quize39_select2#0,"""2 ครั้ง"""
quize39_select3#0,"""6 ครั้ง"""
quize39_select4#0,"""8 ครั้ง"""
quize39_answer#0,"""และคำตอบก็คือ...<br><red>4 ครั้ง<c>!"""
quiz40#0,"""คำถาม:<br><yellow>Fortes Launcher มีชิ้นส่วน<br>ที่สามารถทำลายได้กี่ชิ้น?"""
quiz40_01#0,"""Fortes Launcher มีชิ้นส่วน"""
quiz40_02#0,"""ที่สามารถทำลายได้กี่ชิ้น?"""
quize40_select1#0,"""10 ชิ้น"""
quize40_select2#0,"""8 ชิ้น"""
quize40_select3#0,"""6 ชิ้น"""
quize40_select4#0,"""4 ชิ้น"""
quize40_answer#0,"""และคำตอบก็คือ...<br><red>10 ชิ้น<c>!"""
quiz41#0,"""คำถาม:<br><yellow>ใน Retem El-Nossa<br>มี Red Containers อยู่กี่กล่อง?"""
quiz41_01#0,"""ใน Retem El-Nossa"""
quiz41_02#0,"""มี Red Containers อยู่กี่กล่อง?"""
quize41_select1#0,"""15"""
quize41_select2#0,"""10"""
quize41_select3#0,"""20"""
quize41_select4#0,"""25"""
quize41_answer#0,"""และคำตอบก็คือ...<br><red>15<c>!"""
quiz42#0,"""คำถาม:<br><yellow>ศัตรูที่มีส่วนหัว<br>เป็นสว่านมีชื่อว่าอะไร?"""
quiz42_01#0,"""ศัตรูที่มีส่วนหัว"""
quiz42_02#0,"""เป็นสว่านมีชื่อว่าอะไร?"""
quize42_select1#0,"""Doldoris"""
quize42_select2#0,"""Dordorus"""
quize42_select3#0,"""Doldorus"""
quize42_select4#0,"""Dordoris"""
quize42_answer#0,"""และคำตอบก็คือ...<br><red>Doldoris<c>!"""
quiz43#0,"""คำถาม:<br><yellow>มี Sunny ปรากฏตัว<br>ในวิดีโอเปิดเกมกี่ตัว?"""
quiz43_01#0,"""มี Sunny ปรากฏตัว"""
quiz43_02#0,"""ในวิดีโอเปิดเกมกี่ตัว?"""
quize43_select1#0,"""4"""
quize43_select2#0,"""3"""
quize43_select3#0,"""5"""
quize43_select4#0,"""2"""
quize43_answer#0,"""และคำตอบก็คือ...<br><red>4<c>!"""
quiz44#0,"""คำถาม:<br><yellow>Preset Ability ที่ช่วยลด<br>การใช้ PP คืออะไร?"""
quiz44_01#0,"""Preset Ability ที่ช่วยลด"""
quiz44_02#0,"""การใช้ PP คืออะไร?"""
quize44_select1#0,"""Fixa Performa"""
quize44_select2#0,"""Fixa Natura"""
quize44_select3#0,"""Fixa Enthugia"""
quize44_select4#0,"""Fixa Termina"""
quize44_answer#0,"""และคำตอบก็คือ...<br><red>Fixa Performa<c>!"""
quiz45#0,"""คำถาม:<br><yellow>ผลไม้ที่สามารถรวบรวมได้เฉพาะช่วงเช้าถึงเที่ยง<br>ใน Kvaris คืออะไร?"""
quiz45_01#0,"""ผลไม้ที่สามารถรวบรวมได้เฉพาะช่วงเช้าถึงเที่ยง"""
quiz45_02#0,"""ใน Kvaris คืออะไร?"""
quize45_select1#0,"""Notable Kvar Ackee"""
quize45_select2#0,"""Sharp Kvar Guava"""
quize45_select3#0,"""Refreshing Kvar Plum"""
quize45_select4#0,"""Notable Kvar Squid"""
quize45_answer#0,"""และคำตอบก็คือ...<br><red>Notable Kvar Ackee<c>!"""
quiz46#0,"""คำถาม:<br><yellow>Cocoon ในถ้ำหลังน้ำตก<br>Barflow Waterfall มีชื่อว่าอะไร?"""
quiz46_01#0,"""Cocoon ในถ้ำหลังน้ำตก"""
quiz46_02#0,"""Barflow Waterfall มีชื่อว่าอะไร?"""
quize46_select1#0,"""Lone Way"""
quize46_select2#0,"""Wild Rush"""
quize46_select3#0,"""Rolling Rush"""
quize46_select4#0,"""Rappy Rush"""
quize46_answer#0,"""และคำตอบก็คือ...<br><red>Lone Way<c>!"""
quiz47#0,"""คำถาม:<br><yellow>Emergency Quest 【 Subdue the Overseer-<br>type DOLL 】 เกิดขึ้นที่สถานที่ใด?"""
quiz47_01#0,"""Emergency Quest 【Subdue the Overseer-"""
quiz47_02#0,"""type DOLL】 เกิดขึ้นที่สถานที่ใด?"""
quize47_select1#0,"""Alto Lani Plateau"""
quize47_select2#0,"""Halphana Plains"""
quize47_select3#0,"""Craikau Hills"""
quize47_select4#0,"""Aelio Town Ruins"""
quize47_answer#0,"""และคำตอบก็คือ...<br><red>Alto Lani Plateau<c>!"""
quiz48#0,"""คำถาม:<br><yellow>บัฟใดต่อไปนี้ที่จะได้รับ<br>จาก Refreshing Retena Cranberries?"""
quiz48_01#0,"""บัฟใดต่อไปนี้ที่จะได้รับ"""
quiz48_02#0,"""จาก Refreshing Retena Cranberries?"""
quize48_select1#0,"""เพิ่ม Damage Resistance/เพิ่มการฟื้นฟู PP"""
quize48_select2#0,"""เพิ่ม Maximum PP/เพิ่มการฟื้นฟู PP"""
quize48_select3#0,"""เพิ่มพลังโจมตี/เพิ่มการฟื้นฟู HP"""
quize48_select4#0,"""เพิ่ม Maximum PP/เพิ่มการฟื้นฟู HP"""
quize48_answer#0,"""และคำตอบก็คือ...<br><red>เพิ่ม Damage Resistance/เพิ่มการฟื้นฟู PP<c>!"""
quiz49#0,"""คำถาม:<br><yellow>คุณต้องทำอะไร<br>เพื่อรับฉายา 【 全知 】?"""
quiz49_01#0,"""คุณต้องทำอะไร"""
quiz49_02#0,"""เพื่อรับฉายา 【 全知 】?"""
quize49_select1#0,"""กำจัด Battle-Hardened: Lenus Retem"""
quize49_select2#0,"""กำจัด Battle-Hardened: Nex Aelio"""
quize49_select3#0,"""กำจัด Battle-Hardened: Ciacurio"""
quize49_select4#0,"""กำจัด Battle-Hardened: Kelkund"""
quize49_answer#0,"""และคำตอบก็คือ...<br><red>กำจัด Battle-Hardened: Lenus Retem<c>!"""
quiz50#0,"""คำถาม:<br><yellow>ใน Beauty Salon คุณจะติดตั้ง<br>Tiger Duo Horns จากส่วนไหน?"""
quiz50_01#0,"""ใน Beauty Salon คุณจะติดตั้ง"""
quiz50_02#0,"""Tiger Duo Horns จากส่วนไหน?"""
quize50_select1#0,"""Edit Head"""
