11_voice_NPC_02_101#0,"""น้องแมวที่พักนี้เห็นที่ Shop Area บ่อยๆน่ะเหรอ?<br>น่ารักดีเนอะ!"""
11_voice_NPC_5002_100#6,"""ถ้ารู้สึกว่าอันตรายให้ถอยทันที!<br>เป็นอย่างเดียวที่ชั้นกับ Zeno เห็นด้วยเหมือนกัน<br>ในด้านความคิดน่ะนะ แหะๆๆ"""
11_voice_NPC_5002_100#7,"""危なくなったらすぐ逃げる！<br>これ、あたしとゼノで珍しく一致してる<br>見解なんだよね。へへへ。"""
11_voice_NPC_5002_101#4,"""ชั้นกับ Zeno ทะเลาะกันบ่อยไปรึเปล่างั้นเหรอ?<br>นั่นสินะ ถึงจะคิดแบบนั้นก็เถอะ แต่ก็อย่างที่เค้าว่า <br>ยิ่งทะเลาะกันก็ยิ่งอะไรสักอย่างนี่แหละ"""
Echo_21_020#0,"""เอ๊ะ...ปะ เปล่านะ<br>ไม่ได้พูดว่ายิ่งรักกันมากขึ้นหรืออะไรแบบนั้นซะหน่อย<br>อย่าเข้าใจผิดนะ เข้าใจไหม?"""
11_voice_NPC_5002_101#5,"""あたしとゼノ、喧嘩しすぎ、って？<br>そうかなあ、そんなことないと思うけど<br>喧嘩するほどなんとやら、ってやつ。"""
Echo_21_020#1,"""あ……べ、べつに<br>仲が良いって言いたいんじゃないわよ？<br>勘違いしないでね、ね？"""
11_voice_NPC_02_109#0,"""เฮ้อ..."""
Echo_mb9_020#0,"""อื๋อ? เอ๊ะอ้าว โทษทีๆ<br>อืมม ใช้ทำอะไรกันแน่น้า?"""
Echo_mb9_030#0,"""เป็นห่วงอยู่เหรอ?<br>ขอบใจที่ถามนะ แต่ชั้นไม่เป็นไรจริงๆ<br>คิดว่าอีกเดี๋ยวก็ชินไปเองแหละ"""
11_voice_NPC_02_109#1,"""……はぁ。"""
Echo_mb9_020#1,"""ん、あ、ああっゴメン。<br>何？\u3000何か用かな？"""
Echo_mb9_030#1,"""心配してくれてるの？<br>ありがとう。でも大丈夫だよ。<br>そのうち、慣れると思うから。"""
11_voice_NPC_02_104#0,"""อืมม ถ้าไม่เตรียมอาวุธกับเปลี่ยนชุดไว้ก่อน<br>อาจยุ่งทีหลังก็ได้น้า"""
Echo_mb10_020#0,"""อื๋อ? ทำอะไรอยู่งั้นเหรอ?<br>เปล่า ก็แค่เตรียมอะไรนิดหน่อยเท่านั้นแหละ"""
Echo_mb10_030#0,"""ตั้งใจไว้แล้วกว่าจะพยายามให้มากขึ้นจนกว่า<br>อีตา Zeno จะกลับมา<br>เลยต้องปลุกใจตัวเองซักหน่อยไงล่ะ!"""
11_voice_NPC_02_104#1,"""んー、まずは武器の準備と<br>あと服も変えないとまずいかなぁ。"""
Echo_mb10_020#1,"""ん？\u3000何をしているのかって？<br>いろいろ下準備中だよ。"""
Echo_mb10_030#1,"""ゼノが戻ってくるまで頑張るって<br>決めたからね。気合いを入れて<br>やってかないと、さ！"""
11_voice_NPC_02_104#2,"""งานประลองฝีมือเหรอ...<br>ผิดจังหวะไปหน่อยน้า"""
Echo_mb11_020#0,"""ถ้าอีตา Zeno อยู่ <br>ป่านนี้คงรีบแจ้นวิ่งไปสมัครคนแรกแล้วมั้งน่ะ"""
Echo_mb11_030#0,"""ให้ตายสิ ไม่รู้จะโทษใครดีเลยจริงๆ..."""
11_voice_NPC_02_104#3,"""戦技大会かぁ……<br>タイミング悪いなぁ。"""
Echo_mb11_020#1,"""ゼノが居るときにやってくれれば<br>喜び勇んで参加しただろうなあ。"""
Echo_mb11_030#1,"""まったく、間が悪いというか<br>なんというか……"""
11_voice_NPC_5086_104#0,"""อืมม...<br>เลือก Class ผิดทีนี่เรื่องใหญ่เลยจริงๆ"""
Echo_mb12_020#0,"""ไปฝึกที่ Wopal ให้ชินก่อนสักหน่อยดีกว่าละมั้ง"""
11_voice_NPC_5086_104#1,"""うーむむ……<br>やっぱり適正のないクラスは大変。"""
Echo_mb12_020#1,"""ウォパルでじっくり慣らしとか<br>してこようかなぁ。"""
11_voice_NPC_5086_104#2,"""จะว่าไปแล้ว ไม่คิดมาก่อนเลยนะว่าจะ<br>สามารถแลกเปลี่ยนวัฒนธรรมกับชนพื้น<br>เมืองบนดาว Wopal ได้เนี่ย"""
Echo_mb13_020#0,"""แต่สำเนียงของพวกเค้าใช้มันแปลกๆนะจะว่าไงดี <br>เหมือนกับเสียงมันเพี้ยนๆรึเปล่า<br>คงเป็นลักษณะเฉพาะของดาวนี้ล่ะมั้ง?"""
Echo_mb13_030#0,"""อืมม ถ้าฟังแล้วจำมาคงไม่มีทางเป็นแบบนี้ได้แน่...<br>น่าจะเป็นเพราะจำอย่างเดียว<br>แต่ไม่ได้คุยกับใครสำเนียงเลยเพี้ยนแบบนี้ล่ะมั้ง?"""
11_voice_NPC_5086_104#3,"""それにしても、まさかウォパルの<br>原住民たちと交流できるなんて<br>思いもしなかったわね。"""
Echo_mb13_020#1,"""でもちょっと、喋り方がヘンというか<br>発音が違って訛ってたのはなんでだろ。<br>ちょっと独特だったよね？"""
Echo_mb13_030#1,"""うーん、聞いて覚えたならそんなことは<br>起きないはずだけど……言葉覚えてから<br>会わなくなって、訛ったの、かなあ？"""
11_voice_NPC_5086_104#4,"""ถ้ามาเป็น Hunter แล้ว <br>แต่ยังไม่ชินกับรอยแผลสดๆนี่ลำนากนะ<br>ของแบบนี้บางทีต้องเจอกับตัวถึงจะรู้"""
Echo_mb14_020#0,"""เกลียดที่สุดงั้นเหรอ อืม...<br>คงเป็นความแสบตอนแผลโดนน้ำตอนอาบน้ำล่ะมั้ง?"""
11_voice_NPC_5086_104#5,"""ハンターやるようになってから<br>生傷が絶えなくて困るのよ。<br>いろんな意味で、大変さを実感中。"""
Echo_mb14_020#1,"""いちばん嫌なのは、うーん……<br>お風呂に入るとすっごくしみること<br>かなぁ？"""
