11_voice_NPC_5014_100#0,"""เอ่อ ขอเวลาเดี๋ยวได้มั้ย<br>พอดีข้ามีของจะให้ท่าน.."""
text100#1,"""一仮テキストトーストでマイルームの変更方法を通知する。"""
text1000#1,"""二仮テキストトーストでマイルームの変更方法を通知する。"""
11_voice_NPC_5014_100#2,"""การเป็นนักให้ข้อมูล ไม่ใช่แค่ไปหาข้อมูลมาเท่านั้น<br>แต่ต้องแบ่งเวลาให้กับการจัดสรรข้อมูลด้วยรู้มั้ยเนี่ย"""
Tiea_01_020#0,"""งั้นข้ายกให้ Pati ทำหมดเลยละกัน<br>ของแบบนั้นข้าแค่เห็นก็หาวแล้วอ่ะ!"""
11_voice_NPC_5014_100#3,"""情報屋は、情報集めるだけじゃなくて<br>それを整理する時間も重要なの。"""
Tiea_01_020#1,"""ぜーんぶティアがやっちゃって<br>あたしはつまらないんだけどねー！"""
11_voice_NPC_5014_104#0,"""เรื่องการต่อสู้พวกเราก็พอได้บ้าง<br>แต่ไม่ได้ชอบเท่าไหร่หรอก"""
Tiea_02_020#0,"""ก็ Tia ยังเป็นแม่เด็กน้อยขวัญอ่อนอยู่นี่นะ<br>ข้าอ่ะชินนานแล้วรู้ป่าว?"""
11_voice_NPC_5014_104#1,"""一応、私たちも戦闘はできます。<br>あんまり好きじゃないだけです。"""
Tiea_02_020#1,"""ティア、未だにすっごく<br>おっかなびっくりだもんねー。<br>あたしはもう慣れたよー？"""
11_voice_NPC_5014_100#4,"""วิธีหาข้อมูลเหรอ?<br>นั่นสินะ...ก็อย่างสืบจากคนที่น่าจะรู้เรื่องหลายๆคน<br>แล้วบางทีก็ไปยังที่ที่น่าสงสัยอะไรแบบนี้"""
Tiea_03_020#0,"""แหม่ ก็บอกเค้าไปเลยซี่<br>ว่าจริงๆแล้วก็แค่ไปตามทางที่ความรู้สึกของข้าพาไป<br>แล้วท่านก็เดินตามเฉยๆอ่ะ"""
11_voice_NPC_5014_100#5,"""情報の集め方？<br>そうね……いろいろな人に話を聞いたり<br>出先で気になったことを調べたり。"""
Tiea_03_020#1,"""まー、正直にいっちゃうと<br>あたしの気の向くままに<br>出歩いているだけなんだよねー。"""
11_voice_NPC_5014_102#0,"""ARKS ส่วนใหญ่ชอบออกไปหาอะไรเอาเอง<br>มากกว่าที่จะไปถามจากคนอื่น<br>เรื่องข้อมูลก็เลยไม่ค่อยมีคนสนกันซักเท่าไหร่น่ะนะ"""
Tiea_04_020#0,"""แปลว่าที่เราทำอยู่ทุกวันนี้<br>เป็นอุตสาหกรรมในครัวเรือนอ่ะดิ!<br>หาเองใช้เอง! หาเองใช้เอง!"""
11_voice_NPC_5014_102#1,"""アークスの人は、人づてに聞くよりも<br>自分で調べに行く、って人が多いから<br>情報に対する意識が低いのよね。"""
Tiea_04_020#1,"""あたしたちのやってるのって<br>スキマ産業ってやつだね！<br>スキマ、スキマ！"""
11_voice_NPC_5014_100#6,"""เห็นเป็นแบบนี้ แต่ Pati ก็มีสายตา<br>ที่มองคนขาดอย่างผิดคาดเลยนะ<br>ไม่เคยไปทักคนที่จะหาเรื่องมาให้เราเลย"""
Tiea_05_020#0,"""ใช่แล้ว คนที่ข้าดูแล้วให้ผ่าน<br>แสดงว่าคนนั้นมีอนาคตไกลรู้ไหม!<br>ข้ามีพรสวรรค์เรื่องดูว่าคนไหนที่คุยได้ง่ายไงล่ะ!"""
11_voice_NPC_5014_100#7,"""こう見えて、パティちゃんは<br>人を見る目だけはあるみたいなので<br>危険な人には話しかけないのよね。"""
Tiea_05_020#1,"""そーそー、あたしのお眼鏡にかなうって<br>見所あるということなんだよー！<br>話しやすい雰囲気って、才能だよね！"""
11_voice_NPC_5014_104#2,"""อยู่กับ Pati  แล้วเหนื่อยมั้ยงั้นเหรอ?<br>ถามได้ก็ต้องเหนื่อยสิ เหนื่อยสุดๆ"""
Tiea_06_020#0,"""แต่ว่า คนที่ทนอยู่กับ Pati  ได้ ทั้งโลกคงมีแต่ข้าคนเดียว<br>แล้วคนที่อยู่กับข้าได้ก็คงมีแต่เค้า<br>เพราะงั้นเราคงได้อยู่ด้วยกันไปจนแก่อ่ะแหละ"""
11_voice_NPC_5014_104#3,"""パティちゃんと一緒で<br>疲れないか、って？<br>そりゃもちろん疲れる。すっごく。"""
Tiea_06_020#1,"""ま、パティちゃんと一緒に居られるのは<br>きっと私だけだし、逆も同じだろうから<br>多分これからも、ずっと一緒。"""
11_voice_NPC_5014_100#8,"""Lobby นี่แหละดีที่สุดเลย<br>มีคนเดินไปมาแต่ไม่มีใครรีบร้อน<br>เห็นแล้วใจมันสงบ เหมาะแก่การพักผ่อนจริงๆ"""
Tiea_07_020#0,"""เอ๋ ! เงียบๆแบบนี้น่าเบื่อตายชัก!<br>ออกไปหาอะไรที่มันบึ้มๆตู้มๆ! ดูกันดีกว่าน่า!"""
11_voice_NPC_5014_100#9,"""ロビーは素晴らしい。<br>振り回されてハラハラしなくてもいい<br>心落ち着く、癒やされる時間だわ。"""
Tiea_07_020#1,"""えー、静かなのつまらないよー！<br>もっと何かどかーんと<br>すごいの見に行こうよー！"""
11_voice_NPC_5014_101#0,"""ถึง Pati จะเป็นคนบื้อๆ<br>แต่ก็มีข้อดีตรงเค้าสัมผัสอันตรายที่กำลังจะมาถึงได้ไว<br>เหมือนสัญชาตญาณของพวกสัตว์ล่ะมั้ง?"""
Tiea_08_020#0,"""ช่ายช่าย เวลาภัยกำลังมาในหัวจะดังปิ๊ปๆเลย!<br>มีประโยชน์มากเวลา Tia จะระเบิดใส่<br>ทำให้ข้ารู้ก่อนก็เลยหนีทันทุกทีไง!"""
11_voice_NPC_5014_101#1,"""パティちゃんはカンで生きているぶん<br>危機感知能力とかがすっごく高いの。<br>生存本能、みたいな？"""
Tiea_08_020#1,"""そうそう、危険をビビッと感知！<br>ティアに怒られそうなときもわかるから<br>ささっと逃げられて便利だよー！"""
11_voice_NPC_5014_104#4,"""ถึงจะได้ข้อมูลที่ล้ำค่าแค่ไหนมา<br>แต่ถ้าไม่มีใครมาขอไป มันก็เท่ากับไร้ค่าน่ะนะ"""
Tiea_09_020#0,"""ถ้างั้นทำไมท่านไม่พิมพ์ออกมา<br>แล้วเอาไปแปะให้ทั่วยานเลยล่ะ<br>คนเค้าจะได้รู้ว่าพวกเรามีประโยชน์กับสังคมแค่ไหนไง!"""
11_voice_NPC_5014_104#5,"""いくら正確な情報を持ってても<br>私たちを頼ってもらわないことには<br>意味がないのよね。"""
Tiea_09_020#1,"""だから、アナタは広告塔として<br>あたしたちの便利さ有能さを<br>もっとアピールしてね！"""
11_voice_NPC_5014_105#0,"""ถึงแม้หน้าฉากมันจะดูยุ่งเหยิงไปหมดก็จริง<br>แต่เวลาแบบนี้ สิ่งที่เราควรระวังจะซ่อนอยู่หลังฉาก<br>ต่างหาก... เพราะงั้นไม่มีอะไรหรอกข้าว่านะ..."""
Tiea_10_020#0,"""ฮ้าดเจ้ย!<br>...ฮื่ออยย...ทำไมจู่ๆมันก็หนาวยังไงไม่รู้...<br>สังหรณ์ใจไม่ดีเลย..."""
11_voice_NPC_5014_105#1,"""表だった騒動が目立つけど<br>こういうとき、本当に留意すべきは<br>裏での暗躍……大丈夫だと思うけど……"""
Tiea_10_020#1,"""はーっくしょん！<br>……ううっ、なんだか寒気がするなぁ。<br>イヤーな感じー……"""
Alice_01_10#0,"""จะสามารถรักกับเผ่าพันธุ์อื่นได้รึเปล่า......<br>อย่างนี้นี่เอง นั่นอาจจะเป็นหัวข้อ<br>ใหญ่สำหรับ ARKS เลยก็ได้"""
Alice_01_20#0,"""สำหรับชั้น ก็คงจะไม่ได้ต่อต้านอะไรล่ะมั้ง<br>เพราะตอนที่ชั้นเกิดมา ก็มีทุกเผ่าพันธุ์<br>รายล้อมอยู่รอบตัวอยู่แล้ว"""
Alice_01_30#0,"""......คนที่ไม่มีประสบการณ์ด้านนั้นแบบชั้น <br>พูดไปก็อาจจะไม่มีน้ำหนัก"""
Alice_01_40#0,"""แต่ถ้าเป็นคนที่สามารถเปิดใจคุยด้วยได้แล้วล่ะก็<br>เรื่องรูปลักษณ์หรือนิสัยเองก็ใช่อยู่หรอก<br>แต่ก็คงจะเลือกจากความเข้ากันได้ล่ะมั้ง"""
Alice_01_50#0,"""หากมีคนที่เข้ากันได้พอดีและปรากฏตัวใน<br>เวลาที่เหมาะสมแล้วล่ะก็ แม้จะเป็น<br>เผ่าพันธุ์ไหน ชั้นก็คิดว่าไม่เกี่ยวหรอก"""
Alice_01_60#0,"""ไม่ได้นะ! ไม่ได้นะ Tia!<br>จะเลือกคู่ครองตามความเหมาะสมแบบนั้น<br>พี่สาวคนนี้ไม่ยอมเด็ดขาดเลย!"""
Alice_01_70#0,"""ไม่ใช่ [ตามความเหมาะสม] แต่เป็น<br>[เวลาที่เหมาะสม] ย่ะ ยัยพี่บ้า"""
Alice_01_80#0,"""......เอาเถอะ ยังไงซะตราบใดที่<br>ยังอยู่ด้วยกันกับ Pati จัง<br>เวลานั้นมันไม่มีทางมาถึงชั้นหรอก"""
Alice_01_10#1,"""他種族は恋愛対象たりうるか……<br>なるほど、アークスにとっては<br>それは大きなテーマかも。"""
Alice_01_20#1,"""私としては、とくに抵抗はないかな。<br>生まれたときから、どの種族も<br>そばにいたし。"""
Alice_01_30#1,"""……もっとも、そういう経験のない<br>私が何を言っても説得力ないけど。"""
Alice_01_40#1,"""理想を語らせてもらえるなら<br>見た目や性格もあるんだろうけど<br>気が合うかどうか、かなぁ。"""
Alice_01_50#1,"""トータルで気が合う人がいて<br>適切なタイミングがあれば<br>どんな種族とかは、関係ないと思う。"""
Alice_01_60#1,"""ダメだよー！\u3000ダメだよティアー！<br>そんなテキトーに決めた相手となんて<br>お姉ちゃん許しませんよー！"""
Alice_01_70#1,"""『適当』じゃなくて<br>『適切』だ、バカ姉。"""
Alice_01_80#1,"""……まあ、もっともパティちゃんと<br>一緒にいるかぎりは<br>そんなタイミングなさそうだけど。"""
11_voice_NPC_14_105#0,"""เรื่อง Dark Falz ก็กำลังตรวจสอบอยู่เหมือนกัน<br>แต่ข้อมูลมันน้อยเกินไป ไม่ได้ช่วยอะไรเลย..."""
Tiea_mb9_020#0,"""แถมข้อมูลของสมัย 40 ปีก่อน<br>ยังมีมากกว่าตอน 10 ปีก่อนตั้งเยอะ<br>คิดว่าแปลกมั้ยล่ะ"""
11_voice_NPC_14_105#1,"""ダークファルスについて<br>調べてはいるけど、情報が少なくて<br>当時の被害なんかもさっぱり……"""
Tiea_mb9_020#1,"""１０年前よりも、４０年前の情報が<br>多く見つかるぐらいだもん。<br>ヘンなの。"""
11_voice_NPC_14_104#0,"""ข่าวลือเรื่องมังกรกระหายเลือดนั่น<br>ตามข้อมูลเหมือนว่า ข่าวเรื่องมันปรากฏ<br>ตัวจะมากกว่าเรื่องถูกมันจู่โจมเยอะนะ"""
Tiea_mb10_020#0,"""แสดงว่าไม่ได้มีแค่ตัวเดียว<br>แต่มีคนยืนยันว่าเจอหลายตัวที่รูปร่างคล้ายๆกัน<br>ชักไม่รู้ว่าอันไหนจริงไม่จริงแล้วสิเนี่ย..."""
11_voice_NPC_14_104#1,"""ウワサの暴走龍については<br>襲われたというより、出現したって<br>報告が多いみたい。"""
Tiea_mb10_020#1,"""単一個体じゃなくて、類似体が<br>確認されてるみたいだし<br>よくわからないなぁ……"""
11_voice_NPC_14_100#0,"""เห็นว่าสมัยก่อนมีการจัดงานรื่นเริง<br>คล้ายๆกับงานประลองฝีมือนี่อยู่บ่อยๆนะ"""
Tiea_mb11_020#0,"""มาเดี๋ยวนี้กลับไม่ค่อยเห็นแล้ว<br>แต่คิดว่าจากนี้คงน่าจะกลับมาจัดบ่อยเหมือนเดิมแล้วล่ะ"""
11_voice_NPC_14_100#1,"""昔から、定期的に戦技大会のような<br>催し物は開かれていたみたい。"""
Tiea_mb11_020#1,"""最近はなかったようだけど<br>これを機会に定期化してくるかもね。"""
11_voice_NPC_5014_104#6,"""ความเห็นเราคงตรงกันสินะว่าข้าก็อยาก<br>ว่ายน้ำขึ้นมาแล้วเหมือนกัน"""
Tiea_mb12_020#0,"""ที่ผ่านมาเจอแต่เรื่องให้ปวดกระเพาะบ่อยๆ<br>มีโอกาสทั้งทีก็ควรจะได้พักผ่อนซะบ้างเนอะ"""
11_voice_NPC_5014_104#7,"""私も、泳ぎたくなるって<br>意見には同意かな。"""
Tiea_mb12_020#1,"""いっつもいっつも尻ぬぐいばかりだから<br>時には息抜きもしたいって思うし。"""
11_voice_NPC_5014_104#8,"""ช่วงนี้ทั้งในเมืองและนอกเมือง<br>ต่างก็ให้ความรู้สึกยุ่งวุ่นวายมากเลยนะ"""
Tiea_mb13_020#0,"""ฉากหน้าดูเหมือนจะไม่มีเกิดขึ้นก็จริง<br>แค่เบื้องหลังแล้วมีอะไรเกิดขึ้นบ้างก็ไม่รู้...."""
11_voice_NPC_5014_104#9,"""最近は、シティの内外問わずに<br>すこし慌ただしい感じ。"""
Tiea_mb13_020#1,"""表だっては何も起こってないはずだけど<br>裏では何かが動いてるのかも……"""
11_voice_NPC_5014_101#2,"""รู้สึกการสำรวจดาวเคราะห์ Lilipa จะคืบหน้าไปมากแล้วนะ"""
Tiea_mb14_020#0,"""จนพวก Darker ก็เริ่มมากันแล้ว<br>ยังไม่เข้าใจเหตุผลที่มันมาเท่าไหร่<br>แต่ข้าชักจะกลัวนิดหน่อยแล้วสิ"""
11_voice_NPC_5014_101#3,"""惑星リリーパの探索もかなり<br>進んできた感じだね。"""
Tiea_mb14_020#1,"""ダーカーがやってくるようになった<br>理由とかがまだわかってないのが<br>ちょっと怖いけど。"""
11_voice_NPC_5014_100#10,"""เราไม่ได้ขายมันหรอกค่ะ<br>ปัดโธ่เอ๊ย ที่สภาพของพวกเราไม่สมกับเป็น<br>นักให้ข้อมูลนี่คิดว่าเป็นเพราะใครกัน......"""
Tiea_mb15_020#0,"""แต่ก็อาจจะเป็นเพราะเหตุนั้น<br>ถึงทำให้พวกเราสามารถรวบรวมข้อมูล<br>ได้โดยที่ไม่ถูกระแวงมากนัก"""
Tiea_mb15_030#0,"""มีแค่เรื่องนี้เท่านั้นที่อาจจะ<br>เป็นความดีความชอบของ Pati จัง"""
11_voice_NPC_5014_100#11,"""売りものにはしていません。<br>まったく、情報屋に見られないのは<br>誰のせいなんだか……"""
Tiea_mb15_020#1,"""でも、そのおかげなのか<br>情報収集していても、あんまり<br>警戒されないの。"""
Tiea_mb15_030#1,"""それについてだけは<br>パティちゃんの功績かもしれない。"""
11_voice_NPC_5014_100#12,"""รู้สึกว่าสัญชาตญาณของ Pati จังนั้น<br>มันมักจะถูกต้องพอสมควรเลย"""
Tiea_mb16_020#0,"""การที่สามารถตัดสินได้ว่าเป็นคนดีหรือไม่ดี<br>จากสัญชาตญาณนี่มัน จะว่าไงดีล่ะ<br>มันอาจจจะเป็นพรสวรรค์ที่น่าอิจฉานิดๆ ก็ได้มั้ง"""
11_voice_NPC_5014_100#13,"""なんだかんだで、パティちゃんの<br>直感は結構アテになるんだよね。"""
Tiea_mb16_020#1,"""いい人と悪い人を、直感的に<br>判断できるというか、なんというか。<br>ちょっと羨ましい才能かも。"""
Tiea_mb16zeno_010#0,"""นึกแล้วว่า การที่ได้มาพบและยืนยัน<br>ความปลอดภัยของคุณโดยตรงอย่างนี้ <br>ความรู้สึกสบายใจมันผิดกันเลย"""
11_voice_NPC_5014_100#14,"""ถึงแม้ว่าคำสั่งเด็ดขาดจะขัดขืนไม่ได้ แต่ก็จบลง<br>โดยที่ไม่ต้องต่อสู้ และสามารถได้มาพบกับคุณ<br>ตามปกติอีกครั้งนึงอย่างนี้นี่...... ชั้นดีใจจริงๆ"""
Tiea_mb16zeno_010#1,"""やっぱり、こうして直に会って<br>無事を確認すると、安心感が違うね。"""
11_voice_NPC_5014_100#15,"""絶対令はどうしようもなかったけど<br>戦うことなく、こうして普通にもう一度<br>会うことが出来て……嬉しい。"""
