11_voice_NPC_5009_101#0,"""อ้าว เธอเองเหรอ<br>มาได้จังหวะพอดี อ่ะนี่"""
Aki_favs_present_040#1,"""アキから『シンセサイザー』を受け取りました。"""
Aki_favs_present_050#1,"""アキから『レイジダンス』を受け取りました。"""
Aki_favs_present_060#1,"""アキから『シンセサイザー』を受け取りました。"""
Aki_favs_present_070#1,"""アキから『シンセサイザー』を受け取りました。"""
Aki_favs_present_080#1,"""アキから『トライインパクト』を受け取りました。"""
Aki_favs_present_090#1,"""アキから『シンセサイザー』を受け取りました。"""
Aki_favs_present_100#1,"""アキから『シンセサイザー』を受け取りました。"""
11_voice_NPC_5009_105#0,"""...โทษที<br>ช่วยอย่าเพิ่งพูดอะไรได้มั้ย<br>พอดีกำลังใช้ความคิดอยู่น่ะ"""
11_voice_NPC_5009_105#1,"""……失礼。<br>話しかけないでもらえるかな。<br>考えをまとめている最中なんだ。"""
11_voice_NPC_5009_102#0,"""ทำไมท่านถึงมาคุยกับข้า?<br>ถ้าขนาดตัวท่านเองยังตอบไม่ได้ล่ะก็<br>ข้าเองก็ไม่มีคำตอบให้เหมือนกัน"""
11_voice_NPC_5009_102#1,"""キミはどうして私に話しかけた？<br>その理由を自身で見出さなければ<br>私は答える言葉を持たないよ。"""
11_voice_NPC_5009_103#0,"""เคยมีคนบอกว่าความคิดข้ามันดูเป็นนามธรรมเกินไป<br>คงหมายความว่ากรอบมันกว้างเกินไปล่ะมั้ง<br>แต่ตามความเห็นข้า ข้าว่าท่านแค่อคติมากกว่า"""
Aki_03_020#0,"""จะมีประโยชน์อะไร?<br>ถ้าความคิดต้องถูกจำกัดอยู่แค่ในกรอบแคบๆ<br>มนุษย์ที่หยุดคิดก็คือมนุษย์ที่ตายแล้วเท่านั้นแหละ"""
11_voice_NPC_5009_103#1,"""私の思考は抽象的すぎると揶揄される。<br>枠が広すぎると、言いたいのだろうね。<br>私からしてみれば、唾棄すべき意見だ。"""
Aki_03_020#1,"""自ら縛りをもうけた思考や思案に<br>何の意味があるというのか。<br>考えなければ、人は死ぬぞ。"""
11_voice_NPC_5009_100#0,"""การค้นพบที่ยิ่งใหญ่ที่สุดในประวัติศาสตร์<br>ก็คงเป็น Photon นี่ล่ะสินะ<br>จนถึงตอนนี้ก็ยังไขปริศนาของมันไม่ได้ทั้งหมด"""
Aki_04_020#0,"""ทั้งๆที่เป็นการค้นพบที่ยิ่งใหญ่มาก<br>แต่กลับไม่ค่อยมีบันทึกอะไรไว้เลย<br>ใครเป็นผู้ค้นพบคนแรกกันแน่...น่าแปลกมั้ยล่ะ"""
11_voice_NPC_5009_100#1,"""有史上において最も偉大な出来事は<br>フォトンの発見だろうな。<br>だが、その経緯には疑問も多い。"""
Aki_04_020#1,"""これだけ大きな事象だというのに<br>記録がほとんど残っていない。<br>誰がどうやって見つけたのか。謎だね。"""
11_voice_NPC_5009_102#2,"""การกระทำของมนุษย์ทุกอย่างล้วนมีเป้าหมาย<br>การกระทำที่ไร้เป้าหมายนั้น ข้าไม่เรียกว่าการกระทำ<br>และคนที่ทำเช่นนั้นได้ย่อมไม่ใช่คน แต่เป็นแค่วัตถุ"""
11_voice_NPC_5009_102#3,"""人の行動には全て目的が付随する。<br>目的無き行動は、行動とは呼べず<br>その人は人ではなく、物だよ。"""
11_voice_NPC_5009_100#2,"""เราทุกคนถูกขับเคลื่อนด้วยความกระหายใคร่รู้<br>ท่านต้องไม่ลืมว่าท่านกำลังสงสัยอะไร<br>แสวงหาความจริงเกี่ยวกับสิ่งใดอยู่กันแน่"""
11_voice_NPC_5009_100#3,"""飽くなき探求心は全ての原動力となる。<br>キミも、何かを疑い、真実を求める<br>姿勢を忘れない方がいい。"""
11_voice_NPC_5009_100#4,"""ความจริงกับข้อเท็จจริงอาจไม่ใช่สิ่งเดียวกันเสมอไป<br>ผู้ที่ไม่สามารถแยกแยะได้ว่าสิ่งไหนเป็นสิ่งไหน<br>ผู้นั้นจะได้รับบทเรียนในที่สุด นี่ล่ะสิ่งที่โลกจะสอนเรา"""
11_voice_NPC_5009_100#5,"""真実と事実は容易に異なるよ。<br>それを理解せず、認めようとしない者は<br>痛い目を見る。世の仕組みだ。"""
11_voice_NPC_5009_101#2,"""ท่านนี่แปลกดีนะ<br>แค่โผล่มาปุ๊ป บรรยากาศรอบๆ ก็เปลี่ยนไปทันที<br>ดูแล้วท่านนี่แหละ น่าค้นหายิ่งกว่าอะไรทั้งหมดเลย"""
11_voice_NPC_5009_101#3,"""キミは面白いね。<br>会うたび、違う空気をまとっている。<br>誰よりも何よりも、興味深いよ。"""
11_voice_NPC_5009_100#6,"""ท่านเคยคิดเรื่องช่วงเวลาแรกสุดที่สิ่งมีชีวิต<br>ถือกำเนิดขึ้นมาบ้างรึเปล่า?<br>มันน่าพิศวงจริงๆ นะ"""
Aki_09_020#0,"""และไม่เคยมีใครอธิบายได้อย่างชัดเจน<br>ว่าทำไมคนเราถึงมีความนึกคิดได้<br>ชีวิตนี่เป็นสิ่งที่ลี้ลับ พร้อมทั้งล้ำค่าน่าค้นหาจริงๆ"""
11_voice_NPC_5009_100#7,"""キミは、生命が発生する瞬間を<br>考えてみたことがあるかな？<br>ひどく神秘的なものだよ。"""
Aki_09_020#1,"""意識はどうやって発生しているのか<br>誰も解き明かせていない。<br>故に生命は興味深く、貴重なんだ。"""
11_voice_NPC_5009_100#8,"""ทำไมข้าถึงสนใจในเผ่ามังกรนักงั้นเหรอ?<br>ตอบง่ายมาก เพราะพวกมันมีชีวิตที่สว่างไสว<br>มีพลังดึงดูดให้ผู้ที่มาพบพวกมันต้องหลงไหลทุกคน"""
11_voice_NPC_5009_100#9,"""私が龍族に拘る理由？<br>簡単な話だよ。彼らの生命は鮮烈だ。<br>見た者を魅了する強さがある。"""
11_voice_NPC_5009_108#0,"""ที่ข้ายอมมาเป็น ARKS ก็เพราะมันได้สิทธิบางอย่าง<br>ที่ข้าจำเป็นต้องใช้<br>ไม่ได้มาเพื่อก้มหน้าทำงานให้องค์กรงกๆ หรอกนะ"""
11_voice_NPC_5009_108#1,"""私がアークスの資格を取ったのは<br>たまたま適性があったからさ。<br>その使命に殉じるつもりはないよ。"""
11_voice_NPC_5009_100#10,"""ถ้ามันจะมีคนที่ทำทุกอย่างเพื่อคนอื่นอยู่จริงล่ะก็<br>คนที่ทำทุกอย่างเพื่อตัวเองอย่างข้าก็มีจริงเหมือนกัน<br>แล้ว ARKS ก็เป็นองค์กรที่เปิดกว้างเรื่องนี้"""
11_voice_NPC_5009_100#11,"""なによりも人の為にと動く人もいれば<br>私のように利己の為に動く人もいる。<br>アークスとは、そういう組織だよ。"""
11_voice_NPC_5009_104#0,"""ARKS นั้น<br>ถ้าพูดถึงกำลังทางการรบแล้วนับว่าไม่เป็นสองรองใคร<br>เรื่องนี้ถามใครก็ตอบเป็นเสียงเดียวกัน"""
Aki_13_020#0,"""แต่อีกด้านหนึ่งก็ปฏิเสธไม่ได้ ว่าพอเป็นเรื่องเกี่ยวกับ<br>การศึกษาและวิจัยต่างๆ กลับปล่อยให้ระบบทำไปตาม<br>ยถากรรม ...ข้าว่าเรื่องนี้มันดูเพี้ยนไปหน่อยนะ"""
11_voice_NPC_5009_104#1,"""アークスは、こと戦闘などにおいては<br>非常に秀でた力を持っている。<br>それは周知の事実だ。"""
Aki_13_020#1,"""だがその反面、研究や分析等については<br>システム任せな感が否めないな。<br>……若干、歪にすら見える。"""
11_voice_NPC_5009_103#2,"""คนที่พูดว่าสามารถเอาชีวิตเข้าแลกเพื่อใครสักคนได้<br>เป็นแค่คนที่ไม่นึกถึงสิ่งที่ตัวเองจะต้องทิ้งไว้เบื้องหลัง<br>คนที่ยึดความคิดแบบนี้เป็นใหญ่ ไม่มีค่าพอให้พูดถึง"""
11_voice_NPC_5009_103#3,"""誰かのために命を賭けて、と言う者は<br>残される側のことを一切考えていない。<br>話にならない、頑固で臆病なやつらだ。"""
11_voice_NPC_5009_104#2,"""ข้าไม่ได้อยากจะเป็นนักวิจัยอะไรหรอกนะ<br>ก็แค่ค้นคว้าเรื่องที่ตัวเองอยากรู้เท่านั้น<br>ไม่รู้ด้วยซ้ำว่าถูกเรียกว่านักวิจัยตั้งแต่เมื่อไหร่"""
Aki_15_020#0,"""จากนั้นฐานะทางสังคมก็ตามมาทันที สงสัยคงมี<br>ใครอยากสอพลอ เลยยกตำแหน่งวีรบุรุษมาให้<br>โดยไม่เคยถามข้าสักคำ"""
11_voice_NPC_5009_104#3,"""別に私は研究者になろうとはしてない。<br>自分の知りたいことを調べていたら<br>いつの間にか、そう呼ばれていたのさ。"""
Aki_15_020#1,"""肩書きは、あとから勝手についてくる。<br>望まない形で英雄扱いされる者も<br>きっとどこかにはいるのだろうな。"""
11_voice_NPC_5009_104#4,"""ท่าน <%me><br>ขอบคุณนะครับ<br>ที่ช่วยผลักดันหลังให้ผม"""
C141_20#0,"""ผมน่ะ อยากจะอยู่เคียงข้างท่านอาจารย์<br>ท้ายที่สุดแล้ว มันก็เป็นเพียงแค่นั้นครับ"""
C141_30#0,"""ทั้งๆ ที่มีชื่อเป็นถึงผู้ช่วยของท่านอาจารย์<br>จอมมุทะลุแท้ๆ น่าสมเพชจริงๆ เลยนะครับ<br>หากทำเลยหลังจากตัดสินใจได้ ก็ดีไปแล้วแท้ๆ"""
11_voice_NPC_5009_104#5,"""<%me>さん。<br>ありがとうございました。<br>僕の背中を押してくれて。"""
C141_20#1,"""僕は先生の隣にいたかった。<br>ようするに、それだけなんです。"""
C141_30#1,"""猪突猛進な先生の助手を<br>名乗ってるのに、情けないですよ。<br>決めたら動く、それでよかったのに。"""
Alice_01_10#0,"""เกี่ยวกับความรักข้ามเผ่าพันธุ์?<br>เป็นอะไรไปน่ะทำไมจู่ๆ ถึงถามเรื่องนี้ล่ะ?"""
Alice_01_20#0,"""แต่ว่า พอพูดไป ชั้นเองก็ไม่เคยคิดถึง<br>เรื่องนี้แบบจริงๆ จังๆ เลยจริงๆ ซะด้วยสิ"""
Alice_01_30#0,"""ถ้าเป็นความหมายที่ว่าให้กำเนิดลูกล่ะก็<br>ขอแค่มียีนเท่านั้นก็สามารถทำได้แล้ว"""
Alice_01_40#0,"""ตามหลักวิทยาศาสตร์แล้วแม้จะต่างหรือเป็น<br>เผ่าพันธุ์เดียวกันก็สามารถให้กำเนิดลูกได้<br>หากจะว่ากันจริงๆ  Cast เองก็สามารถทำได้"""
Alice_01_50#0,"""แต่ว่า พอเป็นความรักแล้วนี่มันก็ยากนะ<br>เพราะนั่นเป็นความรู้สึกที่ไม่เกี่ยวข้องกับวิทยาศาสตร์ <br>บางครั้งก็ให้กำเนิดสถานการณ์ที่เข้าใจได้ยากขึ้นมา"""
Alice_01_60#0,"""สำหรับตั้วชั้นแล้วก็ไม่ได้ต่อต้านอะไร<br>แต่แน่นอนว่าคนที่ไม่ได้คิดแบบนั้นเองก็มีเช่นกัน<br>เพราะต่างคนก็ต่างความคิด"""
Alice_01_70#0,"""แต่แทนที่จะพูดว่าชั้นไม่ได้ต่อต้านเรื่องความรัก <br>น่าจะต้องพูดว่าชั้นยังไม่สนใจมากกว่าล่ะนะ"""
Alice_01_10#1,"""他の種族との恋愛について？<br>藪から棒にどうしたんだい？"""
Alice_01_20#1,"""しかし、言われてみると<br>真面目に考えたことはなかったな。"""
Alice_01_30#1,"""子孫を残すという意味ならば<br>遺伝子があればなんとでもなる。"""
Alice_01_40#1,"""科学的には種族が違うもの同士でも<br>子供を残すことはできるだろう。<br>極端な話、キャストとも可能だ。"""
Alice_01_50#1,"""だが、恋愛となると難しいな。<br>そこには非科学的な感情が絡み合い<br>時に理解しがたい状況を生む。"""
Alice_01_60#1,"""私としては全く抵抗はないが<br>もちろん、そうではない者もいる。<br>人それぞれ、というわけだ。"""
Alice_01_70#1,"""もっとも、今の私は恋愛に抵抗がない<br>というよりも、興味がないんだけどね。"""
11_voice_NPC_09_104#0,"""เรื่องที่ Dark Falz คืนชีพขึ้นมานี่<br>มาถึงตอนนี้พูดยังไงก็ปิดใครไม่ได้แล้ว<br>เรื่องนี้ข้าไม่อยากจะเถียงด้วย"""
Aki_mb9_020#0,"""แต่ว่าเจ้านั่นไม่ได้เคยถูกใครจัดการมาก่อน<br>มันแค่ถูกผนึกไว้เท่านั้น<br>ข้อสันนิษฐานนี้ มีหลักฐานยืนยันชัดเจน"""
11_voice_NPC_09_104#1,"""ダークファルスが復活したことは<br>もはや何を言っても覆らない。<br>そこの議論に興味はないよ。"""
Aki_mb9_020#1,"""だが、彼の者は倒されたのではなく<br>封印されていただけだった。<br>この事実は、重く捉えるべきだ。"""
11_voice_NPC_09_104#2,"""ไม่เคยมีใครสืบหาเกี่ยวกับจุดกำเนิดของมังกรพวกนั้น<br>แต่กลับไปสนใจเรื่องที่ทำไมมันถึงอาละวาดมากกว่า"""
Aki_mb10_020#0,"""...มังกรกระหายเลือดเหรอ?<br>ตัวตนที่แท้จริงของมันข้าเองก็ยังไม่มั่นใจว่าจะเข้าใจเลย"""
11_voice_NPC_09_104#3,"""かの龍の出自については誰も彼も<br>把握していない。だというのに<br>暴走したという結果が周知されている。"""
Aki_mb10_020#1,"""……暴走龍、か。<br>その形容が正しいのかどうか<br>私にはわかりかねるよ。"""
11_voice_NPC_09_100#0,"""งานประลองฝีมือเหรอ...ก็น่าสนใจนะ<br>ข้าเองยังอยากลงไปร่วมด้วยเลย<br>มีฝีมือเอาไว้ก่อน ได้กำไรหลายอย่างนะ"""
Aki_mb11_020#0,"""แต่แทนที่จะทุ่มเทฝึกฝนเพื่อให้ตัวเองขึ้นเป็นที่สุด<br>แค่รู้จักทำยังไงไม่ให้ต้องตกเป็นเหยื่อของคนอื่นดู<br>ง่ายกว่านะ"""
11_voice_NPC_09_100#1,"""戦技大会そのものは悪くない<br>試みだと私も思うよ。<br>戦力の選別にも役に立つだろう。"""
Aki_mb11_020#1,"""圧倒的な戦力を育てることよりも<br>無駄な犠牲をなくす方が<br>簡単なんだからね。"""
11_voice_NPC_5009_100#12,"""ดาวเคราะห์ Wopal...สินะ<br>แต่ขอโทษทีนะ ข้าเฉยๆ ไม่ได้สนใจเท่าไหร่"""
11_voice_NPC_5009_100#13,"""惑星ウォパル……ね。<br>あいにくだが、あまり興味はないかな。"""
11_voice_NPC_5009_104#6,"""Dragon\u00a0Altar...สถานที่ศักดิ์สิทธิ์ของเผ่ามังกร...น่ะเหรอ"""
Aki_mb13_020#0,"""ไม่แน่ว่าที่นั่น<br>อาจกำลังเตรียมการต้อนรับการมาขอข้าอยู่ก็ได้นะ"""
11_voice_NPC_5009_104#7,"""龍祭壇……龍族の聖地、か。"""
Aki_mb13_020#1,"""果たしてそこは、私の来訪を<br>歓迎してくれるのかな。"""
11_voice_NPC_5009_104#8,"""อืมม...บันทึกลงผิดแฟ้มอีกแล้วเหรอนี่<br>ถ้าไม่ใช่ท่าน Wright ข้าจะแก้เอาเองก็ไม่ดีซะด้วยสิ"""
Aki_mb14_020#0,"""โธ่เอ๊ย ข้ามัวมาคิดมากอะไรอยู่เนี่ย"""
11_voice_NPC_5009_104#9,"""むむ……また書類を書き間違えたか。<br>ライト君でないと、どうにも勝手が<br>つかめないな。"""
Aki_mb14_020#1,"""まったく、何を悩んでいるのだか。"""
11_voice_NPC_5009_100#14,"""สิ่งที่เรียกว่าความกังวลน่ะ คำตอบมันจะต้อง<br>ออกมาจากภายในของเจ้าตัวที่กำลังกังวลเอง"""
Aki_mb15_020#0,"""เค้าก็แค่ไม่มีความกล้าที่ก้าวขาออกไปก็เท่านั้น<br>ส่วนผู้ที่เห็นเค้า จะแค่รอดูอยู่เฉยๆ หรือ<br>ช่วยผลักดันหลังให้ มันก็ขึ้นอยู่กับแต่ละคน"""
11_voice_NPC_5009_100#15,"""悩みというのは、悩んでいる時点で<br>本人の中では答えが出ているものだよ。"""
Aki_mb15_020#1,"""最後の一歩を踏み出す勇気がないだけ。<br>それを見て、ただ待つだけか<br>背中を押すかは、人次第だ。"""
11_voice_NPC_5009_100#16,"""......น่าสงสัยจริงๆ เลย<br>เอ้อ เปล่า ไม่ได้หมายถึงเธอหรอก<br>ชั้นหมายถึงโดยรวมทั้งหมดน่ะ"""
11_voice_NPC_5009_100#17,"""……キナ臭いね。<br>ああいや、キミがじゃなくて<br>全体的に、だよ。"""
11_voice_NPC_5009_102#4,"""งั้นรึ ประธานของ Organization Void เค้า......<br>คิดจะเป็นนักวิจัยไปถึงไหนกันนะ<br>ผู้ชายคนนั้น"""
Aki_mb16zeno_020#0,"""เห็นคนอื่นนอกจากตัวเองเป็นเพียงแค่ตัวหมาก<br>คิดว่าตัวเองเข้าใจขอบเขตการประมวลผลทั้งหมด<br>คอยดูถูกและเหยียดหยามผู้อื่น"""
Aki_mb16zeno_030#0,"""......ก็คิดอยู่หรอกนะว่าเค้าช่างโง่เขลา<br>ทว่าเค้าก็พบกับจุดจบแบบนั้นจริงๆ ด้วยสินะ"""
11_voice_NPC_5009_102#5,"""そうか、虚空機関の総長が……<br>どこまでも、研究者だったんだな<br>あの男は。"""
Aki_mb16zeno_020#1,"""自分以外のものを、駒としてしか見ず<br>すべて演算の範囲内に収まると考え<br>下に見て、甘く見る。"""
Aki_mb16zeno_030#1,"""……愚かなやつと思ってはいたが<br>やはり、そういう結末になったか。"""
