11_voice_NPC_5018_101#0,"""อ้าว เธอเองเรอะ<br>มาได้จังหวะพอดีเลยน้า"""
11_voice_NPC_5018_101#2,"""ไม่ใช่เรื่องที่ต้องทุ่มเททุกอย่างให้กับหน้าที่<br>เพียงเพราะตัวเองได้เข้ามาเป็น ARKS<br>แค่ทำเท่าที่ความสามารถตัวเองทำได้ก็พอ"""
11_voice_NPC_5018_101#3,"""アークスになったからって<br>必死になる義務はないんだし<br>ほどほどに頑張るのが一番。"""
11_voice_NPC_5018_105#0,"""มีเด็กๆมากมายฝันอยากมาเป็น ARKS<br>แต่ชีวิตจริงมันไม่ได้หวานหมูนักหรอก<br>ยิ่งฝันสูงเท่าไหร่ ยิ่งตกลงมาเจ็บเท่านั้น"""
11_voice_NPC_5018_105#1,"""アークスに夢を見ている子が多いけど<br>現実はそう甘くないからねぇ。<br>過度な期待は心の毒だよ。"""
11_voice_NPC_5018_104#0,"""อืม...ไม่มีวิธีดีๆที่จะช่วยให้หลบไปอู้ได้ง่ายๆบ้างรึไงน้า..."""
11_voice_NPC_5018_104#1,"""んー……なんかもっとこう<br>効率よくサボる方法ないかなぁ……"""
11_voice_NPC_5018_102#0,"""ทำไมข้าถึงเป็นคนขี้เกียจแบบนี้งั้นเหรอ?<br>ถ้างั้นขอถามหน่อย ขยันแล้วมันได้อะไรขึ้นมาหรือไง?"""
Chroto_05_020#0,"""ถ้าขยันแปลว่าต้องคอยพาตัวเองวิ่งเข้าใส่ปัญหา<br>ชีวิตไม่เคยได้อยู่อย่างสงบสุข<br>ข้าขอเลือกที่จะขี้เกียจแบบนี้ดีกว่า"""
11_voice_NPC_5018_102#1,"""どうしてそんなにやる気がないのか？<br>じゃあ逆に聞くけど、やる気があるって<br>どういうことを指すのかな？"""
Chroto_05_020#1,"""張り切って出しゃばること？<br>ひたむきに突っ込んでいくこと？<br>だったら私はやる気ナシでいいよ。"""
11_voice_NPC_5018_103#0,"""งานของ ARKS ไม่ได้มีแค่คอยกำจัดพวก Darker เท่านั้น<br>ยังมีอย่างอื่นรอให้ไปทำอยู่อีกเป็นภูเขาเลยล่ะ"""
11_voice_NPC_5018_103#1,"""アークスの仕事っていうのは<br>ダーカーを倒すことだけじゃない。<br>それ以外にもやること山積みさ。"""
11_voice_NPC_5018_102#2,"""ต้องออกไปฆ่าพวก Darker กับสัตว์ร้ายบ่อยๆ ถึงจะ<br>เรียกว่าขยัน? แบบนั้นข้าเรียกว่าการระบายอารมณ์<br>ของพวกนิยมใช้ความรุนแรงมากกว่า"""
11_voice_NPC_5018_102#3,"""ダーカーや原生生物を倒すのがうまいと<br>やる気がある、ってなるのかな？<br>ま、殺る気という意味ではあってるか。"""
11_voice_NPC_5018_102#4,"""ถ้าแบไต๋ให้คนอื่นรู้หมดก็จะโดนสอยร่วงทันที<br>ไม่ว่าไปอยู่ที่ไหนก็ต้องเจอแบบนี้ทั้งนั้น"""
Chroto_08_020#0,"""แปลว่าเวลาจะทำอะไรก็ต้องซ่อนความวุ่นวาย<br>ไว้เบื้องหลัง ส่วนเบื้องหน้าต้องพยายามให้นิ่ง<br>ที่สุดเหมือนไม่มีอะไรเกิดขึ้น"""
11_voice_NPC_5018_102#5,"""出しゃばっちゃったら叩かれる。<br>これ、どこの世界でも同じだよ。"""
Chroto_08_020#1,"""秘密裏に色々動いているのなら<br>せめて表向きには、静かにしていた<br>ほうがいいってこと。"""
11_voice_NPC_5018_106#0,"""ที่นี่มีคนนิสัยแตกต่างกันไปหลายแบบ<br>แต่ท่านนี่แปลก รู้สึกเป็นมนุษย์ปกติมาก<br>ถ้ามีคนแบบท่านเยอะๆก็คงดีสินะ"""
11_voice_NPC_5018_106#1,"""ここにはいろんな性格の人がいるけど<br>君は珍しいね。プレーンな感じ。<br>君みたいなのが多くなればいいなぁ。"""
11_voice_NPC_5018_105#2,"""การเคลื่อนไหวของพวกเรา<br>ต้องถูกใครบางคนจับตาดูอยู่ที่ไหนซักแห่งแน่<br>เพียงแต่ พวกเราไม่รู้ตัวกันเอง"""
Chroto_10_020#0,"""เพราะฉะนั้น จึงต้องคอยเตือนตัวให้<br>เอาใจใส่ทุกการกระทำ<br>แม้ว่าที่จริงกำลังขี้เกียจอยู่ก็ตามที"""
11_voice_NPC_5018_105#3,"""私たちの行いは、きっとどこかで<br>誰かに見られていたりするんだ。<br>でも、私たちにはわからない。"""
Chroto_10_020#1,"""だからこそ、注意深く用心深く<br>なっていかなきゃいけない。<br>たとえ、やる気ナシと誹られても。"""
Alice_01_10#0,"""คิดยังไงเกี่ยวกับการต่อสู้กับศัตรูอื่นๆ<br>ที่นอกเหนือจาก D-arkers น่ะเหรอ<br>นั่นเป็นคำถามที่น่าสนใจดีนะ"""
Alice_01_20#0,"""ถ้าอย่างนั้น ไม่ลองคิดกลับกันดูล่ะว่าถ้า<br>พวก ARKS อย่างเราๆ ไม่ทำการต่อสู้ล่ะก็<br>มันจะเป็นยังไง?"""
Alice_01_30#0,"""ความเสียหายจากการกัดกินของ D-arkers จะ<br>ขยายวงกว้างมากขึ้นเรื่อยๆ จนเป็นเรื่องใหญ่<br>ยิ่งกว่านั้น จะไม่มีใครหยุดได้ด้วย"""
Alice_01_40#0,"""......เข้าใจรึเปล่า?<br>มันเป็นเรื่องที่ปล่อยเอาไว้ไม่ได้หรอก"""
Alice_01_50#0,"""หากปล่อยไว้แม้แต่นิดเดียว<br>มันก็จะกลายเป็นเรื่องที่ไม่สามารถแก้ไขได้เลย"""
Alice_01_60#0,"""ARKS น่ะไม่สามารถที่จะหยุดต่อสู้ได้<br>แม้ว่าจะโดนใครเคียดแค้นก็ตามที"""
Alice_01_70#0,"""นอกจากนี้ สิ่งมีชีวิตที่โดน D-arkers กัดกิน<br>อย่างสมบูรณ์ ก็จะบ้าคลั่งสูญเสียสติของตนเอง<br>สภาพไม่ต่างอะไรจากตายไปแล้ว"""
Alice_01_80#0,"""การช่วยปลดปล่อยสภาพดั่งซากศพเช่นนั้น<br>มันคือหน้าที่และความมีเมตตาของ ARKS<br>ไม่ใช่หรือ"""
Alice_01_90#0,"""เพราะถ้าหากยังถูกกัดกินไปไม่มาก<br>แค่การช่วยเหลือ ก็น่าจะทำได้แน่"""
Alice_01_100#0,"""ก็ราวๆ นี้ล่ะนะ ในความเป็นจริงถ้าไม่คิดเช่นนั้น<br>ก็คงจะทนไม่ไหว ยิ่งโดยเฉพาะตอนภารกิจฝึกซ้อม<br>หรือตอนที่ช่วงชิงส่วนหนึ่งของร่างกายของพวกเค้าน่ะ"""
Alice_01_10#1,"""ダーカー以外との戦いについて<br>どう思うか、ねぇ。<br>そりゃまた、面白い質問だなあ。"""
Alice_01_20#1,"""じゃあ逆に、私たちアークスが<br>戦わなかったら、って考えてみたら<br>どうかな？"""
Alice_01_30#1,"""次から次へとダーカーの侵食被害が<br>広がっていって、さあ大変。<br>しかも、誰も止められない。"""
Alice_01_40#1,"""……わかるかな？<br>放っておく訳にはいかないんだよ。"""
Alice_01_50#1,"""少しでも放っておいたら<br>取り返しのつかないことになる。"""
Alice_01_60#1,"""アークスは、戦いをやめてはならない。<br>誰に恨まれようとも、ね。"""
Alice_01_70#1,"""それに、ダーカーに完全に侵食されて<br>狂った生物は、その意志を失い<br>死んだも同然の状態になる。"""
Alice_01_80#1,"""生ける屍のようなそんな状態から<br>救ってあげるのもまた、アークスの<br>責務であり、優しさなんじゃないかな。"""
Alice_01_90#1,"""侵食があまり進んでいなければ<br>救うことだって出来るはずだ。"""
Alice_01_100#1,"""なーんて、実際そうとでも思わないと<br>やり切れないよねぇ。とくに演習任務や<br>彼らの身体の一部を奪うときなんかさ。"""
11_voice_NPC_18_106#0,"""Dark Falz คืนชีพขึ้นมาแล้ว<br>แต่ไงก็ตาม ตาของพวก ARKS ก็ใช่ว่าจะบอด"""
Chroto_mb9_020#0,"""แต่ก็เท่ากับเป็นเครื่องยืนยันได้ว่า<br>มันเคยถูกกำจัดลงได้แล้ว ที่ท่านทำ<br>มันไม่ได้ไร้ค่าซะทีเดียวหรอก เชื่อข้าสิ"""
11_voice_NPC_18_106#1,"""ダークファルスは復活した。<br>けれどもアークスたちの目は<br>死んでいない。"""
Chroto_mb9_020#1,"""それは今こうして撃退できたって<br>事実があるからさ。<br>君の働きは無駄じゃない。決してね。"""
11_voice_NPC_18_106#2,"""Dark Falz คืนชีพขึ้นมาแล้ว<br>แต่ไงก็ตาม ตาของพวก ARKS ก็ใช่ว่าจะบอด"""
Chroto_mb10_020#0,"""แต่ก็เท่ากับเป็นเครื่องยืนยันได้ว่า<br>มันเคยถูกกำจัดลงได้แล้ว ที่ท่านทำ<br>มันไม่ได้ไร้ค่าซะทีเดียวหรอก เชื่อข้าสิ"""
11_voice_NPC_18_106#3,"""ダークファルスは復活した。<br>けれどもアークスたちの目は<br>死んでいない。"""
Chroto_mb10_020#1,"""それは今こうして撃退できたって<br>事実があるからさ。<br>君の働きは無駄じゃない。決してね。"""
11_voice_NPC_18_104#0,"""การเคลื่อนไหวของพวกเรา<br>ต้องถูกใครบางคนจับตาดูอยู่ที่ไหนซักแห่งแน่<br>เพียงแต่ พวกเราไม่รู้ตัวกันเอง"""
Chroto_mb11_020#0,"""เพราะฉะนั้น จึงต้องคอยเตือนตัว<br>ให้เอาใจใส่ทุกการกระทำ<br>แม้ว่าที่จริงกำลังขี้เกียจอยู่ก็ตามที"""
11_voice_NPC_18_104#1,"""私たちの行いは、きっとどこかで<br>誰かに見られていたりするんだ。<br>でも、私たちにはわからない。"""
Chroto_mb11_020#1,"""だからこそ、注意深く用心深く<br>なっていかなきゃいけない。<br>たとえ、やる気ナシと誹られても。"""
11_voice_NPC_5018_104#2,"""การเคลื่อนไหวของพวกเรา<br>ต้องถูกใครบางคนจับตาดูอยู่ที่ไหนซักแห่งแน่<br>เพียงแต่ พวกเราไม่รู้ตัวกันเอง"""
Chroto_mb12_020#0,"""เพราะฉะนั้น จึงต้องคอยเตือนตัว<br>ให้เอาใจใส่ทุกการกระทำ<br>แม้ว่าที่จริงกำลังขี้เกียจอยู่ก็ตามที"""
11_voice_NPC_5018_104#3,"""私たちの行いは、きっとどこかで<br>誰かに見られていたりするんだ。<br>でも、私たちにはわからない。"""
Chroto_mb12_020#1,"""だからこそ、注意深く用心深く<br>なっていかなきゃいけない。<br>たとえ、やる気ナシと誹られても。"""
11_voice_NPC_5018_104#4,"""อืม...มันไปแล้วรึยังน้า...<br>อ่อเปล่าๆๆ บ่นคนเดียวน่ะ<br>ไม่ต้องสนใจไม่ต้องสนใจ"""
11_voice_NPC_5018_104#5,"""うーん……動き出したのかな……<br>ああいやいや、こっちの話だよ。<br>気にしない、気にしない。"""
11_voice_NPC_5018_104#6,"""อืม...มันไปแล้วรึยังน้า...<br>อ่อเปล่าๆๆ บ่นคนเดียวน่ะ<br>ไม่ต้องสนใจไม่ต้องสนใจ"""
11_voice_NPC_5018_104#7,"""うーん……動き出したのかな……<br>ああいやいや、こっちの話だよ。<br>気にしない、気にしない。"""
11_voice_NPC_5018_104#8,"""ในตอนที่ไม่รู้ว่าต้องทำยังไงถึงจะถูกนั้น<br>ท่านก็ควรจะทำไปตามที่ตนเองคิดเถอะ"""
11_voice_NPC_5018_104#9,"""どう動くのが正解かわからないときは<br>自分の思うがままに動くべきだよ。"""
11_voice_NPC_5018_100#2,"""สิ่งที่ท่านทำอยู่น่ะคือสิ่งที่ถูกต้อง<br>กรุณาอย่าได้ลืมเรื่องนั้นซะล่ะ<br>......นี่คือคำแนะนำจากพี่ชายคนนี้"""
11_voice_NPC_5018_100#3,"""きみは、正しいことをしている。<br>それをいつまでも忘れないように。<br>……お兄さんからの助言だよ。"""
11_voice_NPC_5018_104#10,"""จุดจบแบบนี้...... ข้าน่ะรู้สึกยินดีกับมัน<br>มากๆ เลย เพราะฉะนั้น ข้าจึงอยากจะ<br>ให้ท่านยืดอกอย่างภาคภูมิให้มากกว่านี้"""
11_voice_NPC_5018_104#11,"""この結末はね……私にとっても<br>喜ばしいことなんだ。だから、きみは<br>もっと胸を張って欲しいな。"""
