st_046010_0001#0,"""A.P.241/4/19/11:00"""
st_046010_0430#0,"""是的，就是想要附體在火継小姐身上而現身的<br>全新的黑暗法爾斯。<br>而它，也就是阿有弟弟。"""
st_046010_0440#0,"""但巧合的是，它附體的對象由以太構成的虛擬形象……<br>而火継小姐也強行斷了線……<br>同時，<%me>力量也造成了影響……"""
st_046010_0450#0,"""在種種因素奇跡般的交織下<br>他並未成為黑暗法爾斯<br>而是誕生為了阿有弟弟。"""
st_046010_0460#0,"""聖母在與阿有弟弟對峙時，曾說過<br>他是「以太與光子的融合體」。"""
st_046010_0470#0,"""可以說，阿有弟弟就是個<br>由<%me>的光子與火継小姐的以太<br>所構成的，擁有奇跡般完美平衡的存在。"""
st_046010_0480#0,"""就算說是奇跡，也未免有點奇跡過頭了吧。<br>這種事情真有可能發生麼？"""
st_046010_0490#0,"""……阿有他說過。<br>說在黑暗之中指引了他的<br>是我和<%me>。"""
st_046010_0500#0,"""如果這“黑暗”指的就是黑暗法爾斯的力量<br>……那我想，應該就是這樣沒錯了。"""
st_046010_0510#0,"""……簡直是個亂七八糟的混合體嘛。"""
st_046010_0520#0,"""我認為，正是由於<%me>的光子<br>吞噬、抑制住了黑暗種的力量<br>所以才創造出了他這個混合體。"""
st_046010_0530#0,"""然而這個事實<br>……卻也意味著一個相當不妙的情況。"""
st_046010_0540#0,"""阿有弟弟體內的黑暗種因子<br>是靠著<%me>的光子<br>才被抑制住的。"""
st_046010_0550#0,"""然而，現在聖母卻已經吸收了阿有弟弟。<br><%me>和火継小姐與他的聯繫<br>也已經變得相當稀薄了。"""
st_046010_0560#0,"""那麼如此一來<br>阿有弟弟體內會剩下什麼呢……？"""
st_046010_0570#0,"""啊真是的，話都還沒說完呢！<br>出現了幻創種，地點位於地球拉斯維加斯的近郊……<br>……欸，這反應是怎麼回事！？"""
st_046010_0580#0,"""<%me>、炎雅先生？"""
st_046010_0590#0,"""甭管來的是什麼東西<br>還是去直接見它們一面最省事。<br>畢竟，我們總歸是要去幹掉它們的嘛。"""
st_046010_0600#0,"""……火継。<br>你在這兒楞著幹嘛呢？<br>你也得一起來，趕緊準備準備。"""
st_046010_0610#0,"""……！恩！"""
