Title#0,"""ผลของเควส"""
QuestResultElement8#1,"""拠点耐久値の総残量"""
QuestResultElement9#1,"""＿"""
Score#1,"""スコア"""
Perfect#1,"""★ PERFECT"""
TotalResult#1,"""総合評価"""
ErrandResultTitle#1,"""お手伝いしたオーダーの結果"""
ErrandOrderTitle#1,"""手伝ったオーダー"""
MenuType_OngoingQuest#0,"""เควสปัจจุบัน"""
MenuType_OngoingTrial#0,"""Order ที่กำลังแสดงอยู่"""
MenuType_QuestCondition#0,"""การดำเนินเควส"""
MenuType_QuestDestruction#0,"""เควสยกเลิก"""
MenuType_BeforeQuestResult#0,"""ผลของเควสที่ผ่านมา"""
MenuType_Back#0,"""กลับ"""
Trial_Title#0,"""ข้อมูลลำดับความสำคัญของ Order ในตอนนี้"""
Trial_Name#0,"""ชื่อของลำดับ Order"""
Trial_TrialTarget#0,"""เป้าหมายของลำดับ Order"""
Trial_ExtraTarget#0,"""เป้าหมายพิเศษ"""
Trial_FailureConditions#0,"""เงื่อนไขที่ล้มเหลว"""
Trial_Achievement#0,"""ดำเนินการ"""
Trial_Back#0,"""กลับ"""
Target_Success#0,"""สำเร็จตามเป้าหมาย!"""
MenuType_OngoingQuest#1,"""受注中のクエスト"""
MenuType_OngoingTrial#1,"""発生中のＥトライアル"""
MenuType_QuestCondition#1,"""クエスト達成状況"""
MenuType_QuestDestruction#1,"""クエストの破棄"""
MenuType_BeforeQuestResult#1,"""前回のクエストリザルト"""
MenuType_Back#1,"""戻る"""
Trial_Title#1,"""発生中のＥトライアル情報"""
Trial_Name#1,"""Ｅトライアル名"""
Trial_TrialTarget#1,"""Ｅトライアル目標"""
Trial_ExtraTarget#1,"""エクストラ目標"""
Trial_FailureConditions#1,"""失敗条件"""
Trial_Achievement#1,"""進行状況"""
Trial_Back#1,"""戻る"""
Target_Success#1,"""目標達成！"""
YesText#0,"""ใช่"""
NoText#0,"""ไม่ใช่"""
CloseText#0,"""ปิด"""
OpenText#0,"""เปิด"""
MaxText#0,"""มากที่สุด"""
MinText#0,"""น้อยที่สุด"""
Sort#0,"""เรียง"""
Copy#0,"""ก๊อปปี้"""
Peaste#0,"""วาง"""
NextText#0,"""ต่อไป"""
PrevText#0,"""ก่อนหน้า"""
CancelText#0,"""ยกเลิก"""
OKText#0,"""โอเค"""
ReturnText#0,"""กลับ"""
CheckText#0,"""อย่าเปิดหน้าต่างนี้อีกครั้ง"""
YesText#1,"""はい"""
NoText#1,"""いいえ"""
CloseText#1,"""閉じる"""
OpenText#1,"""開く"""
MaxText#1,"""最大化"""
MinText#1,"""最小化"""
Sort#1,"""ソート"""
Copy#1,"""コピー"""
Peaste#1,"""貼りつけ"""
NextText#1,"""次へ"""
PrevText#1,"""前へ"""
CancelText#1,"""キャンセル"""
OKText#1,"""OK"""
ReturnText#1,"""戻る"""
CheckText#1,"""以降、このウィンドウを開かない"""
Q_Event001#0,"""ขณะนี้กำลังเข้าสู่ช่วงเตรียมวางกลยุทธ์ให้กับ ARKS ทั้งหมดเพื่อต่อสู้กับศัตรูในเขตชุมชน"""
Q_Event001_01_MES#0,"""ขณะนี้กำลังเข้าสู่ช่วงเตรียมวางกลยุทธ์ให้กับ ARKS ทั้งหมดเพื่อต่อสู้กับศัตรูในพื้นที่ Greenscape  ดาว Naberius """
Q_Event001_02_MES#0,"""ขณะนี้กำลังเข้าสู่ช่วงเตรียมวางกลยุทธ์ให้กับ ARKS ทั้งหมดเพื่อต่อสู้กับศัตรูในพื้นที่ White Summit  ดาว Naberius """
Q_Event001_03_MES#0,"""ขณะนี้กำลังเข้าสู่ช่วงเตรียมวางกลยุทธ์ให้กับ ARKS ทั้งหมดเพื่อต่อสู้กับศัตรูในพพื้นที่ Ruins  ดาว Naberius """
Q_Event001_04_MES#0,"""ขณะนี้กำลังเข้าสู่ช่วงเตรียมวางกลยุทธ์ให้กับ ARKS ทั้งหมดเพื่อต่อสู้กับศัตรูในพื้นที่ Cauldron    ดาว Amduskia """
Q_Event001_05_MES#0,"""ขณะนี้กำลังเข้าสู่ช่วงเตรียมวางกลยุทธ์ให้กับ ARKS ทั้งหมดเพื่อต่อสู้กับศัตรูในพื้นที่ Skyscape  ดาว Amduskia """
Q_Event001_06_MES#0,"""ขณะนี้กำลังเข้าสู่ช่วงเตรียมวางกลยุทธ์ให้กับ ARKS ทั้งหมดเพื่อต่อสู้กับศัตรูในพื้นที่ Lost Sea  ดาว Lilipa"""
Q_Event001_07_MES#0,"""ขณะนี้กำลังเข้าสู่ช่วงเตรียมวางกลยุทธ์ให้กับ ARKS ทั้งหมดเพื่อต่อสู้กับศัตรูในพื้นที่ Underworks  ดาวLilipa"""
Q_Event001_08_MES#0,"""ขณะนี้กำลังอยู่ในช่วงเตรียมการให้กับ ARKS ทั้งหมดเพื่อต่อสู้กับศัตรูในพื้นที่ Abandoned Mine บนดาว Lilipa"""
Q_Event001_09_MES#0,"""ขณะนี้กำลังอยู่ในช่วงเตรียมการให้กับ ARKS ทั้งหมดเพื่อกำจัดศัตรูบน Corrupted Mother Ship"""
Q_Event001_51_MES#0,"""ขณะนี้กำลังเข้าสู่ช่วงเตรียมวางกลยุทธ์ให้กับ ARKS ทั้งหมดเพื่อเผชิญกับดาว Naberius """
Q_Event001_52_MES#0,"""ขณะนี้กำลังเข้าสู่ช่วงเตรียมวางกลยุทธ์ให้กับ ARKS ทั้งหมดเพื่อเผชิญกับดาว Amduskia """
Q_Event001_53_MES#0,"""ขณะนี้กำลังเข้าสู่ช่วงเตรียมวางกลยุทธ์ให้กับ ARKS ทั้งหมดเพื่อเผชิญกับดาว Lilipa"""
Q_Event001_54_MES#0,"""ขณะนี้กำลังเข้าสู่ช่วงเตรียมวางกลยุทธ์ให้กับ ARKS ทั้งหมดเพื่อเผชิญกับดาว Wopal """
Q_Event001_90_MES#0,"""ขณะนี้กำลังเข้าสู่ช่วงเตรียมวางกลยุทธ์ให้กับ ARKS ทั้งหมดเพื่อเผชิญกับศัตรูมากกว่าหนึ่งในเขต"""
Q_Event001_91_MES#0,"""ขณะนี้กำลังเข้าสู่ช่วงเตรียมวางกลยุทธ์ให้กับ ARKS ทั้งหมดเพื่อเผชิญกับศัตรูมากกว่าหนึ่งในดวงดาว"""
Q_Event002_MES#0,"""ภารกิจฉุกเฉิน ขณะนี้กำลังมีการดำเนินแผนการขนาดยักษ์ที่ ARKS ทุกนายจำต้องเข้าร่วมอยู่ ขอให้ ARKS ทุกนายเข้าร่วมภารกิจนี้โดยผ่าน Quest Counter"""
Q_Event003_MES#0,"""โปรดฟัง ปฏิบัติการของ ARKS ได้จบลงแล้ว ขอบคุณในความร่วมมือ"""
R_Event004_MES#0,"""กำลังคำนวนอันดับ Sudden death จะประกาศผลให้ทราบในเร็วๆนี้"""
R_Event005_MES#0,"""อัพเดทอันดับ Sudden death แล้ว โปรดตรวจสอบที่ Visiphone ที่ใกล้ที่สุด ขอแสดงความยินดีกับ <%TSE_AllTopPlayer_Name> ที่มาเป็นที่หนึ่ง!"""
Q_Event006_MES#0,"""แจ้งเตือนฉุกเฉิน ปฏิกิริยาของ D-arkers จำนวนมากกำลังมุ่งหน้าเข้าใกล้เขตบริเวณยาน ARKS"""
Q_Event007_MES#0,"""เกิดเหตุฉุกเฉิน ARKS Ship ลำหนึ่งถูก D-arkers เข้าโจมตี ขอให้ ARKS ทุกนายรีบมุ่งหน้าไปช่วยเหลือโดยผ่าน Quest Counter โดยด่วน"""
W_Event008_MES#0,"""จบช่วงนับแต้มสำหรับวีคลี่แรงกิ้งแล้ว !กำลังเริ่มคำนวณผล โปรดรอสักครู่"""
W_Event009_MES#0,"""ผลของวีคลี่แรงกิ้งสัปดาห์ใหม่มาแล้ว !รายละเอียดขอให้ไปตรวจสอบที่วิจิโฟนที่อยู่ใกล้ๆ"""
RD_Event001_MES#0,"""แจ้งเตือนฉุกเฉิน จับผลปฏิกิริยาของดาร์กฟาลซ์ใกล้กับห้วงอากาศรอบยาน ARKS """
RD_Event002_MES#0,"""เกิดเหตุด่วน  ARKS ชิปกำลังถูก Dark Falz โจมตี ขอให้เจ้าหน้าที่ ARKS แต่ละนาย รีบไปตอบรับการเข้าช่วยเหลือที่เควสเคาน์เตอร์ด่วน"""
RD_Event003_MES#0,"""อัตราความสำเร็จในการทำลายฟาลส์อาร์มเท่ากับ 0%! ไม่สามารถหยุดความร้อนแรงของ Dark Falz ได้ หวังว่าเจ้าหน้าที่ ARKS ทุกคนจะทุ่มกำลังต่อสู้เต็มที่"""
RD_Event004_MES#0,"""อัตราความสำเร็จในการทำลายฟาลส์อาร์มเท่ากับ 20%! ไม่สามารถหยุดความร้อนแรงของ Dark Falz ได้ หวังว่าเจ้าหน้าที่ ARKS ทุกคนจะทุ่มกำลังต่อสู้เต็มที่"""
A_Event001_MES#0,"""ขณะนี้กำลังอยู่ในช่วงเตรียมส่ง ARKS ทั้งหมดไปยังอวกาศในส่วนที่สำรวจพบความผิดปกติ"""
A_Event002_MES#0,"""เกิดเหตุฉุกเฉิน สำรวจพบความผิดปกติเกิดขึ้นในอวกาศ ขอให้ ARKS ทุกนายรีบไปรับภารกิจช่วยเหลือผ่านทาง Quest Counter โดยด่วน"""
D_Event001_MES#0,"""ประกาศฉุกเฉินไปยัง ARKS ทุกนาย สำรวจพบกองทัพ D-arker เริ่มสะสมกำลังอยู่บริเวณ Mining Post บนดาว Lilipa จงเตรียมการรับมือเพื่อปกป้องฐานที่มั่นไว้ให้ได้"""
D_Event002_MES#0,"""ประกาศภารกิจฉุกเฉิน Mining Post บนดาว Lilipa ได้ถูกกองกำลัง D-arker ยกทัพบุกเข้าโจมตีแล้ว ขอให้ ARKS ทุกนายรีบไปรับภารกิจช่วยเหลือผ่านทาง Quest Counter โดยด่วน"""
D_Event003_MES#0,"""ประกาศฉุกเฉินไปยัง ARKS ทุกนาย สำรวจพบกองทัพ D-arker เริ่มสะสมกำลังอยู่บริเวณ Mining Post เขต 1 บนดาว Lilipa จงเตรียมการรับมือเพื่อปกป้องฐานที่มั่นไว้ให้ได้"""
D_Event004_MES#0,"""ประกาศภารกิจฉุกเฉิน Mining Post เขต 1 บนดาว Lilipa ได้ถูกกองกำลัง D-arker ยกทัพบุกเข้าโจมตีแล้ว ขอให้ ARKS ทุกนายรีบไปรับช่วยเหลือผ่านทาง Quest Counter โดยด่วน"""
D_Event005_MES#0,"""ประกาศฉุกเฉินไปยัง ARKS ทุกนาย สำรวจพบกองทัพ D-arker เริ่มสะสมกำลังอยู่บริเวณ Mining Post เขต 2 บนดาว Lilipa จงเตรียมการรับมือเพื่อปกป้องฐานที่มั่นไว้ให้ได้"""
D_Event006_MES#0,"""ประกาศภารกิจฉุกเฉิน Mining Post เขต 2 บนดาว Lilipa ได้ถูกกองกำลัง D-arker ยกทัพบุกเข้าโจมตีแล้ว ขอให้ ARKS ทุกนายรีบไปรับภารกิจช่วยเหลือผ่านทาง Quest Counter โดยด่วน"""
D_Event007_MES#0,"""ประกาศฉุกเฉินไปยัง ARKS ทุกนาย สำรวจพบกองทัพ D-arker เริ่มสะสมกำลังอยู่บริเวณ Mining Post เขต 3 บนดาว Lilipa จงเตรียมการรับมือเพื่อปกป้องฐานที่มั่นไว้ให้ได้"""
D_Event008_MES#0,"""ประกาศภารกิจฉุกเฉิน Mining Post เขต 3 บนดาว Lilipa ได้ถูกกองกำลัง D-arker ยกทัพบุกเข้าโจมตีแล้ว ขอให้ ARKS ทุกนายรีบไปรับภารกิจช่วยเหลือผ่านทาง Quest Counter โดยด่วน"""
LS_Event001_MES#0,"""อีกไม่นาน จะมีการเปิดสเตจไลฟ์ที่ Area Shop"""
LS_Event002_MES#0,"""ขณะนี้ ได้เริ่มเปิดสเตจไลฟ์ที่ Area Shop แล้ว"""
LS_Event003_MES#0,"""ขอบคุณที่คนที่ยอมตามที่ขอน้า! แล้วพบกันอีกน้า  Kuhna จ้ะ"""
RD_Event005_MES#0,"""อัตราความสำเร็จในการโจมตี้เป้าหมายฟาลส์อาร์มอยู่ที่ 40% ! ยืนยันการกำจัด Dark Falz ให้หมดไป ตอนนี้เป็นโอกาสแล้ว"""
RD_Event006_MES#0,"""อัตราความสำเร็จในการโจมตี้เป้าหมายฟาลส์อาร์มอยู่ที่ 60% ! สถานการณ์เป็นต่อ ขอให้โจมตีแบบนี้ไปเรื่อยๆ"""
RD_Event007_MES#0,"""อัตราความสำเร็จในการโจมตี้เป้าหมายฟาลส์อาร์มอยู่ที่ 80% !ยืนยัน Dark Falz เสียหายรุนแรง ขอให้โจมตีปลิดชีพในคราวเดียว"""
RD_Event008_MES#0,"""อีกไม่นานจะหมดเวลาสำหรับแผนการสกัดการโจมตีแผนที่หนึ่งแล้ว หากยังเป็นแบบนี้ต่อไปคงไม่สามารถทำลายตามเป้าหมายได้สำเร็จแน่ ขอให้ ARKS ทุกคนทุ่มกำลังเต็มที่"""
RD_Event009_MES#0,"""อีกไม่นานจะหมดเวลาสำหรับแผนการสกัดการโจมตีแผนที่หนึ่งแล้ว หากยังเป็นแบบนี้ต่อไปคงไม่สามารถทำลายตามเป้าหมายได้สำเร็จแน่ ขอให้ ARKS ทุกคนทุ่มกำลังเต็มที่"""
RD_Event010_MES#0,"""อีกไม่นานจะหมดเวลาสำหรับแผนการสกัดการโจมตีแผนที่หนึ่งแล้ว หากยังเป็นแบบนี้ต่อไปคงไม่สามารถทำลายตามเป้าหมายได้สำเร็จแน่ ขอให้ ARKS ทุกคนทุ่มกำลังเต็มที่"""
RD_Event011_MES#0,"""อีกไม่นานจะหมดเวลาสำหรับแผนการสกัดการโจมตีแผนที่หนึ่งแล้ว หากยังเป็นแบบนี้ต่อไปคงไม่สามารถทำลายตามเป้าหมายได้สำเร็จแน่ ขอให้ ARKS ทุกคนทุ่มกำลังเต็มที่"""
RD_Event012_MES#0,"""อีกไม่นานจะหมดเวลาสำหรับแผนการสกัดการโจมตีแผนที่หนึ่งแล้ว ขอให้เปลี่ยนเป็นแผนสกัดการโจมตีแผนที่สองได้เลย เพราะแผนที่หนึ่งสำเร็จลุล่วงแล้ว ขอให้ทุ่มกำลังเป็นครั้งสุดท้าย"""
RD_Event013_MES#0,"""แผนสกัดการโจมตีแผนที่ 1 ล้มเหลว... ขอให้สละ ARKS ชิปที่ถูกโจมตี เริ่มการอพยบ ARKS ชิปทั้งหมดที่ปรากฎในขณะนี้"""
RD_Event014_MES#0,"""แผนสกัดการโจมตีแผนที่ 1 สำเร็จ เริ่มดำเนินแผนสกัดการโจมตีแผนที่ 2 ต่อ !ขอให้โจมตีตัว Dark Falz ที่หมดสภาพตรงๆ"""
RD_Event015_MES#0,"""โจมตีตาร์กฟาลส์ให้ถอยร่นสำเร็จ ขอขอบคุณในความร่วมแรงร่วมใจของ ARKS ทุกท่าน"""
RD_Event016_MES#0,"""กำจัด Owl <%Sint64Arg1> ตัวที่อยู่ใน Ship ภายในเวลา 30 นาที !"""
RD_Event017_MES#0,"""แจ้งเหตุฉุกเฉิน พบสัญญาณการเคลื่อนไหวของ Dark Falz [Loser] ที่กำลังขยับเข้าใกล้ Corrupted Mother Ship """
RD_Event018_MES#0,"""ประกาศภารกิจฉุกเฉิน ยืนยันตำแหน่งกองทัพของ Dark Falz [Loser] แน่ชัดแล้ว เตรียมเปิดฉากปฏิบัติการกวาดล้างพิฆาต ขอให้ ARKS ทุกนายรีบไปรายงานตัวผ่านทาง Quest Counter เพื่อบุกไปยัง Corrupted Mother Ship โดยด่วน"""
RD_Event019_MES#0,"""เหลือเวลาอีกไม่นานปฏิบัติการพิฆาตจะจบลง แม้ภารกิจหลักจะเสร็จสิ้นแล้ว แต่ขอให้ดำเนินการกวาดล้างต่อไป"""
RD_Event020_MES#0,"""เหลือเวลาอีกไม่นานปฏิบัติการพิฆาตจะจบลง แต่ภารกิจหลักยังไม่ลุล่วง ขอให้ ARKS ทุกนายพยายามร่วมมือกันจบภารกิจให้ได้"""
RD_Event021_MES#0,"""จับพิกัดของ Dark Falz [Loser] ได้แล้ว ซึ่งกำลังสะสมพลังเพื่อเรียกเหล่าลูกน้องที่เหลืออยู่ ขอให้ ARKS ทุกนายรีบรุดไปกำจัดให้สิ้นซาก"""
RD_Event022_MES#0,"""จับพิกัดของ Dark Falz [Loser] ได้แล้ว ขอให้ ARKS ทุกนายรีบรุดไปกำจัดให้สิ้นซาก"""
RD_Event023_MES#0,"""ขณะนี้อยู่ระหว่างการปะทะกับ Dark Falz [Loser] ขอให้ ARKS ทุกนายร่วมมือกันกำจัดมันให้ได้"""
Q_Event001#1,"""現在、局所地域のエネミーに対して、全アークス一斉参加の大規模な作戦を準備中です。"""
Q_Event001_01_MES#1,"""現在、惑星ナベリウス\u3000森林エリアのエネミーに対して、全アークス一斉参加の大規模な作戦を準備中です。"""
Q_Event001_02_MES#1,"""現在、惑星ナベリウス\u3000凍土エリアのエネミーに対して、全アークス一斉参加の大規模な作戦を準備中です。"""
Q_Event001_03_MES#1,"""現在、惑星ナベリウス\u3000遺跡エリアのエネミーに対して、全アークス一斉参加の大規模な作戦を準備中です。"""
Q_Event001_04_MES#1,"""現在、惑星アムドゥスキア\u3000火山洞窟エリアのエネミーに対して、全アークス一斉参加の大規模な作戦を準備中です。"""
Q_Event001_05_MES#1,"""現在、惑星アムドゥスキア\u3000浮遊大陸エリアのエネミーに対して、全アークス一斉参加の大規模な作戦を準備中です。"""
Q_Event001_06_MES#1,"""現在、惑星リリーパ\u3000砂漠エリアのエネミーに対して、全アークス一斉参加の大規模な作戦を準備中です。"""
Q_Event001_07_MES#1,"""現在、惑星リリーパ\u3000地下坑道エリアのエネミーに対して、全アークス一斉参加の大規模な作戦を準備中です。"""
Q_Event001_08_MES#1,"""現在、惑星リリーパ\u3000採掘場跡エリアのエネミーに対して、全アークス一斉参加の大規模な作戦を準備中です。"""
Q_Event001_09_MES#1,"""現在、侵食された旧マザーシップを対象に、全アークス一斉参加の大規模なエネミー討伐作戦を準備中です。"""
Q_Event001_51_MES#1,"""現在、惑星ナベリウスを対象に、全アークス一斉参加の大規模なエネミー討伐作戦を準備中。"""
Q_Event001_52_MES#1,"""現在、惑星アムドゥスキアを対象に、全アークス一斉参加の大規模なエネミー討伐作戦を準備中。"""
Q_Event001_53_MES#1,"""現在、惑星リリーパを対象に、全アークス一斉参加の大規模なエネミー討伐作戦を準備中。"""
Q_Event001_54_MES#1,"""現在、惑星ウォパルを対象に、全アークス一斉参加の大規模なエネミー討伐作戦を準備中。"""
Q_Event001_90_MES#1,"""現在、複数地域のエネミーに対して、全アークス一斉参加の大規模な作戦を準備中です。"""
Q_Event001_91_MES#1,"""現在、複数の惑星を対象に、全アークス一斉参加の大規模なエネミー討伐作戦を準備中。"""
Q_Event002_MES#1,"""緊急任務発生。全アークス一斉参加による大規模作戦行動を展開中です。アークス各員はクエストカウンターより、任務への参加を。"""
Q_Event003_MES#1,"""大規模作戦は終了しました。作戦協力に感謝します。"""
R_Event004_MES#1,"""現在、インタラプトランキングの結果集計中です。発表までしばしお待ちください。"""
R_Event005_MES#1,"""インタラプトランキングの結果が更新されました。お近くのビジフォンでご確認ください。今回の1位は <%TSE_AllTopPlayer_Name>さん でした。おめでとうございます！"""
Q_Event006_MES#1,"""緊急警報発令。アークス船団周辺宙域に、多数のダーカーの反応が接近しつつあります。"""
Q_Event007_MES#1,"""緊急事態発生。アークスシップの一隻がダーカーの襲撃を受けています。アークス各員はクエストカウンターより、至急救援へ向かってください。"""
W_Event008_MES#1,"""ウィークリーランキング カウントを終了します！\u3000結果の集計を開始します。しばらくお待ち下さい。"""
W_Event009_MES#1,"""ウィークリーランキングの結果を更新しました！\u3000詳細はお近くのビジフォンにてご確認ください。"""
RD_Event001_MES#1,"""緊急警報発令。アークス船団周辺宙域に、ダークファルスの反応が接近しつつあります。"""
RD_Event002_MES#1,"""緊急事態発生。アークスシップの一隻がダークファルスの襲撃を受けています。アークス各員はクエストカウンターより、至急救援願います。"""
RD_Event003_MES#1,"""ファルス・アーム撃破の目標達成率0％！ダークファルスの勢いが止まりません。アークス各員の奮闘に期待します。"""
RD_Event004_MES#1,"""ファルス・アーム撃破の目標達成率20％！ダークファルスの勢いが止まりません。アークス各員の奮闘に期待します。"""
A_Event001_MES#1,"""現在、異常値が観測された宙域に対して、全アークスによる一斉調査を準備中です。"""
A_Event002_MES#1,"""緊急任務発生。異常値を観測した宙域に対し、全アークスによる大規模な一斉調査任務を展開中です。アークス各員はクエストカウンターより、任務への参加を。"""
D_Event001_MES#1,"""アークス各員へ緊急連絡。惑星リリーパの採掘基地周辺に、多数のダーカーが集結しつつあります。防衛戦に備えて下さい。"""
D_Event002_MES#1,"""緊急防衛任務発生。惑星リリーパの採掘基地に多数のダーカーが襲来。アークス各員はクエストカウンターより、至急防衛に向かって下さい。"""
D_Event003_MES#1,"""アークス各員へ緊急連絡。惑星リリーパの第一採掘基地周辺に、多数のダーカーが集結しつつあります。防衛戦に備えて下さい。"""
D_Event004_MES#1,"""緊急防衛任務発生。惑星リリーパの第一採掘基地に多数のダーカーが襲来。アークス各員はクエストカウンターより、至急防衛に向かって下さい。"""
D_Event005_MES#1,"""アークス各員へ緊急連絡。惑星リリーパの第二採掘基地周辺に、多数のダーカーが集結しつつあります。防衛戦に備えて下さい。"""
D_Event006_MES#1,"""緊急防衛任務発生。惑星リリーパの第二採掘基地に多数のダーカーが襲来。アークス各員はクエストカウンターより、至急防衛に向かって下さい。"""
D_Event007_MES#1,"""アークス各員へ緊急連絡。惑星リリーパの第三採掘基地周辺に、多数のダーカーが集結しつつあります。防衛戦に備えて下さい。"""
D_Event008_MES#1,"""緊急防衛任務発生。惑星リリーパの第三採掘基地に多数のダーカーが襲来。アークス各員はクエストカウンターより、至急防衛に向かって下さい。"""
LS_Event001_MES#1,"""まもなく、ショップエリアにてステージライブが開催されます。"""
LS_Event002_MES#1,"""ただいま、ショップエリアにてステージライブが開催中です。"""
LS_Event003_MES#1,"""聞いてくれたみんな、ありがとー！また会おうね。クーナでした！"""
RD_Event005_MES#1,"""ファルス・アーム撃破の目標達成率40％！ダークファルスの消耗を確認。今がチャンスです。"""
RD_Event006_MES#1,"""ファルス・アーム撃破の目標達成率60％！戦況は優勢です。この調子で迎撃を続けてください。"""
RD_Event007_MES#1,"""ファルス・アーム撃破の目標達成率80％！ダークファルスに甚大なダメージを確認。一気にとどめを刺してください。"""
RD_Event008_MES#1,"""第一次迎撃作戦終了予定時刻まで、残り時間あとわずか。このままでは撃破目標が達成できません。アークス各員は死力を尽くしてください。"""
RD_Event009_MES#1,"""第一次迎撃作戦終了予定時刻まで、残り時間あとわずか。このままでは撃破目標が達成できません。アークス各員は死力を尽くしてください。"""
RD_Event010_MES#1,"""第一次迎撃作戦終了予定時刻まで、残り時間あとわずか。このままでは撃破目標が達成できません。アークス各員は死力を尽くしてください。"""
RD_Event011_MES#1,"""第一次迎撃作戦終了予定時刻まで、残り時間あとわずか。このままでは撃破目標が達成できません。アークス各員は死力を尽くしてください。"""
RD_Event012_MES#1,"""第一次迎撃作戦終了予定時刻まで、残り時間あとわずか。作戦終了時刻に撃破目標達成で、第二次迎撃作戦に移行可能。最後の一押しです。"""
RD_Event013_MES#1,"""第一次迎撃作戦失敗…。襲撃を受けたアークスシップを放棄し、現存する全アークスシップは撤退します。"""
RD_Event014_MES#1,"""第一次迎撃作戦成功。引き続き第二次迎撃作戦を開始！消耗したダークファルス本体に接近し、攻撃してください。"""
RD_Event015_MES#1,"""ダークファルスの撃退に成功しました。アークス各員の協力に感謝します。"""
RD_Event016_MES#1,"""シップ全体で30分間に<%Sint64Arg1>体フクロウを討伐せよ！"""
RD_Event017_MES#1,"""緊急警報発令。侵食された旧マザーシップと共に、ダークファルス【敗者】の反応が接近しつつあります。"""
RD_Event018_MES#1,"""緊急作戦発令。ダークファルス【敗者】の眷属を確認。大規模殲滅作戦を開始します。アークス各員はクエストカウンターより侵食された旧マザーシップへ突入してください。"""
RD_Event019_MES#1,"""大規模作戦終了予定時刻まで、残り時間あとわずかです。既に目標は達成していますが、さらなる討伐を目指してください。"""
RD_Event020_MES#1,"""大規模作戦終了予定時刻まで、残り時間あとわずかです。まだ目標値には至っていません。アークス各員の尽力に期待します。"""
RD_Event021_MES#1,"""ダークファルス【敗者】の座標をつかみました。眷属の残滓を利用し、力を蓄えているようです。アークス各員は至急出撃し、これを殲滅して下さい。"""
RD_Event022_MES#1,"""ダークファルス【敗者】の座標をつかみました。アークス各員は至急出撃し、これを殲滅して下さい。"""
RD_Event023_MES#1,"""現在、ダークファルス【敗者】と交戦中です。アークス各員、クエストカウンターより出撃願います。"""
R_Event001_MES#0,"""อันดับ Sudden death จะเริ่มตั้งแต่ <%TSE_OpenLimetTime> ขอให้ผู้เข้าร่วมทุกคนโชคดี"""
R_Event002_MES#0,"""กำลังจัดอันดับ Time attack เควสเป้าหมายคือ <%TSE_TA_Quset_Name> <%TSE_TA_Quset_Difficulty> ผลของ <%TSE_EndTime> จะถูกจัดอันดับ"""
R_Event003_MES#0,"""หมดเวลาจัดอันดับ Time attack"""
R_Event004_MES#2,"""กำลังคำนวนอันดับ Sudden death จะประกาศผลในเร็วๆนี้"""
