11_voice_NPC_5001_101#0,"""โอ้ <%me><br>มาพบข้าเหรอ?<br>แหม เป็นคนดังก็ลำบากยังงี้ล่ะนะ"""
Zeno_favs_present_100#0,"""Zeno มอบ [Element Synthesizer] ให้ท่าน"""
Zeno_favs_present_010#1,"""ゼノから『ノヴァストライク』を受け取りました。"""
Zeno_favs_present_020#1,"""ゼノから『スタンコンサイド』を受け取りました。"""
Zeno_favs_present_030#1,"""ゼノから『シンセサイザー』を受け取りました。"""
Zeno_favs_present_040#1,"""ゼノから『クルーエルスロー』を受け取りました。"""
Zeno_favs_present_050#1,"""ゼノから『ソニックアロウ』を受け取りました。"""
Zeno_favs_present_060#1,"""ゼノから『シンセサイザー』を受け取りました。"""
Zeno_favs_present_070#1,"""ゼノから『ツイスターフォール』を受け取りました。"""
Zeno_favs_present_080#1,"""ゼノから『シンセサイザー』を受け取りました。"""
Zeno_favs_present_090#1,"""ゼノから『ライジングエッジ』を受け取りました。"""
Zeno_favs_present_100#1,"""ゼノから『シンセサイザー』を受け取りました。"""
11_voice_NPC_5001_100#0,"""ที่ข้าอยากจะบอกคือ<br>อย่ากดดันตัวเองมากเกินไปล่ะกัน<br>เข้าใจไหม? สนุกไปกับมันซิ เด็กใหม่"""
11_voice_NPC_5001_100#1,"""オレからの助言としては<br>あんまり頑張りすぎるなってとこだな。<br>ま、状況を楽しめよ、ルーキー。"""
11_voice_NPC_5001_100#2,"""ถ้าสถานการณ์เริ่มเลวร้ายขึ้น อย่าลังเลที่จะถอย<br>นั้นถือเป็นสิ่งจำเป็นสำหรับ ARKS ที่ควรจะรู้ไว้"""
11_voice_NPC_5001_100#3,"""ヤバイと思ったときは素直に退く。<br>それもアークスに必要な才能だぜ。"""
11_voice_NPC_5001_109#0,"""ต่อไปก็ต้องทำ...ไอ้นี่...แล้วก็ไอ้นั่นอีก<br>โอ้ แล้วก็ Regius มีเรื่องที่จะให้ช่วยด้วยนี่<br>โธ่ เผลอไปตอบตกลงโดยไม่ทันคิดอีกแล้วซินา"""
11_voice_NPC_5001_109#1,"""次はあれやって……あー、あと<br>レギアスのじじいの依頼もあったか……<br>あーあ、安請け合いしちまったなぁ。"""
11_voice_NPC_5001_100#4,"""บางครั้งการพักผ่อนซักครู่ก็เป็นสิ่งจำเป็นเหมือนกัน<br>ถ้าท่านไม่ทำอะไรเลยนอกจากทำงานหรือต่อสู้<br>ตลอดเวลา ร่างกายท่านจะทนไม่ไหวเอานะ"""
11_voice_NPC_5001_100#5,"""息抜きってのも重要だぜ？<br>任務や戦闘ばっかりだと<br>身体以上に心が疲れるからな。"""
11_voice_NPC_5001_101#2,"""ท่านเข้าร่วมทีมหรือยัง?<br>เป็นเรื่องดีที่มีสหายที่ไว้ใจได้<br>คอยคุ้มกันเราอยู่ด้านหลัง"""
11_voice_NPC_5001_101#3,"""チームに入ったりしてみたか？<br>背中を任せられるやつのありがたさは<br>体験してみないとわからないぜ。"""
11_voice_NPC_5001_100#6,"""ยังไงเหล่า ARKS ก็เป็นคนเหมือนกันนะ<br>มันต้องมีช่วงเวลาที่พักผ่อนกันบ้าง<br>เวลาจำเป็นจะได้มีแรงเตรียมพร้อมเต็มที่ด้วย"""
11_voice_NPC_5001_100#7,"""アークスっつったって、人間だからな。<br>気を抜いててもいいんだぜ？<br>必要な時、本気になれればそれでいい。"""
11_voice_NPC_5001_101#4,"""พวกที่ทำอะไรได้หลายอย่างก็มักจะ<br>มีคนมาขอให้ช่วยอยู่เสมอ<br>ที่นี่เป็นโลกแบบนั้นแหละ"""
Zeno_07_020#0,"""อยากจะบอกอะไรงั้นเหรอ? ก็คือถ้าท่านอยาก<br>จะพักซะหน่อยล่ะก็ พักไปเถอะ โลกนี้ไม่<br>แตกสลายหรอกถ้าท่านไม่อยู่ซักครู่เดียว"""
11_voice_NPC_5001_101#5,"""出来るヤツに依頼は集まってくる<br>ここはそういう世界だ。"""
Zeno_07_020#1,"""何が言いたいのかって？<br>楽をしたけりゃ<br>適度にサボれ、ってことだよ。"""
11_voice_NPC_5001_100#8,"""ได้ลองใช้อาวุธอื่นๆดูบ้างหรือยัง?<br>ถ้าท่านไม่ลองใช้ทั้งหมดดูก่อนล่ะก็<br>ท่านก็ไม่รู้หรอกว่าอะไรเหมาะกับท่านมากที่สุด"""
11_voice_NPC_5001_100#9,"""いろんな武器、使ってみてるか？<br>何が一番自分の性にあってるかは<br>やってみないとわからないからな。"""
11_voice_NPC_5001_101#6,"""คงเป็นเรื่องจริงที่ประสบการณ์ทำให้คนเติบโตขึ้น<br>ท่านเองก็ดูเกรงขามขึ้นเยอะนี่"""
11_voice_NPC_5001_101#7,"""経験は人を育てるってのは本当だな。<br>お前さん、ずいぶん風格が<br>出てきてるぜ。"""
11_voice_NPC_5001_100#10,"""ถ้ามีเรื่องให้หนักใจล่ะก็ อย่าคิดมากเลย<br>ทำมันให้เต็มที่ไปเลยดีกว่า"""
Zeno_10_020#0,"""ไม่ว่าจะเลือกทางไหนก็มีโอกาสเสียใจทั้งนั้น<br>ดังนั้นจงเลือกทำในสิ่งที่ตัวเองคิดว่าดีไว้ก่อน<br>จะไม่ดีกว่าเหรอ?"""
11_voice_NPC_5001_100#11,"""悩み事があっても、気にせずに<br>突っ走っちまったほうがいいぞ。"""
Zeno_10_020#1,"""どうせ何を選んでも後悔はする。<br>なら、気分の良い方を選ぶべきだ。<br>そう思わないか？"""
11_voice_NPC_5001_104#0,"""...<%me><br>อย่ากลายเป็นคนที่กระหายการต่อสู้เหมือนคนอื่นๆล่ะ<br>สุดท้ายแล้ว... มันก็จะจบลงด้วยความว่างเปล่า"""
11_voice_NPC_5001_104#1,"""……<%me>は<br>戦闘が好きなだけのやつにはなるなよ。<br>それはきっと……空しいだけだ。"""
11_voice_NPC_5001_100#12,"""มีการร้องขอมากมายที่ต้องช่วยเหลือ<br>ไม่ใช่แค่ประชาชนเท่าไปเท่านั้น<br>แม้แต่เหล่า ARKS ก็มีขอร้องให้ช่วยเหลือเช่นกัน"""
Zeno_12_020#0,"""แม้แต่ข้าเองก็จะขอให้คนอื่นช่วย<br>ถ้าข้าไม่รู้สึกอยากทำด้วยตัวเอง<br>ดังนั้นช่วยข้าด้วยล่ะกันถ้าท่านมีเวลา โอเคนะ?"""
11_voice_NPC_5001_100#13,"""依頼はそこらにごまんと転がってるぜ。<br>非戦闘員は言わずもがな。<br>アークスでも依頼を出すからな。"""
Zeno_12_020#1,"""かくいうオレも、面倒なときは<br>依頼出したりしてるんだぜ？<br>ということで、暇な時にはよろしくな。"""
11_voice_NPC_5001_105#0,"""ข้ากับ Echo เหรอ? พวกเรารู้จักกันมานานแล้ว<br>ข้าจำไม่ได้ด้วยซ้ำว่าครั้งแรกเราเจอกันแบบไหน"""
11_voice_NPC_5001_105#1,"""オレとエコーの関係？<br>関係も何も、昔っからの付き合いさ。<br>どのぐらいのころからかは……忘れた。"""
11_voice_NPC_5001_105#2,"""เมื่อท่านเป็น ARKS มาซักระยะหนึ่งแล้ว<br>มันพิสูจน์ว่าท่านเองก็มีฝีมือเหมือนกัน<br>แต่ก็มีข้อเสียคือท่านต้องรับมือกับคนทุกรูปแบบเลย"""
Zeno_14_020#0,"""...หนอย เจ้าลุง Regius<br>ชอบเอางานน่ารำคาญมาใหม่ตลอดเลย"""
11_voice_NPC_5001_105#3,"""アークスとしての活動歴が長いってのは<br>それだけ優秀って証拠でもあるんだが<br>無駄に知り合いが増えるのが難点だな。"""
Zeno_14_020#1,"""……くそ、レギアスのじじいめ。<br>めんどくさい依頼ばっか<br>投げてきやがって。"""
11_voice_NPC_5001_104#2,"""อย่าฝืนเกินไปล่ะเข้าใจไหม?<br>มันจะไม่มีประโยขน์อะไรเลย<br>ถ้าท่านไม่สมบูรณ์พร้อมทั้งกายและใจ"""
11_voice_NPC_5001_104#3,"""あんまりがっついて無理するなよ？<br>なにをするにしても、五体満足で<br>あってこそ、だからな。"""
11_voice_NPC_5001_104#4,"""หลายคนจะดูเศร้าหรือเสียใจ<br>เมื่อพวกเขายึดติดอยู่กับอดีต<br>อย่าคิดว่าข้าจะเล่าเรื่องของข้าให้ฟังล่ะ"""
11_voice_NPC_5001_104#5,"""昔話は思考を過去に縫い止める。<br>少なくともオレはそう思ってるから<br>昔のコトを聞かれても答えないぜ？"""
11_voice_NPC_5001_105#4,"""เฮ้อ ช่วงนี้ยุ่งสุดๆเลยนะเนี้ย<br>ข้าน่าจะพักซะหน่อย"""
11_voice_NPC_5001_105#5,"""まーったくよ、最近忙しくて<br>まともに休むヒマもねえ。<br>いい加減グレちまうぜ、オレは。"""
11_voice_NPC_5001_104#6,"""อย่าพึ่งเชื่อในสิ่งที่ไม่เคยเจอด้วยตัวเอง<br>ถึงแม้จะเป็นเรื่องที่ฟังจากคนอื่นมาอีกทีก็ตาม<br>เพราะความจริงเป็นสิ่งที่ไม่ตาย"""
Zeno_18_020#0,"""อย่างน้อยนั่นคือสิ่งที่<br>อาจารย์ของข้าเคยสอนมา<br>ไม่เข้ากับข้าเลยว่าไหม?"""
11_voice_NPC_5001_104#7,"""見えない真実に騙されるなよ。<br>他人がどう言おうが、自分で見たものが<br>事実で、真実だ。"""
Zeno_18_020#1,"""……なーんてな。<br>昔、オレの師匠が言ってたんだよ。<br>オレには似合わない？\u3000ほっとけ。"""
11_voice_NPC_5001_104#8,"""ไม่มีใครรู้ว่าอนาคตจะเกิดอะไรขึ้น<br>เพราะโลกนี้มันเป็นแบบนี้เสมอ<br>ท่านต้องเตรียมตัวสำหรับกรณีที่เลวร้ายที่สุดด้วย"""
Zeno_19_020#0,"""....<%me><br>ถ้ามีสิ่งที่ต้องการปกป้องอยู่ล่ะก็<br>อย่าละสายตาไปจากมันล่ะ"""
11_voice_NPC_5001_104#9,"""何が起こるかわからない<br>それが世の常ってもんだ。<br>いざという時は、いつか訪れる。"""
Zeno_19_020#1,"""……<%me><br>自分の守りたいと思うものから<br>目を離すんじゃないぞ。"""
11_voice_NPC_5001_100#14,"""อย่าทำตัวเท่ในเวลาที่ดูไม่น่าปลอดภัย<br>ถ้าคิดว่าชนะไม่ได้ก็หนีออกมาซะ<br>การยอมตายเพื่อคนอื่นมีแต่พวกโง่เท่านั้นแหละ"""
Zeno_20_020#0,"""ดังนั้นถ้าเกิดเหตุร้ายขึ้นล่ะก็ อย่าหวังพึ่งข้าล่ะ<br>เพราะข้าจะเป็นคนแรกที่วิ่งหนีไปก่อนใครเลย"""
11_voice_NPC_5001_100#15,"""かっこつけようとして、無茶するなよ？<br>勝てないと思ったら、さっさと逃げる。<br>身代わりなんてもってのほかだ。"""
Zeno_20_020#1,"""だからいざという時にオレを頼るなよ。<br>オレ、真っ先に逃げるからな。"""
11_voice_NPC_5001_104#10,"""นี่ <%me><br>จะว่ายังไงดีล่ะ....อืม....<br>ข้าไม่รู้ว่าจะพูดยังไงดี...."""
Zeno_21_020#0,"""รู้สึกไม่ดีเลยแฮะ<br>เหมือนจะมีเรื่องไม่ดีกำลังจะเกิดขึ้นเลย<br>...หวังว่าข้าจะคิดไปเองนะ?"""
11_voice_NPC_5001_104#11,"""なあ、<%me><br>なんつーか……うーん<br>何て言ったらいいんだろうなぁ……"""
Zeno_21_020#1,"""イヤな感じとか、悪寒とか<br>そういった類いのもの、感じないか。<br>……オレの気のせいかな？"""
11_voice_NPC_5001_105#6,"""อืม ยิ่งมองท่านมากเท่าไร<br>ก็ยิ่งเห็นท่านเหมือนกับคนที่ข้านึกถึง<br>ใครนะเหรอ? นั่นเป็นความลับนะ"""
Zeno_22_020#0,"""ข้ารู้สึกดีกว่าที่จะเก็บไว้ในใจ<br>เพราะงั้นอย่าถามให้ข้านึกถึงล่ะ"""
11_voice_NPC_5001_105#7,"""いやー、しかし見れば見るほど<br>お前さんは似てる気がするなぁ。<br>誰にか、って？\u3000そりゃ内緒だ。"""
Zeno_22_020#1,"""オレが勝手にそう考えて<br>にやにやしていたいだけだからな。<br>ま、運が悪かったと思って諦めてくれ。"""
11_voice_NPC_5001_104#12,"""รู้สึกว่าจะนานมากพอดูเลยนะ<br>ที่ข้าไม่ได้กลับมาที่นี่"""
Zeno_mb16zeno_020#0,"""ก็เข้าใจอยู่หรอกว่ามันไม่ใช่เวลาที่<br>จะมาหวนคิดถึง...... แต่ว่า การมีที่ๆ <br>ให้สามารถกลับมาได้นี่มันดีจังเลยน้า"""
11_voice_NPC_5001_104#13,"""ここに戻ってくるのも<br>すっげえ久しぶりな感じがするな。"""
Zeno_mb16zeno_020#1,"""懐かしんでる場合じゃないってのは<br>わかってるけど……やっぱ、こう<br>帰ってこれる場所ってのはいいな。"""
11_voice_NPC_5001_105#8,"""ถึงแม้ว่าข้าจะได้เป็น Six Pillars ไปแล้ว<br>แต่ท่านก็ไม่จำจะเป็นต้องเปลี่ยนวิธีการ<br>ปฏิบัติตัวกับข้าหรอกนะ?"""
Zeno_mb17_020#0,"""คำสั่งเด็ดขาดถูกผนึกไปเรียบร้อยแล้วล่ะ<br>......แต่ก็นะ ไอ้ของน่ากลัวแบบนั้นน่ะ<br>เป็นไปได้ข้าก็ไม่อยากจะมีมันนักหรอก"""
Zeno_mb17_030#0,"""......รู้กันเฉพาะแค่นี้นะ จริงๆ แล้ว<br>ตอนที่เกิดจราจลขึ้นที่ Mothership<br>ข้าใช้คำสั่งเด็ดขาดกับยัย Echo ไปล่ะ"""
Zeno_mb17_040#0,"""ส่วนเนื้อหาก็คือ [ตัดสินใจด้วยตนเองซะ]<br>......บอกตรงๆ ว่ามันไม่ใช่คำสั่ง<br>แต่เหมือนกับเป็นแค่คำขอร้องนั่นแหละ"""
11_voice_NPC_5001_100#16,"""และ ยัยนั่นก็ได้ทำตามความตั้งใจ<br>ของตัวเองโดยการร่วมไปกับท่าน<br>......มันช่างแปลกซะจริงๆ เลยนะ มนุษย์เนี่ย"""
11_voice_NPC_5001_105#9,"""なりゆきで六芒になっちまったけど<br>別に、接し方とかを<br>変える必要はないからな？"""
Zeno_mb17_020#1,"""絶対令も封印されるって話だ。<br>……まあ、あんなおっかねーもん<br>こっちから願い下げだけど。"""
Zeno_mb17_030#1,"""……ここだけの話だけど<br>マザーシップ騒乱の時、オレは<br>エコーに絶対令を使ってたんだよ。"""
Zeno_mb17_040#1,"""内容は「自分で決めろ」<br>……正直、命令でもなんでもない<br>ただの、お願いみたいなもんさ。"""
11_voice_NPC_5001_100#17,"""そして、あいつは自分の意志で<br>お前さんと一緒に行動した、と。<br>……変わるもんだな、人ってのはよ。"""
