st_043110_0001#0,"""A.D.2028/4/7/19:30"""
st_043110_0480#0,"""뭐, 아무 대책도 없이 뛰어든<br>바보도 있긴 한 것 같지만."""
st_043110_0490#0,"""엔가 보이…<br>넌 미스캐스트야!<br>즉시 이곳에서 퇴장해 줘야겠어!"""
st_043110_0500#0,"""이 무대는… 내 영상에는…<br>세계가 바라는 영상에는 너 같은 이레귤러는<br>필요 없어! 전혀 어울리지 않는다고!"""
st_043110_0510#0,"""자자, 그렇게 험악하게 굴지 말라고.<br>나, 속내 숨기기나 서로 속고 속이는 건<br>꽤 자신 있거든?"""
st_043110_0520#0,"""셧어어어어어업!!"""
st_043110_0530#0,"""…이미 얘기는 들었어<br><%me>"""
st_043110_0540#0,"""만나자마자 미안하지만<br>그 힘, 좀 기대도 되겠지?"""
st_043110_0550#0,"""그리고 거기 바보 여동생.<br>넌 어쩔래, 지쳤으면 자고 있어도 되는데?"""
st_043110_0560#0,"""바, 바보 같은 소리 하지 마!<br>싸울 거야! 나도!"""
st_043110_0570#0,"""그럼 이 더럽게 시시한 영화를<br>박살 내 보자고, 안 그래?"""
