st_048160_0001#0,"""A.D.2028/6/6/14:00"""
st_048160_0470#0,"""I think he just takes after you, Hitsugi."""
st_048160_0480#0,"""Shut it.<br>So, Aru, how was your first day of school?"""
st_048160_0490#0,"""Er... uhm... It was a lot of fun, and... and I'm so happy! """
st_048160_0500#0,"""Right? I forced the elementary school to let you in, so you have to make at least 100 friends!"""
st_048160_0510#0,"""Okay! I'll make some for Mother too, and make at least 200 friends!"""
st_048160_0520#0,"""Aru remained here. We were hoping he would... and he wanted to."""
st_048160_0530#0,"""Well, Aru, let's go."""
st_048160_0540#0,"""Yes!"""
st_048160_0550#0,"""Right, we'll all go together and-"""
st_048160_0560#0,"""You can come once you've finished your work... right?"""
st_048160_0570#0,"""Noooooooo!"""
st_048160_0580#0,"""Big sis, let's go!"""
st_048160_0590#0,"""Yep."""
st_048160_0600#0,"""アークスは……アークスシップはあの後<br>そのまま向こうの世界に留まった。"""
st_048160_0610#0,"""こっちの世界は守り切れたと判断したのか<br>幻創種の対応時をのぞいて<br>過剰な干渉は避けるようになった。"""
st_048160_0620#0,"""だから、あれからずっと会えてなかった。<br>あたしにも、こっちでやらなきゃいけないことが<br>いっぱいあったし、なかなか会いに行けなかった。"""
st_048160_0630#0,"""……こっちの忙しなさを悟ってなのか<br>向こうから会いに来てくれることも、なかった。"""
st_048160_0640#0,"""そのへんは、ちょっとぐらい<br>気をきかせて欲しかったけど……まあいい。"""
st_048160_0650#0,"""そのほうが、びっくりしてくれるはずだから。"""
st_048160_0660#0,"""……よし。"""
st_048160_0670#0,"""あーっと、アポなしで管理室へ立ち入りは……<br>……って、ヒツギさん！？\u3000アルくんも！"""
st_048160_0680#0,"""うわー、うわうわうわー！\u3000お久しぶりです！<br>どうしたんです今日は、急にいらっしゃって！<br>言ってくれればエスコートしたのに！"""
st_048160_0690#0,"""……あ、その顔。<br>なーんとなく目的がわかりましたよ。"""
st_048160_0700#0,"""それではさっそく、ごたいめーん！"""
st_048160_0710#0,"""え、こんないきなり！？"""
st_048160_0720#0,"""あ、えっと……その……あああー<br>何喋ろうとしたんだっけ、あたし！"""
st_048160_0730#0,"""ええい、もう細かいことはいいや！"""
st_048160_0740#0,"""<%me>！\u3000お待たせ！<br>一緒に冒険、行こう！"""
