PartyJoin#0,"""/toge /ci2 1 Haré lo que pueda."""
AbilityExeRareU#5,"""(Temporal) Activación potencial cuando se equipa con una unidad rara."""
EnemyLargeRareW#5,"""(Temporal) Aparecen enemigos grandes cuando se equipan con armas raras."""
EnemyBossRareW#5,"""(Temporal) Aparece un jefe cuando se equipa con un arma rara."""
EnemyRareRareW#5,"""(Temporal) Aparecen enemigos raros cuando se equipan con armas raras."""
EnemyBoostRareW#5,"""(Temporal) Aparece el impulso E cuando se equipa con un arma rara."""
PartyJoin#6,"""/ci1 1 Estoy deseando trabajar con usted."""
IncidentJsApcBegin#6,"""/ci1 1 すみません、マスター。<br>状況不利につき、協力を要請します。"""
IncidentJsApcFailure#6,"""……戦闘継続、不可能。<br>申し訳ありません、撤退します。"""
IncidentJsApcSuccess#6,"""/ci1 1 状況、終了。<br>協力、ありがとうございました。"""
IncidentJsApcBeginEvo#6,"""/ci1 4 さらに巨大な反応を確認。<br>……来ます。"""
AbilityExeRareU#6,"""良いものを身に着けていると<br>いつもより調子がいいですね！"""
EnemyLargeRareW#6,"""マスターに頂いた<br><weapon>なら<br>勝てます！"""
EnemyBossRareW#6,"""マスターに頂いた<br><weapon>で<br>決着をつけます！"""
EnemyRareRareW#6,"""珍種を発見しました。<br>私の武器とどちらが珍しいでしょうか？"""
EnemyBoostRareW#6,"""雰囲気が異なるようですが……<br><weapon>なら<br>やれます！"""
PartyJoin#7,"""/ci1 2 ……さっさと終わらせよう"""
IncidentJsApcBegin#7,"""/ci4 3 ……迷惑をかけてしまって<br>ごめん。"""
IncidentJsApcFailure#7,"""……くそ、迷惑かけっぱなしだ。<br>わたしは退く……ごめん！"""
IncidentJsApcSuccess#7,"""/ci2 5 ……その、なんていうか<br>ごめんなさい。あと、ありがとう。"""
IncidentJsApcBeginEvo#7,"""/moya /ci5 2 ……まだだ。<br>まだ、終わりじゃない。"""
AbilityExeRareU#7,"""(Temporal) Activación potencial cuando se equipa con una unidad rara."""
EnemyLargeRareW#7,"""(Temporal) Aparecen enemigos grandes cuando se equipan con armas raras."""
EnemyBossRareW#7,"""(Temporal) Aparece un jefe cuando se equipa con un arma rara."""
EnemyRareRareW#7,"""(Temporal) Aparecen enemigos raros cuando se equipan con armas raras."""
EnemyBoostRareW#7,"""(Temporal) Aparece el impulso E cuando se equipa con un arma rara."""
PartyJoin#8,"""/ci2 3 それでは、Estoy deseando trabajar con usted."""
IncidentJsApcBegin#8,"""/ci4 1 すみません……<br>貴方に頼ってばかりで……"""
IncidentJsApcFailure#8,"""……これ以上は、もちません。<br>申し訳ありません、撤退させて<br>いただきます。"""
IncidentJsApcSuccess#8,"""/ci2 1 ふぅ……無事、終わりましたね。<br>貴方のおかげです<br>ありがとうございました。"""
IncidentJsApcBeginEvo#8,"""/ci5 3 ……まだ、終わらないようです。<br>巨大な反応が近づいています。"""
AbilityExeRareU#8,"""(Temporal) Activación potencial cuando se equipa con una unidad rara."""
EnemyLargeRareW#8,"""(Temporal) Aparecen enemigos grandes cuando se equipan con armas raras."""
EnemyBossRareW#8,"""(Temporal) Aparece un jefe cuando se equipa con un arma rara."""
EnemyRareRareW#8,"""(Temporal) Aparecen enemigos raros cuando se equipan con armas raras."""
EnemyBoostRareW#8,"""(Temporal) Aparece el impulso E cuando se equipa con un arma rara."""
DestroyEnemy1#0,"""¡Lo lograste!"""
DestroyEnemy2#0,"""Qué bien"""
DestroyEnemy3#0,"""¡Guau!"""
CondFreeze#0,"""Qué frío"""
CondBurn#0,"""¡Oh, oh, oh, ...!"""
CondShock#0,"""¡Shibibi ...! """
CondPoison#0,"""Uf ..."""
CondPanic#0,"""Oh, ¿qué es eso?"""
CondStan#0,"""Uf, uf."""
CondMirage#0,"""Oye, el objetivo."""
CondInjury#0,"""¡Ay!"""
Die#0,"""Perdón... Todos..."""
ThankHeal#0,"""ありがとう！"""
ThankBuff#0,"""助かるよ！"""
ThankCure#0,"""¡Gracias!"""
DefeatEnemy#0,"""¡Lo lograste!"""
LevelUp#0,"""¡Felicitaciones! ¡Te volviste más fuerte de nuevo!"""
InvokeSkill1#0,"""¡Huh!"""
InvokeSkill2#0,"""¡Allí!"""
InvokeSkill3#0,"""¡Arranca!"""
TechFire#0,"""¡Huh!"""
TechIce#0,"""¡Uf!"""
TechThunder#0,"""¡Oye!"""
TechWind#0,"""¡Sí!"""
TechLight#0,"""¡Ta-da!"""
TechDark#0,"""¡Ta!"""
PBFull#0,"""Bien, ¡estoy listo!"""
PBRelease#0,"""¡No voy a perder más!"""
Avoid#0,"""よっと！"""
HealSelf#0,"""¡Ha vuelto!"""
BuffSelf#0,"""¡Allá vamos!"""
HealOther#0,"""¿Estás bien? Me recuperaré."""
BuffOther#0,"""¡Aquí tienes!"""
HP30#0,"""Todavía no hemos terminado."""
HP10#0,"""Tenemos que hacer algo al respecto."""
ItemRare#0,"""¡Vaya, qué bien!"""
DamageSmall#0,"""いたっ！"""
DamageMiddle#0,"""うっ！"""
DamageLarge#0,"""¡Vaya!"""
MemberDamaged#0,"""¿Estás bien?"""
MemberDead#0,"""¡Eh! Oh, no."""
Resurrect#0,"""Todavía voy a ir."""
PartyJoin#9,"""Encantado de conocerte."""
DestroyEnemy1#1,"""Lo has conseguido."""
DestroyEnemy2#1,"""Estoy impresionado."""
DestroyEnemy3#1,"""Lo estás haciendo muy bien."""
CondFreeze#1,"""Uf ..."""
CondBurn#1,"""¡Maldita sea!"""
CondShock#1,"""Oh ... oh."""
CondPoison#1,"""Ugh..."""
CondPanic#1,"""Haha... haha..."""
CondStan#1,"""Maldita sea... ugh."""
CondMirage#1,"""No puedo golpearlo..."""
CondInjury#1,"""Guh ..."""
Die#1,"""En un lugar como este."""
ThankHeal#1,"""Gracias."""
ThankBuff#1,"""Gracias por la ayuda."""
ThankCure#1,"""Gracias por la ayuda."""
DefeatEnemy#1,"""Lo has conseguido."""
LevelUp#1,"""Uf, te estás haciendo más fuerte."""
InvokeSkill1#1,"""¡Ja!"""
InvokeSkill2#1,"""¡Oye!"""
InvokeSkill3#1,"""¡Toma!"""
TechFire#1,"""¡Huh!"""
TechIce#1,"""¡Oye!"""
TechThunder#1,"""¡Huh!"""
TechWind#1,"""¡Whoo!"""
TechLight#1,"""¡Oye!"""
TechDark#1,"""¡Eh, ...!"""
PBFull#1,"""No te acerques."""
PBRelease#1,"""¿Qué te parece esto?"""
Avoid#1,"""Mmm. """
HealOther#1,"""Me recuperaré."""
BuffOther#1,"""Aquí."""
HP30#1,"""Todavía..."""
HP10#1,"""Es peligroso... seguir así."""
ItemRare#1,"""Oh, Dios mío."""
DamageSmall#1,"""くっ！"""
DamageMiddle#1,"""¡Joder!"""
DamageLarge#1,"""¡Uf!"""
MemberDamaged#1,"""¿Estás bien?"""
MemberDead#1,"""Shh... ¡Quédate conmigo!"""
Resurrect#1,"""Vamos."""
PartyJoin#10,"""Encantado de conocerte."""
DestroyEnemy1#2,"""¡Lo lograste!"""
DestroyEnemy2#2,"""Qué bien"""
DestroyEnemy3#2,"""¡Guau!"""
CondFreeze#2,"""Qué frío"""
CondBurn#2,"""¡Oh, oh, oh, ...!"""
CondShock#2,"""¡Shibibi ...! """
CondPoison#2,"""Uf ..."""
CondPanic#2,"""Oh, ¿qué es eso?"""
CondStan#2,"""Uf, uf."""
CondMirage#2,"""Oye, el objetivo."""
CondInjury#2,"""¡Ay!"""
Die#2,"""Perdón... Todos..."""
ThankHeal#2,"""¡Gracias!"""
ThankBuff#2,"""Gracias."""
ThankCure#2,"""¡Gracias!"""
DefeatEnemy#2,"""¡Lo lograste!"""
LevelUp#2,"""¡Felicitaciones! ¡Te volviste más fuerte de nuevo!"""
InvokeSkill1#2,"""¡Huh!"""
InvokeSkill2#2,"""¡Allí!"""
InvokeSkill3#2,"""¡Arranca!"""
TechFire#2,"""¡Huh!"""
TechIce#2,"""¡Uf!"""
TechThunder#2,"""¡Oye!"""
TechWind#2,"""¡Sí!"""
TechLight#2,"""¡Ta-da!"""
TechDark#2,"""¡Ta!"""
PBFull#2,"""Bien, ¡estoy listo!"""
PBRelease#2,"""¡No voy a perder más!"""
Avoid#2,"""¡Guau! """
HealSelf#1,"""¡Ha vuelto!"""
BuffSelf#1,"""¡Allá vamos!"""
HealOther#2,"""¿Estás bien? Me recuperaré."""
BuffOther#2,"""¡Aquí tienes!"""
HP30#2,"""Todavía no hemos terminado."""
HP10#2,"""Tenemos que hacer algo al respecto."""
ItemRare#2,"""¡Vaya, qué bien!"""
DamageSmall#2,"""¡Ay!"""
DamageMiddle#2,"""¡Uf!"""
DamageLarge#2,"""¡Vaya!"""
MemberDamaged#2,"""¿Estás bien?"""
MemberDead#2,"""¡Eh! Oh, no."""
Resurrect#2,"""Todavía voy a ir."""
PartyJoin#11,"""Encantado de conocerte."""
DestroyEnemy1#3,"""Vas a hacerlo."""
DestroyEnemy2#3,"""Eso está muy bien."""
DestroyEnemy3#3,"""Lindo brazo."""
CondFreeze#3,"""¡No!"""
CondBurn#3,"""¡Joder...!"""
CondShock#3,"""Ugh..."""
CondPoison#3,"""Mmm..."""
CondPanic#3,"""Ugh... Ugh."""
CondStan#3,"""¡No!"""
CondMirage#3,"""Maldita sea, mis ojos..."""
CondInjury#3,"""Caramba."""
Die#3,"""Oh, mierda..."""
ThankHeal#3,"""¡Lo siento!"""
ThankBuff#3,"""¡Gracias, amigo!"""
ThankCure#3,"""¡Lo siento!"""
DefeatEnemy#3,"""Bien, eso es refrescante."""
LevelUp#3,"""Oh, tienes algo de habilidad."""
InvokeSkill1#3,"""¡Huh!"""
InvokeSkill2#3,"""¡Sin presiones!"""
InvokeSkill3#3,"""¡Ya lo tengo!"""
TechFire#3,"""¡Whoo!"""
TechIce#3,"""¡Hmph!"""
TechThunder#3,"""¡Huh!"""
TechWind#3,"""¡Vamos!"""
TechLight#3,"""¡Oh, Dios mío!"""
TechDark#3,"""Sí, sí, sí."""
PBFull#3,"""Ya era hora."""
PBRelease#3,"""Lo tengo... ¡Yo me encargo!"""
Avoid#3,"""¡Vaya!"""
HealSelf#2,"""Uf."""
BuffSelf#2,"""Muy bien."""
HealOther#3,"""Tómalo con calma."""
BuffOther#3,"""Ahí lo tienes."""
HP30#3,"""Aquí es donde empieza todo."""
HP10#3,"""Eso es un poco jodido...."""
ItemRare#3,"""Bueno, qué suerte tienes."""
DamageSmall#3,"""¡Uf!"""
DamageMiddle#3,"""¡Maldita sea!"""
DamageLarge#3,"""¡Caramba!"""
MemberDamaged#3,"""Oye, ¿estás bien?"""
MemberDead#3,"""¡Oh, Dios mío!"""
Resurrect#3,"""¡Muy bien! ¡Vamos a hacerlo!"""
PartyJoin#12,"""Encantado de conocerte."""
DestroyEnemy1#4,"""No hay problema."""
DestroyEnemy2#4,"""Buen trabajo."""
DestroyEnemy3#4,"""Mmm, brillante."""
CondFreeze#4,"""¡Joder...!"""
CondBurn#4,"""Uf...！"""
CondShock#4,"""Ugh... Ugh."""
CondPoison#4,"""Mi... Mierd.."""
CondPanic#4,"""Que estupidez...。"""
CondStan#4,"""Mm...！"""
CondMirage#4,"""Tengo mala vista...。"""
CondInjury#4,"""Ugh."""
Die#4,"""Lo siento, me voy."""
ThankHeal#4,"""Se lo agradezco."""
ThankBuff#4,"""Gracias a Dios."""
ThankCure#4,"""Lo siento."""
DefeatEnemy#4,"""Vale, ya está todo solucionado."""
LevelUp#4,"""Cada vez eres más fuerte."""
InvokeSkill1#4,"""¡Huh!"""
InvokeSkill2#4,"""¡Vamos!"""
InvokeSkill3#4,"""Más vale que estés preparado."""
TechFire#4,"""¡Ta-da!"""
TechIce#4,"""¡Ja!"""
TechThunder#4,"""¡Hmph!"""
TechWind#4,"""¡Whoo!"""
TechLight#4,"""¡Vamos!"""
TechDark#4,"""¡Huh...!"""
PBFull#4,"""Me ocuparé de ello aquí."""
PBRelease#4,"""Te vas a arrepentir de haberte puesto delante de mí."""
Avoid#4,"""¡Whoo!"""
HealOther#4,"""Me recuperaré."""
BuffOther#4,"""Ser útil."""
HP30#4,"""Tenemos que cambiar el juego....。"""
HP10#4,"""Eso no es bueno....。"""
ItemRare#4,"""Mm, es bueno."""
DamageSmall#4,"""¡Maldita sea!"""
DamageMiddle#4,"""¡Uf!"""
DamageLarge#4,"""¡Tsk!"""
MemberDamaged#4,"""¿Estás bien?"""
MemberDead#4,"""Que hice..."""
Resurrect#4,"""¡Te lo devolveré!"""
PartyJoin#13,"""Voy a acompañarte."""
DestroyEnemy1#5,"""Lo has conseguido."""
DestroyEnemy2#5,"""Estoy impresionado."""
DestroyEnemy3#5,"""Lo estás haciendo muy bien."""
CondFreeze#5,"""Uf ..."""
CondBurn#5,"""¡Maldita sea!"""
CondShock#5,"""Oh ... oh."""
CondPoison#5,"""Ugh..."""
CondPanic#5,"""Haha ... haha ..."""
CondStan#5,"""Maldita sea... ugh."""
CondMirage#5,"""No puedo golpearlo..."""
CondInjury#5,"""Guh ..."""
Die#5,"""En un lugar como este."""
ThankHeal#5,"""Gracias."""
ThankBuff#5,"""Gracias por la ayuda."""
ThankCure#5,"""Gracias por la ayuda."""
DefeatEnemy#5,"""Lo has conseguido."""
LevelUp#5,"""Uf, te estás haciendo más fuerte."""
InvokeSkill1#5,"""¡Ja!"""
InvokeSkill2#5,"""¡Oye!"""
InvokeSkill3#5,"""¡Toma!"""
TechFire#5,"""¡Huh!"""
TechIce#5,"""¡Oye!"""
TechThunder#5,"""¡Huh!"""
TechWind#5,"""¡Whoo!"""
TechLight#5,"""¡Oye!"""
TechDark#5,"""¡Eh, ...!"""
PBFull#5,"""No te acerques."""
PBRelease#5,"""¿Qué te parece esto?"""
Avoid#5,"""Mmm. """
HealOther#5,"""Me recuperaré."""
BuffOther#5,"""Aquí."""
HP30#5,"""Todavía..."""
HP10#5,"""Es peligroso... seguir así."""
ItemRare#5,"""Oh, Dios mío."""
DamageSmall#5,"""¡Maldita sea!"""
DamageMiddle#5,"""¡Joder!"""
DamageLarge#5,"""¡Uf!"""
MemberDamaged#5,"""¿Estás bien?"""
MemberDead#5,"""Shh... ¡Quédate conmigo!"""
Resurrect#5,"""Vamos."""
PartyJoin#14,"""Encantado de conocerte."""
DestroyEnemy1#6,"""Lo has conseguido."""
DestroyEnemy2#6,"""Estoy impresionado."""
DestroyEnemy3#6,"""Lo estás haciendo muy bien."""
CondFreeze#6,"""Uf ..."""
CondBurn#6,"""¡Maldita sea!"""
CondShock#6,"""Oh ... oh."""
CondPoison#6,"""Ugh..."""
CondPanic#6,"""Haha ... haha ..."""
CondStan#6,"""Maldita sea... ugh."""
CondMirage#6,"""No puedo golpearlo..."""
CondInjury#6,"""Guh ..."""
Die#6,"""En un lugar como este."""
ThankHeal#6,"""Gracias."""
ThankBuff#6,"""Gracias por la ayuda."""
ThankCure#6,"""Gracias por la ayuda."""
DefeatEnemy#6,"""Lo has conseguido."""
LevelUp#6,"""Uf, te estás haciendo más fuerte."""
InvokeSkill1#6,"""¡Ja!"""
InvokeSkill2#6,"""¡Oye!"""
InvokeSkill3#6,"""¡Toma!"""
TechFire#6,"""¡Huh!"""
TechIce#6,"""¡Oye!"""
TechThunder#6,"""¡Huh!"""
TechWind#6,"""¡Whoo!"""
TechLight#6,"""¡Oye!"""
TechDark#6,"""¡Eh, ...!"""
PBFull#6,"""No te acerques."""
PBRelease#6,"""¿Qué te parece esto?"""
Avoid#6,"""Mmm. """
HealOther#6,"""Me recuperaré."""
BuffOther#6,"""Aquí."""
HP30#6,"""Todavía..."""
HP10#6,"""Es peligroso... seguir así."""
ItemRare#6,"""Oh, Dios mío."""
DamageSmall#6,"""¡Maldita sea!"""
DamageMiddle#6,"""¡Joder!"""
DamageLarge#6,"""¡Uf!"""
MemberDamaged#6,"""¿Estás bien?"""
MemberDead#6,"""Shh... ¡Quédate conmigo!"""
Resurrect#6,"""Vamos."""
PartyJoin#15,"""Encantado de conocerte."""
DestroyEnemy1#7,"""Lo has conseguido."""
DestroyEnemy2#7,"""Estoy impresionado."""
DestroyEnemy3#7,"""Lo estás haciendo muy bien."""
CondFreeze#7,"""Uf..."""
CondBurn#7,"""¡Maldita sea!"""
CondShock#7,"""Oh... oh."""
CondPoison#7,"""Ugh..."""
CondPanic#7,"""Haha... haha..."""
CondStan#7,"""Maldita sea... ugh."""
CondMirage#7,"""No puedo golpearlo..."""
CondInjury#7,"""Guh..."""
Die#7,"""En un lugar como este."""
ThankHeal#7,"""Gracias."""
ThankBuff#7,"""Gracias por la ayuda."""
ThankCure#7,"""Gracias por la ayuda."""
DefeatEnemy#7,"""Lo has conseguido."""
LevelUp#7,"""Uf, te estás haciendo más fuerte."""
InvokeSkill1#7,"""¡Ja!"""
InvokeSkill2#7,"""¡Oye!"""
InvokeSkill3#7,"""¡Toma!"""
TechFire#7,"""¡Huh!"""
TechIce#7,"""¡Oye!"""
TechThunder#7,"""¡Huh!"""
TechWind#7,"""¡Whoo!"""
TechLight#7,"""¡Oye!"""
TechDark#7,"""¡Eh, ...!"""
PBFull#7,"""No te acerques."""
PBRelease#7,"""¿Qué te parece esto?"""
Avoid#7,"""Mmm."""
HealOther#7,"""Me recuperaré."""
BuffOther#7,"""Aquí."""
HP30#7,"""Todavía..."""
HP10#7,"""Es peligroso... seguir así."""
ItemRare#7,"""Oh, Dios mío."""
DamageSmall#7,"""¡Maldita sea!"""
DamageMiddle#7,"""¡Joder!"""
DamageLarge#7,"""¡Uf!"""
MemberDamaged#7,"""¿Estás bien?"""
MemberDead#7,"""Shh... ¡Quédate conmigo!"""
Resurrect#7,"""Vamos."""
PartyJoin#16,"""Encantado de conocerte."""
DestroyEnemy1#8,"""¡Lo lograste!"""
DestroyEnemy2#8,"""Qué bien"""
DestroyEnemy3#8,"""¡Guau!"""
CondFreeze#8,"""Qué frío"""
CondBurn#8,"""¡Oh, oh, oh, ...!"""
CondShock#8,"""¡Shibibi ...! """
CondPoison#8,"""Uf..."""
CondPanic#8,"""Oh, ¿qué es eso?"""
CondStan#8,"""Uf, uf."""
CondMirage#8,"""Oye, el objetivo."""
CondInjury#8,"""¡Ay!"""
Die#8,"""Perdón... Todos..."""
ThankHeal#8,"""¡Gracias!"""
ThankBuff#8,"""Gracias."""
ThankCure#8,"""¡Gracias!"""
DefeatEnemy#8,"""¡Lo lograste!"""
LevelUp#8,"""¡Felicitaciones! ¡Te volviste más fuerte de nuevo!"""
InvokeSkill1#8,"""¡Huh!"""
InvokeSkill2#8,"""¡Allí!"""
InvokeSkill3#8,"""¡Arranca!"""
TechFire#8,"""¡Huh!"""
TechIce#8,"""¡Uf!"""
TechThunder#8,"""¡Oye!"""
TechWind#8,"""¡Sí!"""
TechLight#8,"""¡Ta-da!"""
TechDark#8,"""¡Ta!"""
PBFull#8,"""Bien, ¡estoy listo!"""
PBRelease#8,"""¡No voy a perder más!"""
Avoid#8,"""¡Guau! """
HealSelf#3,"""¡Ha vuelto!"""
BuffSelf#3,"""¡Allá vamos!"""
HealOther#8,"""¿Estás bien? Me recuperaré."""
BuffOther#8,"""¡Aquí tienes!"""
HP30#8,"""Todavía no hemos terminado."""
HP10#8,"""Tenemos que hacer algo al respecto."""
ItemRare#8,"""¡Vaya, qué bien!"""
DamageSmall#8,"""¡Ay!"""
DamageMiddle#8,"""¡Uf!"""
DamageLarge#8,"""¡Vaya!"""
MemberDamaged#8,"""¿Estás bien?"""
MemberDead#8,"""¡Eh! Oh, no."""
Resurrect#8,"""Todavía voy a ir."""
PartyJoin#17,"""Encantado de conocerte."""
DestroyEnemy1#9,"""Yo lo haré."""
DestroyEnemy2#9,"""Bien hecho."""
DestroyEnemy3#9,"""Es extravagante."""
CondFreeze#9,"""¡Uh!"""
CondBurn#9,"""¡Ah!"""
CondShock#9,"""¡Joder...!"""
CondPoison#9,"""Uf...！"""
CondPanic#9,"""¡Uh!"""
CondStan#9,"""...¡Ah!"""
CondMirage#9,"""¿Hmm?"""
CondInjury#9,"""Mmm..."""
Die#9,"""Ugh... No puedo hacerlo..."""
ThankHeal#9,"""Gracias a ti."""
ThankBuff#9,"""Gracias por su ayuda."""
ThankCure#9,"""Gracias por su ayuda."""
DefeatEnemy#9,"""No hay respuesta en los alrededores."""
LevelUp#9,"""También te haces más fuerte."""
InvokeSkill1#9,"""¡Oye!"""
InvokeSkill2#9,"""¡Oh!"""
InvokeSkill3#9,"""¡Silencio!"""
PBFull#9,"""Estamos listos para ir."""
PBRelease#9,"""¡Ese es mi poder!"""
Avoid#9,"""よっと！"""
HealSelf#4,"""¡Recuperación!"""
BuffSelf#4,"""Cuanto mejor preparado estés, mejor estarás."""
HealOther#9,"""¿Estás bien?"""
BuffOther#9,"""Aquí, ¿qué tal esto?"""
HP30#9,"""Todavía puedes ir."""
HP10#9,"""Estás en peligro..."""
ItemRare#9,"""Oh, eso es inusual."""
DamageSmall#9,"""No es gran cosa."""
DamageMiddle#9,"""¿Qué demonios es esto?"""
DamageLarge#9,"""¡Esto es lo mejor que se puede hacer!"""
MemberDamaged#9,"""Por favor, tenga cuidado."""
MemberDead#9,"""No pude hacerlo....。"""
Resurrect#9,"""Devolvamos el favor."""
PartyJoin#18,"""Estoy deseando trabajar con usted."""
DestroyEnemy1#10,"""Eso está bien."""
DestroyEnemy2#10,"""Sigue así."""
DestroyEnemy3#10,"""Bien."""
CondFreeze#10,"""Mmmm...。"""
CondBurn#10,"""Uff...。"""
CondShock#10,"""Mierd...。"""
CondPoison#10,"""Ugh..."""
CondPanic#10,"""Kuh... Ugh."""
CondStan#10,"""Ugh..."""
CondMirage#10,"""Cielos..."""
CondInjury#10,"""Ugh..."""
Die#10,"""Lo que hice..."""
ThankHeal#10,"""Te lo agradezco."""
ThankBuff#10,"""Oh,Gracias por la ayuda."""
ThankCure#10,"""Te lo agradezco."""
DefeatEnemy#10,"""Me pregunto si es algo como esto."""
LevelUp#10,"""Parece haber más espacio para el crecimiento."""
InvokeSkill1#10,"""¡Ja!"""
InvokeSkill2#10,"""¡Whoo!"""
InvokeSkill3#10,"""¡Acercate!"""
PBFull#10,"""Te mostraré algo bueno."""
PBRelease#10,"""Estar preparado."""
Avoid#10,"""¡Huh...!"""
HealOther#10,"""Se firme."""
BuffOther#10,"""Por favor, ayúdame."""
HP30#10,"""Es bastante molesto..."""
HP10#10,"""No terminará como está."""
ItemRare#10,"""Lo usaré con cuidado."""
