st_043110_0001#0,"""A.D.2028/4/7/19:30"""
st_043110_0470#0,"""¿Realmente pensaste que llegaría a una trampa obvia sin ningún tipo de plan?"""
st_043110_0480#0,"""Aunque, parece que hay idiotas que en realidad se precipitaron sin hacer ningun tipo de planes."""
st_043110_0490#0,"""JOVEN-Enga... Ya que como no eres parte de este reparto, espero que te vayas de inmediato!"""
st_043110_0500#0,"""Este escenario... en mi película... La película que el mundo desea... Irregulares como tú no son necesarios! No tienes ningun lugar aquí!"""
st_043110_0510#0,"""Ahora, no es necesario que me etiquetes tan cruelmente.<br>En realidad soy bastante bueno en las expresiones y<br>actuando, ya sabes."""
st_043110_0520#0,"""¡¡CÁLLATE!!"""
st_043110_0530#0,"""He oído todo sobre ti, <%me>."""
st_043110_0540#0,"""Sé que acabamos de conocernos y todo, pero, ¿puedo confiar en tu poder?"""
st_043110_0550#0,"""Y, a mi estúpida hermanita... ¿Qué vas a hacer? Puedes ir y tomar una siesta si estás cansada."""
st_043110_0560#0,"""¡No digas estúpideses! ¡Yo lucharé también!  """
st_043110_0570#0,"""Bueno entonces, vamos a echar a perder esta horrible película."""
