st_042070_0001#0,"""A.D.2028/3/25/12:00"""
st_042070_0400#0,"""Mother nos pidió que investigaramos PSO2. Así que si algo sucede, reportarle a Mother es prioridad, ¿No crees?"""
st_042070_0410#0,"""S-Sí... Pero escúchame, ¿Puedes darme un poco de tiempo?"""
st_042070_0420#0,"""Quiero darle un informe apropiado a Mother, tanto de Aru como de PSO2. Quiero investigar esto a fondo y reportar mis hallazgos."""
st_042070_0430#0,"""Enviaré un informe antes de las vacaciones de primavera. Déjame hacer esto por ahora."""
st_042070_0440#0,"""...De acuerdo, lo entiendo."""
st_042070_0450#0,"""Confío en ti Hitsugi. Si eso es lo que tu dices, entonces debería estar bien."""
st_042070_0460#0,"""Aunque, si estás en un apuro, Hitsugi, ve y habla con Mother. Estoy segura de que Mother te ayudará."""
st_042070_0470#0,"""Por supuesto."""
st_042070_0480#0,"""\""PSO2\"", un juego preinstalado que viene con cualquier instalación estándar ESC-A."""
st_042070_0490#0,"""Las supuestas I.A. dentro del juego, se mueven en formas espontáneas completamente diferentes de las I.A. convencionales."""
st_042070_0500#0,"""Nosotros, los elegidos, somos parte de Mother Cluster, dados el importante deber de buscar en el Ether para investigar está erraticidad."""
st_042070_0510#0,"""Eso pudo haber sido un error... Si solo lo dejo por mucho tiempo, podría poner en peligro a \""ESC-A\""."""
st_042070_0520#0,"""...Eso fue lo que Mother nos dijo."""
st_042070_0530#0,"""Si me quedo aquí, no sabré nada. No podré ver ni aprender nada."""
st_042070_0540#0,"""...Voy a tener que ir allí de nuevo, ¿No?"""
st_042070_0550#0,"""1. Xiera, ¿Eres un error?"""
st_042070_0560#0,"""2. ¿Un mundo dentro de un juego?"""
st_042070_0570#0,"""Eso casi significa que usted también es un error, <%me>!"""
st_042070_0580#0,"""En una indicación más seria, ¿Crees que se darán cuenta de que han llegado a otro mundo, y no están dentro de la infraestructura de ese tal juego?"""
st_042070_0590#0,"""He hablado de eso antes, pero no importa en qué mundo creen que estamos."""
st_042070_0600#0,"""...Lo que importa es que Hitsugi no se da cuenta de que ha venido a otro mundo."""
st_042070_0610#0,"""Cualquiera puede decirlo de un vistazo. Pero... Tenemos que mantenerla en la oscuridad por ahora."""
st_042070_0620#0,"""Esta llamada [Mother] parece desempeñar un papel vital en está historia."""
st_042070_0630#0,"""\""Mother\"" suena como el equivalente de Xion."""
st_042070_0640#0,"""Espera, más importante aún, ¿Hitsugi no mencionó la intención de venir de nuevo? Wah, oh no, oh no. Tengo que prepararme."""
st_042070_0650#0,"""<%me>. Mantén nuestras observaciones en secreto entre nosotros dos, ¿De acuerdo?"""
