st_048160_0001#0,"""A.D.2028/6/6/14:00"""
st_048160_0360#0,"""Argh! While we appreciate the donations, it's so hard to allocate the money properly!"""
st_048160_0370#0,"""The reason my job is never ending, and the reason the budget proposal keeps changing... is all YMT Corporation's fault!"""
st_048160_0380#0,"""I'm not sure if it was because he heard about Ophiel's treatment<br>or not, but that perverted CEO seemed to have a change of heart.<br>He apparently began working on various charity projects."""
st_048160_0390#0,"""Perhaps the reason why he sends all these donations and worked<br>to fix the Ether communication system is his way of atoning for his sins?"""
st_048160_0400#0,"""Alright! All my clerical work is done!"""
st_048160_0410#0,"""What?! Even with all that's been going on?!"""
st_048160_0420#0,"""Why do you think I've been so quiet? Kohri, what you lack is concentration!"""
st_048160_0430#0,"""Seriously... It's impossible to concentrate in such a situation..."""
st_048160_0440#0,"""I got used to it."""
st_048160_0450#0,"""Big sis! You didn't go yet, right?!"""
st_048160_0460#0,"""Aru, no running in the hall! How many times have I told you?"""
st_048160_0470#0,"""I think he just takes after you, Hitsugi."""
st_048160_0480#0,"""Shut it.<br>So, Aru, how was your first day of school?"""
st_048160_0490#0,"""Er... uhm... It was a lot of fun, and... and I'm so happy! """
st_048160_0500#0,"""Right? I forced the elementary school to let you<br>in, so you have to make at least 100 friends!"""
st_048160_0510#0,"""Okay! I'll make some for Mother too, and make at least 200 friends!"""
st_048160_0520#0,"""Aru remained here. We were hoping<br>he would... and he wanted to."""
st_048160_0530#0,"""Well, Aru, let's go."""
st_048160_0540#0,"""Yes!"""
st_048160_0550#0,"""Right, we'll all go together and-"""
st_048160_0560#0,"""You can come once you've finished your work... right?"""
st_048160_0570#0,"""Whaaaaaaaa?"""
st_048160_0580#0,"""Big sis, let's go!"""
st_048160_0590#0,"""Okay!"""
st_048160_0600#0,"""ARKS... The ARKS ship remained in their universe after that incident."""
st_048160_0610#0,"""Perhaps they decided this world was saved, and didn't want to interfere where they didn't need to, aside from dealing with Phantoms?"""
st_048160_0620#0,"""I haven't met them ever since that day... Since I had tons of things to do when I got back, I haven't gotten a chance to visit."""
st_048160_0630#0,"""Maybe they realized how busy we were, they haven't visited us either..."""
st_048160_0640#0,"""I wanted them to give us some attention, but... I guess that's okay."""
st_048160_0650#0,"""It'll just be a bigger surprise that way."""
st_048160_0660#0,"""Okay."""
st_048160_0670#0,"""Who dares enter the management room without an appoi-... Hitsugi! Aru too!"""
st_048160_0680#0,"""Wow! It's been so long! Today's a special day, suddenly arriving and surprising us! I would have sent an escort if I'd known."""
st_048160_0690#0,"""Ah, that expression. I know who you're looking for, say no more."""
st_048160_0700#0,"""Hey, come up and say hello!"""
st_048160_0710#0,"""Oh, y-you're here!"""
st_048160_0720#0,"""Ah, um... that is... Ah, ah, what was I going to say? I, uhm..."""
st_048160_0730#0,"""Argh, forget the petty stuff!"""
st_048160_0740#0,"""<%me>! I'm sorry to keep you waiting! Let's go on an Adventure together!"""
