HeatSource#0,"""Confirmo un gran numero<br>de energia. Por favor,<br>avance con precaucion."""
SmallmanJunkSpot3#0,"""Tal vez toda esta basura que es inutil para nosotros, es valiosa para los Lillipans."""
Umincyu_kiki1patu1#0,"""/face1 原生住民が近くにいるようですね。<br>何をしているんでしょうか。"""
Umincyu_kiki1patu2#0,"""/face1 このあたりには、原生住民にとっての<br>天敵も存在しているようですね。<br>だからあまり近寄らないとか。"""
Umincyu_kiki1patu3#0,"""/face1 この反応……もしかして<br>周囲に原生住民がいませんか？"""
Slimevanish1#0,"""/face1 不定形の生物が固まって<br>落ちてくる場所があるようです。"""
Slimevanish2#0,"""/face1 不定形の生物というのも<br>珍しいものですね。"""
Slimevanish3#0,"""/face1 生物の反応があります。<br>これは、空中に何か不定形の……？"""
AliceAlly1#0,"""アークスが近くにいるようです。<br>反応がちょっとヘンな気がしますが……"""
OrakioAlly1#0,"""アークスが近くにいるようです。<br>反応がちょっとヘンな気がしますが……"""
SessionOrakioAlly1#0,"""近辺にアークスの反応が二つあります。<br>パーティを組んでいるようですが<br>少し、反応がヘンな気も……"""
SessionOrakioAlly2#0,"""……いえ、気のせいみたいです。<br>そのまま進行し、可能であれば<br>協力してあげてください。"""
castleterror1#0,"""Prueba de variacion 1"""
castleterror2#0,"""Prueba de variacion 2"""
castleterror3#0,"""Prueba de variacion 3"""
whitegiant1#0,"""Aunque la seゃal es debil compruebe su alrededor.<br> La gente de Kuron esta alerta. Por favor tenga cuidado."""
whitegiant2#0,"""Aunque la seゃal es debil compruebe su alrededor.<br> La gente de Kuron tambien entraron en alerta. Por favor tenga cuidado."""
whitegiant3#0,"""微弱な敵性反応を確認。<br>白の民も動いているようです。<br>各員、警戒をお願いします。"""
nyau1#0,"""この反応は……なんでしょう。<br>不思議なパターンが確認されています。<br>一応、警戒をお願いします。"""
nyau2#0,"""正体不明の反応があります。<br>Darkersではないようですが……<br>一応、留意しておいてください。"""
nyau3#0,"""Acabo de confirmar<br>una extraゃa reaccion<br>por favor, ten cuidado."""
Destroy_pirateship1#0,"""Prueba de variacion1"""
Destroy_pirateship2#0,"""Prueba de variacion2"""
Destroy_pirateship3#0,"""Prueba de variacion3"""
BossAnnihilationMOarfish1#0,"""Prueba １"""
BossAnnihilationMOarfish2#0,"""Prueba ２"""
BossAnnihilationMOarfish3#0,"""Prueba ３"""
NagisaAlly1#0,"""Estoy detectando a alguien cerca.<br>Parece un humanoide...<br>pero no es como un ARKS...?"""
AsaiAlly1#0,"""この付近に戦闘中と思われる<br>アークスの反応があります。"""
AsaiAlly2#0,"""エリア周辺に反応を検知しました。<br>交戦中のアークスが居るようです。"""
AsaiAlly3#0,"""周囲に反応あり。<br>交戦中のアークスのようです。"""
collabo1Ally1#0,"""この付近に戦闘中と思われる<br>アークスの反応があります。"""
collabo1Ally2#0,"""エリア周辺に反応を検知しました。<br>交戦中のアークスが居るようです。"""
collabo1Ally3#0,"""周囲に反応あり。<br>交戦中のアークスのようです。"""
Sessioncollabo1Ally1#0,"""近辺にアークスの反応が二つあります。<br>パーティを組んでいるようですが<br>少し、反応がヘンな気も……"""
ThunderHell1#0,"""周辺で多数の雷鳴を観測しました。<br>状況に合わない異常な数値です！<br>警戒を怠らないでください。"""
ThunderHell2#0,"""強力な放電現象を探知しました。<br>黒の民と関係があるかもしれません。<br>周辺に注意してください！"""
ThunderHell3#0,"""非常に強い電場の発生を感知！<br>周囲への警戒を強めてください！"""
SessionasaiAlly1#0,"""近辺にアークスの反応が二つあります。<br>パーティを組んでいるようですが<br>少し、反応がヘンな気も……"""
SessionnewafinAlly1#0,"""近辺にアークスの反応が二つあります。<br>パーティを組んでいるようですが<br>少し、反応がヘンな気も……"""
annihilation_rappyemp#0,"""敵性反応とは違う反応を確認。<br>巨影の目撃情報も来ています。<br>周辺に注意してください！"""
DestroyEnemy1#1,"""Hay un gran numero de fuentes de calor en movimiento.<br>No se descuide ahora."""
DestroyEnemy2#1,"""Se detecto una gran cantidad de fuentes de calor en movimiento.<br>Mantenganse en guardia."""
DestroyEnemy3#1,"""Confirmo un gran numero<br>de lecturas, vigilen los alrededores."""
EscapeEnemy1#1,"""Tenemos lecturas de un objetivo que<br>necesitamos investigar.<br>Mantengase alerta si se presenta."""
EscapeEnemy2#1,"""Lecturas confirmados a partir de un objetivo<br>que tenemos que investigar. Me pondre en contacto<br>con usted otra vez cuando tenga los detalles."""
EscapeEnemy3#1,"""Me he encontrado con lecturas de un<br>objetivo que tenemos que investigar.<br>Mantener una estrecha vigilancia sobre los eventos a tu alrededor."""
DestroyBoss1#1,"""Hemos confirmado una fuente de calor<br>extraゃa. Tenga cuidado, es enorme."""
DestroyBoss2#1,"""Lectura confirmada a partir de una fuente de calor<br>extraゃa. Esa cosa es enorme!"""
DestroyBoss3#1,"""Lecturas recibidas, una poderosa fuente de calor<br>proviene de esta cosa.<br>No baje la guardia, eso es enorme."""
DefenceAllyAPC1#1,"""Esta seゃal ... ¿Hay otros Arks?"""
DefenceAllyAPC2#1,"""Estos son los signos de batalla.<br>Otros ARKS podrian estar serca."""
DefenceAllyAPC3#1,"""Otros ARKS estan en el combate?<br>Tenga cuidado, por si acaso."""
Smallman1#1,"""¿Que son estas pequeゃas lecturas?"""
Smallman2#1,"""Estas lecturas ... una persona?<br>No puede ser algo pequeゃo."""
Smallman3#1,"""No, creo que me estoy imaginando esto...<br>Que son estas pequeゃas lecturas?"""
DarkerIncident1#1,"""Estos patrones espaciales<br>seran ... Darkers?"""
DarkerIncident2#1,"""Hmm... las seゃales apuntan<br>a un brote de Darker."""
DarkerIncident3#1,"""Los patrones ambientales<br>estan cambiando ... son<br>Darkers acercandose?"""
Door_Cave1#1,"""Hay actividad enemiga extraゃa...<br>Tenga cuidado, por si acaso."""
Door_Cave2#1,"""La actividad enemiga es extraゃa.<br>No bajes la guardia."""
Door_Cave3#1,"""Recibo lecturas enemigas...<br>Algo podria estar acercandose, <br>permanece alerta."""
Door_Urban1#1,"""Tch. El systema se vino <br>abajo? Cuidado, los systemas de defensa <br>estan funcionando mal."""
Door_Urban2#1,"""Un error de sistema ... Que dolor.<br>Prestar atencion a la conducta<br>de los sistemas de defensa."""
Door_Urban3#1,"""... Sistema desestabilizado.<br>Ten cuidado con el sistema de defensa."""
DragonFellows1#1,"""el sentido comun no funciona en el continente flotante. ten cuidado donde pisas."""
DragonFellows2#1,"""Cualquier cosa puede pasar por aqui.<br>El piso no parece ser estable.<br>Ten cuidado."""
DragonFellows3#1,"""Tenga cuidado, parece que el piso esta por caer"""
DragonFellowsB1#1,"""Este lugar parece tan inestable como el resto del continente flotante. Observa bien el suelo."""
DragonFellowsB2#1,"""¡Ten cuidado! Al igual que en el continente flotante, el suelo puede caer en cualquier momento."""
DragonFellowsB3#1,"""Los pisos aqui son inestables, La caida no debe ser fuerte, pero ten cudiado"""
DeliveryA1#1,"""Oh, si, ahora que lo pienso,<br>parece que hay fosiles de insectos<br>raros en la zona."""
DeliveryA2#1,"""¿Sabias? al parecer se han<br>descubiertos fosiles de insecto<br>o algo parecido"""
DeliveryA3#1,"""Parece que ocasionalmente<br>sovreviven busquedas de cosas como...<br>Fosiles de insectos raros alrededor de aqui."""
DeliveryB1#1,"""Las lecturas desaparecen...<br>¿Que...? Es su cuerpo rompiendose a pedazos?"""
DeliveryB2#1,"""Aqui hay lecturas extraゃas <br>¿Son ... Darkers?<br>No, son mas pequeゃos que eso."""
DeliveryB3#1,"""Hay lecturas extraゃas en todo el<br>lugar. Son estas cosas? ¿Que es eso?"""
DeliveryC1#1,"""Hmm, este planeta es de hecho <br>muy rico en recursos. <br>Estos recursos son realmente valiosos."""
DeliveryC2#1,"""Parece que hay recursos<br>valiosos por los alrededores."""
DeliveryC3#1,"""Estas lecturas ... no son<br>enemigas. Ya veo ... Hemos recopilado<br>algunos recursos valiosos!"""
Mining1#1,"""Lecturas de fotones detectadas en la zona<br>. Parece que viene del suelo."""
Mining2#1,"""Detecto lecturas de fotones en la zona.<br>provienen del del suelo."""
Mining3#1,"""Confirmo lecturas de fotones<br>muy cerca de ti.<br>por lo que veo, provienen del del suelo."""
Door_Ruin1#1,"""There's readings from<br>equipment nearby. Careful,<br>still seems operational."""
Door_Ruin2#1,"""The readings from this equipment...<br>Ten cuidado, and proceed with caution."""
Door_Ruin3#1,"""The equipment still seems to be<br>running. Pay attention. You might<br>get dragged into something here."""
Capture1#1,"""Detecting readings from<br>targets we want to capture.<br>I'll track down the details."""
Capture2#1,"""Confirmed readings from<br>targets we want to capture.<br>They might be in the area."""
Capture3#1,"""These readings... they're coming<br>from close by. Might be from<br>targets we'd like you to capture."""
DestroyAPC1#1,"""Detecting an unknown heat<br>source. How odd... watch out."""
DestroyAPC2#1,"""Confirmed an unknown heat source.<br>... Careful, something's strange here."""
DestroyAPC3#1,"""There's an unidentified<br>heat source present...<br>Is someone there?"""
SmallmanMsg1#1,"""It seem there have been lots of reports of Lillipans directly interacting with ARKS lately."""
SmallmanMsg2#1,"""Hablando de eso, me pregunto como se comunican los Lillipans..."""
SmallmanMsg3#1,"""/face6 リリーパ族、か。<br>どんな経緯でこの星に<br>住み始めたのだろう。"""
FortAttack1#1,"""Detecto un portal cercano... las reacciones de los darks esta aumentando!"""
FortAttack2#1,"""The way to the next area is up ahead. Darker reactions are increasing as well."""
FortAttack3#1,"""I'm picking up a lot of Dragonkin. Careful, the gate is also under the influence of Darkers."""
ShellFlower1#1,"""The coast area has many mysterious plant-like objects called shell flowers."""
ShellFlower2#1,"""The shell flowers change their behavior between night and day. If you're clever, it's possible to use them to hurt hostiles too."""
ShellFlower3#1,"""I don't think these flowers are natural. They look almost as if they've been twisted from their original form."""
SmallmanHomeDefense1#1,"""This should definitely be the area where the Lillipans established settlements."""
SmallmanHomeDefense2#1,"""Los lillipans se deben de haber asentado aqui por que hay agua en el area. el agua es realmente preciada en este planeta."""
SmallmanHomeDefense3#1,"""There are a few reports of a certain monument in the area. It seems to be a some kind of symbol to the Lillipans, though we don't know what it means to them."""
SmallmanJunkSpot1#1,"""Everything scattered throughout the area... it's all just junk."""
SmallmanJunkSpot2#1,"""All the junk in this area must look like mountains of treasure to the Lillipans."""
SmallmanJunkSpot3#1,"""Recently, there have been many reports of raids on the Lillipans. Help them as much as you can."""
Umincyu_kiki1patu1#1,"""/face1 このあたりには、かの原生住民の<br>天敵が存在するらしいな。"""
Umincyu_kiki1patu2#1,"""/face1 周囲にあるこの反応……<br>原生住民のようだが<br>何をしているんだ。"""
Umincyu_kiki1patu3#1,"""/face1 もし、襲われている原生住民を<br>見かけたら、助けてやれ。<br>それもアークスの責務だ。"""
Slimevanish1#1,"""/face1 これは……不定形生物の反応か？<br>周辺を警戒しろ。"""
Slimevanish2#1,"""/face1 奇妙な反応が出ている。<br>周囲状況をしっかり確認しろ。"""
Slimevanish3#1,"""/face1 不安定な反応があるな……<br>気をつけろ、来るかもしれないぞ。"""
AliceAlly1#1,"""アークスが近くにいるようだな。<br>……だが、少し反応が違う気もする。<br>一応、留意しておくといい。"""
OrakioAlly1#1,"""アークスが近くにいるようだな。<br>……だが、少し反応が違う気もする。<br>一応、注意しておけ。"""
SessionOrakioAlly1#1,"""近辺にアークスの反応が二つあります。<br>パーティを組んでいるようですが<br>少し、反応がヘンな気も……"""
SessionOrakioAlly2#1,"""……いえ、気のせいみたいです。<br>そのまま進行し、可能であれば<br>協力してあげてください。"""
castleterror1#1,"""パラメータに異常値……？<br>街に存在する灯籠からか？<br>気をつけろ、何かあるぞ。"""
castleterror2#1,"""街の灯籠の周囲に異常反応を確認。<br>……各員、警戒しろ。<br>何が起きるかわからんぞ。"""
castleterror3#1,"""各員、周囲を警戒しろ。<br>まだ影響はないようだが、街の灯籠に<br>異常な反応が集まっている。"""
whitegiant1#1,"""La reaccion del enemigo esta aumentando. La gente de kuron se esta preparando para el combate. mantente alerta."""
whitegiant2#1,"""Reaccion enemiga confirmada.<br>La gente de Kuron tambien ha entrado en la alerta."""
whitegiant3#1,"""Parece que los guerreros de<br>shironia estan cerca de ti<br>Percibo la reaccion del<br>enemigo serca de ellos<br>tenga mucho cuidado."""
nyau1#1,"""不可思議な反応だな……<br>敵性反応とも、味方の反応とも言えん。<br>一応、警戒はしておくといい。"""
nyau2#1,"""反応は出ているのだが……<br>なんともいえん、変な反応だ。<br>留意だけはしておけ。"""
nyau3#1,"""付近で、変な反応が確認された。<br>変、としか言いようのない反応だ。<br>各員、一応気をつけておけ。"""
Destroy_pirateship1#1,"""海中に高エネルギー反応を感知。<br>何か出てくるかもしれないぞ。<br>各員、警戒を怠るな。"""
Destroy_pirateship2#1,"""海中に高エネルギー反応を感知。<br>何か出てくるかもしれないぞ。<br>各員、警戒を怠るな。"""
Destroy_pirateship3#1,"""海中に高エネルギー反応を感知。<br>何か出てくるかもしれないぞ。<br>各員、警戒を怠るな。"""
BossAnnihilationMOarfish1#1,"""何が潜んでいるのか……？<br>強力な反応が確認されている。<br>各員、気を付けて動け。"""
BossAnnihilationMOarfish2#1,"""何が潜んでいるのか……？<br>強力な反応が確認されている。<br>各員、気を付けて動け。"""
BossAnnihilationMOarfish3#1,"""何が潜んでいるのか……？<br>強力な反応が確認されている。<br>各員、気を付けて動け。"""
NagisaAlly1#1,"""周囲に人の反応を感知……<br>だが、アークスとは異なるか？<br>一応、留意しておけ。"""
AsaiAlly1#1,"""周囲にアークスの反応を感知……<br>戦闘中のようだな。<br>一応、留意しておけ。"""
AsaiAlly2#1,"""交戦中のアークスがいるようだな。<br>周辺に反応がある。<br>念のため、留意しておけ。"""
AsaiAlly3#1,"""アークスの反応を感知した。<br>周辺で戦闘中のようだ。注意しておけ。"""
collabo1Ally1#1,"""周囲にアークスの反応を感知……<br>戦闘中のようだな。<br>一応、留意しておけ。"""
collabo1Ally2#1,"""交戦中のアークスがいるようだな。<br>周辺に反応がある。<br>念のため、留意しておけ。"""
collabo1Ally3#1,"""アークスの反応を感知した。<br>周辺で戦闘中のようだ。注意しておけ。"""
Sessioncollabo1Ally1#1,"""近くにアークスの反応が二つあるな。<br>パーティを組んでいるようだが……<br>どうも妙な感じがするな。"""
DarkHell1#0,"""光源の明滅現象を確認した。<br>黒の民の動きにも違和感がある。<br>各員、警戒を怠るなよ。"""
DarkHell2#0,"""光源が作為的に消されているようだな。<br>現段階での目的は不明だが、意味のない<br>動きではなさそうだ。油断するなよ。"""
DarkHell3#0,"""黒の民の動きが妙だな……<br>光源低下と関係があるかもしれん。<br>各員、注意しておけ。"""
SessionasaiAlly1#1,"""近くにアークスの反応が二つあるな。<br>パーティを組んでいるようだが……<br>どうも妙な感じがするな。"""
SessionnewafinAlly1#1,"""近くにアークスの反応が二つあるな。<br>パーティを組んでいるようだが……<br>どうも妙な感じがするな。"""
annihilation_rappyemp#1,"""敵性反応ではない反応を検知した。<br>周辺で巨大な影の目撃報告もきている。<br>注意を怠るなよ。"""
DestroyEnemy1#2,"""Estamos detectando muchas<br>lecturas en movimiento! por favor ten cuidado!"""
DestroyEnemy2#2,"""Um, hay un monton de lecturas?<br>Ten cuidado, mucho cuidado!"""
DestroyEnemy3#2,"""E-Estas lecturas! algo se acerca!<br>...probablemente!..."""
EscapeEnemy1#2,"""/face2 調査対象の反応びんびんです！<br>これは来ちゃう！\u3000来ちゃうかも！"""
EscapeEnemy2#2,"""/face2 おおっ、これはいいですよー！<br>調査対象の反応があります！"""
EscapeEnemy3#2,"""/face2 いーい反応出てますよー！<br>調査対象さん、そのまま来て－！"""
DestroyBoss1#2,"""Wow, ¡que increible fuente de<br>calor! P-Por favor, ten cuidado!"""
DestroyBoss2#2,"""¿Que ... que son estas lecturas? <br> ¡Son extremadamente... Calientes...!"""
DestroyBoss3#2,"""Esta fuente de calor es muy rara!<br> por favor Ten mucho cuidado"""
DefenceAllyAPC1#2,"""Hmm... ¿Que es esto? esta seゃal... <br>Hay alguien cerca, posiblemente?"""
DefenceAllyAPC2#2,"""¿Que es eso, otro Ark? Tal vez este cerca."""
DefenceAllyAPC3#2,"""¿Hay otros ARKS cercanos? Esta seゃal parece ser real!"""
Smallman1#2,"""Mm... I wonder what these <br>tiny little readings are..."""
Smallman2#2,"""Oh... ¿Que es esto? How <br>strange, I thought I saw <br>some tiny readings..."""
Smallman3#2,"""Mmm... some tiny <br>readings appeared <br>y vanished just now..."""
DarkerIncident1#2,"""Waaa... these readings, <br>they're Darkers?"""
DarkerIncident2#2,"""Something maybe might be <br>coming! A great darkness!"""
DarkerIncident3#2,"""This is similar to Darkers... <br>But, not quite like them..."""
Door_Cave1#2,"""Mmm, enemy activity <br>sure is strange..."""
Door_Cave2#2,"""There's been some suspicious <br>movement... Porfavor be a bit careful."""
Door_Cave3#2,"""I've got a bit of a bad feeling <br>about this. Por favor, tenga cuidado!"""
Door_Urban1#2,"""Wow, the system's <br>in bad shape... Watch <br>out for malfunctions!"""
Door_Urban2#2,"""Gah... why can't we control it? <br>Be mindful of your surroundings!"""
Door_Urban3#2,"""Huh? Huhhh? Huhhhhhhh? I-it may <br>be malfunctioning or something!"""
DragonFellows1#2,"""Wow, this is really scary! <br>Por favor, tenga cuidado!"""
DragonFellows2#2,"""¿¡Que!? El suelo sobre el que estas<br>parece estar moviendose!"""
DragonFellows3#2,"""Eh? Creo que el suelo aqui<br>es muy inestable verdad...?"""
DragonFellowsB1#2,"""Huh? Estoy recibiendo lecturas masivas aqui!"""
DragonFellowsB2#2,"""/face2 ま、また勝手に動く足場ですー！<br>まるでアトラクション！"""
DragonFellowsB3#2,"""¿Que? Habia una extraゃa seゃal en el mapa. Algo puede haber cambiado."""
DeliveryA1#2,"""/face2 Hehe, what do we have ahi!? <br>Looks like unusual Fosil de insectos!"""
DeliveryA2#2,"""/face2 Did you know? Did you know? <br>There seems to be rare <br>Fosil de insectos around ahi!"""
DeliveryA3#2,"""/face2 Here's a bit of good news! <br>There seems to be unusual <br>Fosil de insectos in the area!"""
DeliveryB1#2,"""/face4 There's solid data here and <br>there... What it is, I don't know!"""
DeliveryB2#2,"""Que extraゃo, ¿hay<br>rocas con forma de<br>huevos por alli?"""
DeliveryB3#2,"""Detectando lecturas de un <br>Material poco usual... Es similar <br>A los Darkers, pero se siente diferente."""
DeliveryC1#2,"""/face2 Wow, estas Lecturas son totalmente<br>Asombrosas! Hay un monton de<br>recursos valiosos aqui!"""
DeliveryC2#2,"""/face2 Increible! detecto recursos valioso en todas partes!"""
DeliveryC3#2,"""/face2 These readings are more than <br>mere rumor! It feels like valuable resources are just lying around!"""
Mining1#2,"""Lecturas de fotones en el ambiente! <br>Provienen del suelo?"""
Mining2#2,"""Lecturas cercanas de fotones! <br>Hm... Del suelo, quizas?"""
Mining3#2,"""/face2 Una lectura muy muy fuerte de Fotones! <br>Parece que vienen del suelo!"""
Door_Ruin1#2,"""T-this equipment's <br>still running! Porfavor <br>do Ten cuidado!"""
Door_Ruin2#2,"""Parece que el Armamento aun esta en <br>funcionamiento Po-porfavor ten mucho cuidado!"""
Door_Ruin3#2,"""Estas lecturas... Armamento en funcionamiento?<br> A!-Algo esta a punto de suceder! """
Capture1#2,"""We caught readings from <br>targets we want to capture! <br>Maybe they'll show themselves!"""
Capture2#2,"""Capture target readings confirmed! <br>This may just be what we're after!"""
Capture3#2,"""Por favor, este atento!<br>tenemos lecturas de objetivos<br>que queremos capturar!"""
DestroyAPC1#2,"""Una fuente de calor no identificada?<br>Po!-Por favor!, ¡ten mucho cuidado!"""
DestroyAPC2#2,"""Unidentified readings<br>confirmed! S-something may<br>or may not be coming!"""
DestroyAPC3#2,"""There's an unidentified<br>heat source! What<br>is this, exactly?"""
SmallmanMsg1#2,"""Have you heard the rumors? Recently there have been more and more sighting of the Lillipans."""
SmallmanMsg2#2,"""/face6 I wonder how the Lillipans communicate... Maybe there's someone who can talk to them?"""
SmallmanMsg3#2,"""/face2 The Lillipans are soooo cuuuuuute! I want to be friends with them!"""
FortAttack1#2,"""Las salidas se cierran. Estoy recibiendo una gran cantidad de lecturas, asi que ten cuidado!"""
FortAttack2#2,"""Yikes! Is that coming from the gate? I'm reading a number of Darkers closing in, too..."""
FortAttack3#2,"""The exit is near! Get ready, you may have incoming enemies!"""
ShellFlower1#2,"""There!\u3000Those flower-like things scattered all around the coast area! Those are called shell flowers!"""
ShellFlower2#2,"""You'll run into shell flowers on the coast a lot. They can release poison and burst into flames, so Ten cuidado!"""
ShellFlower3#2,"""Shell flowers are strange plants, aren't they? How they evolved to be able to spew venom and explode is beyond me."""
SmallmanHomeDefense1#2,"""It looks like there have been a lot of reports coming in about Lillipan settlements getting attacked recently. I'm worried about them."""
SmallmanHomeDefense2#2,"""Since this area has water, it must be easier for the Lillipans to live here than other places on the planet."""
SmallmanHomeDefense3#2,"""Since their settlements are so vulnerable, they have to keep moving, but it looks like they've prepared a lot of different sites."""
SmallmanJunkSpot1#2,"""The Lillipans are pretty handy. They seem to have made tools out of the junk they've gathered."""
SmallmanJunkSpot2#2,"""This place sure has a lot of junk, doesn't it? These must be mountains of gold to them!"""
SmallmanJunkSpot3#2,"""It seems that tons of Lillipans have made their homes here! You'll probably run across them from time to time!"""
Umincyu_kiki1patu1#2,"""/face1 Alrededor de este lugar, detecto residentes nativos<br>Todo el mundo presten atencion a su alrededor......"""
