IncidentJsApcBegin#0,"""/ci2 2 ¡Parece que las cosas estan difíciles!, No te preocupes, ¡Estoy aquí! """
IncidentJsApcBeginEvo#3,"""/mn2 /ci2 2 ¡Wuuuaaa!, ¡Que reacción tan grande! Un enemigo va a salir!"""
IncidentJsApcSuccessEvo#3,"""/mn15 /ci2 1 Yahoo! Lo hicimos, ¿Eh? ¡Muchas gracias!, ¡Me ayudaste mucho!"""
IncidentJsApcBegin#4,"""/ci4 5 Ah, ¿Es usted? Me pregunto, si tienes tiempo si no te importa el inconveniente... ¿Podrias darme una mano?"""
IncidentJsApcSuccess#4,"""/ci2 1 Muy bien, se acábo. Recogi excelentes datos, así que gracias."""
IncidentJsApcFailure#4,"""Me siento mal por esto, pero debo retirarme, No tiene sentido continuar si es imposible, ¿Verdad?"""
IncidentJsApcBeginEvo#4,"""/ci4 5 Hmm... ¿Una nueva reaccion? Bueno, ¿Por qué no se procedemos con precaucion?"""
IncidentJsApcSuccessEvo#4,"""/ci2 1 Muy bien, se acábo. Recogi excelentes datos, así que gracias."""
IncidentJsApcBegin#5,"""/ci2 1 A-aaah!, ¡Has llegado en el momento justo! Help, Por favor ayudame!"""
IncidentJsApcSuccess#5,"""/ci2 1 De-de alguna manera, estoy bien... Todo ha terminado gracias a usted. Estoy agradecido."""
IncidentJsApcFailure#5,"""Ugh... Estaba buscando a alguien. ¿Porque tuvo que ser así... Me voy a retirar..."""
IncidentJsApcBeginEvo#5,"""/ci4 1 Hay... Más de ellos? Uf, quiero salir de aquí... Huyamos..."""
IncidentJsApcSuccessEvo#5,"""/ci2 1 De-de alguna manera, estoy bien... Todo ha terminado gracias a usted. Estoy agradecido."""
IncidentJsApcBegin#6,"""/ci2 1  Vi algo que preferiria no tocar. Sin embargo, parece que tengo que echar una mano."""
IncidentJsApcSuccess#6,"""/ci2 3 ¡Buena pelea! Me alegro de haber estado aquí para disfrutar de ella!, ¡Hasta luego!"""
IncidentJsApcFailure#6,"""Parece que este cuerpo no es lo que solía ser..."""
IncidentJsApcBeginEvo#6,"""/ci1 2 Ah bueno. ¡Esperaba que fuera solo el calentamiento!"""
IncidentJsApcSuccessEvo#6,"""/ci2 3 ¡Buena pelea! Me alegro de haber estado aquí para disfrutar de ella!, ¡Hasta luego!"""
IncidentJsApcBegin#7,"""/toge /ci3 1 ...¡Se ha descuidado! Supongo que te ayudaré. ¡Acabemos con esto!"""
IncidentJsApcSuccess#7,"""/ci2 2 Parece que se acabó. Eso es todo para mí. Me pregunto si esto podría haberse evitado..."""
IncidentJsApcFailure#7,"""Creo que aún puedo mejorar. Lo siento..."""
IncidentJsApcBeginEvo#7,"""APC共闘発展開始"""
IncidentJsApcSuccessEvo#7,"""/ci2 2 Parece que se acabó. Eso es todo para mí. Me pregunto si esto podría haberse evitado..."""
IncidentJsApcBegin#8,"""/ci2 2 おっ、丁度良いところに<br>少し手伝って貰えるかな？"""
IncidentJsApcSuccess#8,"""/ci2 2 よーし、終わったっと<br>ありがとね、助かったよ"""
IncidentJsApcFailure#8,"""Parece que mordí más de lo que podía masticar. Mejor me retiro..."""
IncidentJsApcBeginEvo#8,"""/ci4 5 おやおや？<br>まだ来るみたいだねえ"""
IncidentJsApcSuccessEvo#8,"""/ci2 2 よーし、終わったっと<br>ありがとね、助かったよ"""
IncidentJsApcBegin#9,"""/ci4 5 ...Has venido al lugar correcto. Hay muchos enemigos, podría necesitar ayuda."""
IncidentJsApcSuccess#9,"""/ci1 5 ...Estaba en peligro.<br>ahora tengo que agradecerte apropiadamente.<br>...Gracias."""
IncidentJsApcFailure#9,"""...Lo siento, no puedo luchar más. Es hora de la retirada."""
IncidentJsApcBeginEvo#9,"""/ci4 5 ...Es probable que surja algo más. Prepárese."""
IncidentJsApcSuccessEvo#9,"""/ci1 5 ...Estaba en peligro.<br>ahora tengo que agradecerte apropiadamente.<br>...Gracias."""
IncidentJsApcBegin#10,"""/ci2 1 Oh, gracias por venir!, ¡Hay una gran cantidad de enemigos! ¿Podrías ayudarme?"""
IncidentJsApcSuccess#10,"""/ci2 1 Bueno, parece una victoria, Parece que estamos a salvo, gracias a ustedes!"""
IncidentJsApcFailure#10,"""Uf, así es como es... Perdón, retrocederé."""
IncidentJsApcBeginEvo#10,"""/ci3 1 Está atmosfera... Tal vez aparezca un recién llegado... Por favor presta atención y preparate."""
IncidentJsApcSuccessEvo#10,"""/ci2 1 Bueno, parece una victoria, Parece que estamos a salvo, gracias a ustedes!"""
IncidentJsApcBegin#11,"""/toge /ci1 1 We can do this! We're Arks! I might be old, but I can't be stopped!"""
IncidentJsApcSuccess#11,"""/toge /ci2 1 Bien bien. Tuvimos éxito y vivo para luchar otro día."""
IncidentJsApcFailure#11,"""Uf.. No de nuevo. Tal vez es hora de que me retire."""
IncidentJsApcBeginEvo#11,"""/toge /ci3 1 Hey, ¡Novato!, ¡Tranquilízate con estos viejos huesos!"""
IncidentJsApcSuccessEvo#11,"""/toge /ci2 1 Bien bien. Tuvimos éxito y vivo para luchar otro día."""
IncidentJsApcBegin#12,"""/toge /mn9 /ci2 1 Uh-oh!... H-hey!, ¡Parece que tuve suerte! ¿Puedes darme una mano?"""
IncidentJsApcSuccess#12,"""/mn15 /ci2 4 Amigo, ¡Eso fue genial!, ¡Somos los número uno!"""
IncidentJsApcFailure#12,"""Nnn...no...Hice mi mejor esfuerzo. Lo siento... Regresare..."""
IncidentJsApcBeginEvo#12,"""/mn2 /ci2 1 ¿Qué? ¡Espera un minuto!, ¡¿Qué está pasando?!"""
IncidentJsApcSuccessEvo#12,"""/mn15 /ci2 4 Amigo, ¡Eso fue genial!, ¡Somos los número uno!"""
IncidentJsApcBegin#13,"""/ci5 2 Oh my, oh my...<br>So much prey appeared<br>y you never called me along?"""
IncidentJsApcSuccess#13,"""/ci4 3 Oh, era ese el final ya? Eso no es justo... ¡La batalla debería haber continuado! Oh, bueno, parece que Lisa se marchará casualmente."""
IncidentJsApcFailure#13,"""...Hmmm, Lisa se aburre<br>quizas. Es hora de regresar...<br>bueno entonces, ten cuidado!"""
IncidentJsApcBeginEvo#13,"""APC共闘発展開始"""
IncidentJsApcSuccessEvo#13,"""/ci4 3 Oh, era ese el final ya? Eso no es justo... ¡La batalla debería haber continuado! Oh, bueno, parece que Lisa se marchará casualmente."""
IncidentJsApcBegin#14,"""/mn10 /ci4 5 Ugh... Podría usar algo de ayuda aquí... Lo siento, sé que es peligroso..."""
IncidentJsApcSuccess#14,"""/ci4 1 ¿Se acábó? Uff... Yo, al menos, sobreviví. No quiero pelear tanto..."""
IncidentJsApcFailure#14,"""...La futilidad es un gran no-no para mí. Lo siento, regresaré."""
IncidentJsApcBeginEvo#14,"""/mn10 /ci4 5 Hey, hay algo por aquí... ¿Por qué estoy tan emocionado de que aparezca?..."""
IncidentJsApcSuccessEvo#14,"""/ci4 1 ¿Se acábó? Uff... Yo, al menos, sobreviví. No quiero pelear tanto..."""
IncidentJsApcBegin#15,"""/toge /ci1 3 Hey, espera tus caballos. Podría usar algo de ayuda aquí."""
IncidentJsApcSuccess#15,"""/ci1 3 Hmm, una técnica impresionante, pero todavía tienes mucho que aprender. ¡Mantén tus ojos abiertos!"""
IncidentJsApcFailure#15,"""Parece que he estado en el trabajo de escritorio demasiado tiempo. Me disculpo, tengo que retirarme."""
IncidentJsApcBeginEvo#15,"""/ci5 3 Todavía están llegando?... No deben valorar sus vidas."""
IncidentJsApcSuccessEvo#15,"""/ci1 3 Hmm, una técnica impresionante, pero todavía tienes mucho que aprender. ¡Mantén tus ojos abiertos!"""
IncidentJsApcBegin#16,"""/toge /ci2 2 Hey! Looks like you managed to stumble onto something fun! me hare cargo de esto!"""
IncidentJsApcSuccess#16,"""/mn15 /ci2 1 Vistes lo increible que soy, cierto? Alabame, Amame, Adorame!"""
IncidentJsApcFailure#16,"""/mn10  むぅ……なんだかつまらないな。<br>眠くなってもきたし、私は帰る！"""
IncidentJsApcBeginEvo#16,"""/mn15 /ci2 1 Whoa! Otro enemigo apareció. ¡Claris también haremos volar a este!"""
IncidentJsApcSuccessEvo#16,"""/mn15 /ci2 1 Vistes lo increible que soy, cierto? Alabame, Amame, Adorame!"""
IncidentJsApcBegin#17,"""/ci1 3 No es parte de tu misión, pero...<br>Yo solo no puedo manejar esto."""
IncidentJsApcSuccess#17,"""/ci1 5 Nada es más importante que ayudarse unos a otros.<br>¡Hasta luego!"""
IncidentJsApcFailure#17,"""Perdoname..."""
IncidentJsApcBeginEvo#17,"""……まだ来るようですね。<br>さっさと片付けましょう。 """
IncidentJsApcSuccessEvo#17,"""/ci1 5 Nada es más importante que ayudarse unos a otros.<br>¡Hasta luego!"""
IncidentJsApcBegin#18,"""/toge /ci2 1 ふはははっ！\u3000六芒均衡ヒューイ推参！<br>存外に苦戦しているようだな！<br>大丈夫だ！\u3000ここはオレに任せろ！"""
IncidentJsApcSuccess#18,"""/toge /ci2 1 オレにかかればこの程度造作もない！<br>また困ったことがあれば呼んでくれ！<br>オレはいつでも、そばにいるぞ！"""
IncidentJsApcFailure#18,"""/toge /ci2 1 オレが負ける……オレが敗北……！？<br>申し訳ない、先に退かせてもらう！"""
IncidentJsApcBeginEvo#18,"""/toge /ci2 むむっ……さらなる悪意の気配！<br>おかわりというやつだな！<br>いいだろう、オレが相手をしてやろう！"""
IncidentJsApcSuccessEvo#18,"""/toge /ci2 1 オレにかかればこの程度造作もない！<br>また困ったことがあれば呼んでくれ！<br>オレはいつでも、そばにいるぞ！"""
IncidentJsApcBegin#19,"""/toge /ci3 2 囲まれているようだな<br>手伝うぞ！"""
IncidentJsApcSuccess#19,"""/ci2 2 よし、よくやったぞ！<br>では、私は行くとしよう！"""
IncidentJsApcFailure#19,"""Esta misión... Fue demasiado..."""
IncidentJsApcBeginEvo#19,"""む、新手か！<br>気を抜くなよ！"""
IncidentJsApcSuccessEvo#19,"""/ci2 2 よし、よくやったぞ！<br>では、私は行くとしよう！"""
IncidentJsApcBegin#20,"""/ci3 2 囲まれているようね<br>協力するわよ"""
IncidentJsApcSuccess#20,"""/ci2 2 Parece que hemos terminado por aquí. Entonces, me voy."""
IncidentJsApcFailure#20,"""Como algo tan simple?... Lo siento, me retiro."""
IncidentJsApcSuccessEvo#20,"""/ci2 2 Parece que hemos terminado por aquí. Entonces, me voy."""
IncidentJsApcBegin#21,"""/ci4 2 Lo bueno es que estas aquí.<br>Ayudame un poco."""
IncidentJsApcSuccess#21,"""/ci2 2 ...De todos modos, tienes mis agradecimientos."""
IncidentJsApcFailure#21,"""Me he sobreestimado...<br>tendre que retirarme."""
IncidentJsApcBeginEvo#20,"""/ci5 2 ...Esta presencia.<br>Tsk, Algo viene!"""
IncidentJsApcSuccessEvo#21,"""/ci2 2 ...De todos modos, tienes mis agradecimientos."""
IncidentJsApcBegin#22,"""/mn2 /ci4 3 ¡Capitán!<br>Lo siento, pero ¿Podría ayudarme por favor?<br>¡Muchos enemigos aparecieron de la nada!"""
IncidentJsApcSuccess#22,"""/mn15 /ci2 1 De alguna manera los detuvimos...<br>Gracias por su ayuda, capitan!"""
IncidentJsApcFailure#22,"""/mn7 Uuu... Lo siento...<br>No puedo soportar más..."""
IncidentJsApcBeginEvo#21,"""わわっ、わわわっ……！<br>なんだか、また出てくる気配が……"""
IncidentJsApcSuccessEvo#22,"""/mn15 /ci2 1 De alguna manera los detuvimos...<br>Gracias por su ayuda, capitan!"""
IncidentJsApcBegin#23,"""/ci2 1 S-señor!<br>Estoy en un verdadero aprieto por aquí!<br>Odio molestar, pero me podria dar una mano?"""
IncidentJsApcSuccess#23,"""/ci2 1 Lo hicimos!<br>Nos las arreglamos para luchar contra ellos!<br>Es todo gracias a usted!"""
IncidentJsApcFailure#23,"""...Lo siento mucho.<br>Voy a tener que retirarme."""
IncidentJsApcBeginEvo#22,"""Woah, oh man!<br>¡Algo nuevo está apareciendo!<br>¡Creo que todavía no hemos terminado!"""
IncidentJsApcSuccessEvo#23,"""/ci2 1 Lo hicimos!<br>Nos las arreglamos para luchar contra ellos!<br>Es todo gracias a usted!"""
IncidentJsApcBegin#24,"""/ci1 3 ……任務外ですが<br>放ってはおけません。"""
IncidentJsApcSuccess#24,"""/ci1 5 ……お互い、無事で何よりです。<br>それでは。"""
IncidentJsApcFailure#24,"""申し訳ありません……<br>私は撤退します。"""
IncidentJsApcSuccessEvo#24,"""/ci1 5 ……お互い、無事で何よりです。<br>それでは。"""
IncidentJsApcBegin#25,"""/ci1 3  ...Hay muchos de ellos. Te ayudare con la exterminación."""
IncidentJsApcSuccess#25,"""/ci1 5 Bueno entonces, ire a la siguiente misión."""
IncidentJsApcFailure#25,"""Como pued dejar que esto pasara?... Que patetico..."""
IncidentJsApcSuccessEvo#25,"""/ci1 5 Bueno entonces, ire a la siguiente misión."""
IncidentJsApcBegin#26,"""/toge /ci1 1 Nyah! Toro trabajará duro!, ¡Presumamos el éxito!"""
IncidentJsApcSuccess#26,"""/toge /mn37 /ci2 4 ¡Kyehehe!, ¡Ganamos!, ¡Mewsic para los oídos de Toro!"""
IncidentJsApcFailure#26,"""/mn2 /ci4 1 ¡Queee!, ¡Que catastrofe!"""
IncidentJsApcSuccessEvo#26,"""/toge /mn37 /ci2 4 ¡Kyehehe!, ¡Ganamos!, ¡Mewsic para los oídos de Toro!"""
IncidentJsApcBegin#27,"""/toge /ci1 1 Ah bien, un amigo, ¡Nya! Asi no podemos perder, ¡Nya!"""
IncidentJsApcSuccess#27,"""/toge /mn17 /ci2 4 Lo hicimos, ¡Nya! A tiempo para reclamar mi premio, ¡Nya!... Candy ...Nyaa"""
IncidentJsApcFailure#27,"""/mn30 /ci4 1 Parece que... Los dulces de la vida son agridulces... ...Nya"""
IncidentJsApcSuccessEvo#27,"""/toge /mn17 /ci2 4 Lo hicimos, ¡Nya! A tiempo para reclamar mi premio, ¡Nya!... Candy ...Nyaa"""
IncidentJsApcBegin#28,"""/ci2 1 あっ、いいところに！<br>ちょっと数が多くて大変だから<br>手伝って貰えないかな？"""
IncidentJsApcSuccess#28,"""/ci2 3 ふう、なんとかなったぁ……<br>素直にありがとね、助かったよ。<br>それじゃ、またね！"""
IncidentJsApcFailure#28,"""うう……これ以上はムリ……<br>ごめんなさい、あたしは先に<br>撤退させてもらうわね……"""
IncidentJsApcBeginEvo#23,"""/ci3 1 うわっ……なんか、やばそーな<br>反応がすっごい近くに……<br>気をつけましょう！"""
IncidentJsApcSuccessEvo#28,"""/ci2 3 ふう、なんとかなったぁ……<br>素直にありがとね、助かったよ。<br>それじゃ、またね！"""
IncidentJsApcBegin#29,"""/mn15 /toge /ci2 1 Buen momento! ¿Crees que podrías echarme una mano?"""
IncidentJsApcSuccess#29,"""/toge /ci2 1 Uff, muchas gracias!<br>¡No podría haberlo hecho sin ti!<br>Gracias, ¡Muchas gracias!"""
IncidentJsApcFailure#29,"""Diablos!...<br>Lo siento, me saldré de tu pelo..."""
IncidentJsApcBeginEvo#24,"""/ci4 5 Woah, ¿Qué? Algo más viene ahora."""
IncidentJsApcSuccessEvo#29,"""/toge /ci2 1 Uff, muchas gracias!<br>¡No podría haberlo hecho sin ti!<br>Gracias, ¡Muchas gracias!"""
IncidentJsApcBegin#30,"""/toge /ci3 1 ……まったく、見てられない！<br>手伝ってあげるから、さっさと<br>こいつら、片付けるわよ！"""
IncidentJsApcSuccess#30,"""/ci2 2 一丁上がり、っと。<br>……あたし、もう行くから<br>あんまり無理しないようにね。"""
IncidentJsApcFailure#30,"""むぅ……あたしもまだ未熟、か。<br>ごめんなさい、先に退くわ。"""
IncidentJsApcBeginEvo#25,"""/ci3 1 Woah... Algo peligroso se aproxima... Vamos a seguir con cuidado!"""
IncidentJsApcSuccessEvo#30,"""/ci2 2 一丁上がり、っと。<br>……あたし、もう行くから<br>あんまり無理しないようにね。"""
IncidentJsApcBegin#31,"""/ci2 2 Lo siento <%me>.<br>Esta situación no es favorable, y yo<br>apreciaria tu cooperación."""
IncidentJsApcSuccess#31,"""/ci2 1 センパイ……その、助かった<br>来てくれて、ありがとな"""
IncidentJsApcFailure#31,"""……これ以上は、無理だ<br>悪いセンパイ、おれは撤退する"""
IncidentJsApcBeginEvo#26,"""/ci2 2 Woah... Algo peligroso se aproxima... Vamos a seguir con cuidado!"""
IncidentJsApcSuccessEvo#31,"""/ci2 1 センパイ……その、助かった<br>来てくれて、ありがとな"""
IncidentJsApcBegin#32,"""/ci1 3 ……敵がたくさん居ますね。<br>手伝いますよ、殲滅を。"""
IncidentJsApcSuccess#32,"""/ci1 5 それでは、僕は次の<br>戦場に向かいますので……"""
IncidentJsApcFailure#32,"""……こんな、僕が……？<br>なんて、無様な……"""
IncidentJsApcSuccessEvo#32,"""/ci1 5 それでは、僕は次の<br>戦場に向かいますので……"""
IncidentJsApcBegin#33,"""/ci3 2 Lo siento <%me>.<br>Esta situación no es favorable, y yo<br>apreciaria tu cooperación."""
IncidentJsApcSuccess#33,"""/ci2 2 ありがとう<br>また、ロビーで会いましょう"""
IncidentJsApcFailure#33,"""ごめんなさい、限界みたい<br>撤退させてもらうわ"""
IncidentJsApcBeginEvo#27,"""あら、新手かしら？"""
IncidentJsApcSuccessEvo#33,"""/ci2 2 ありがとう<br>また、ロビーで会いましょう"""
IncidentJsApcBegin#34,"""/ci3 2 Lo siento <%me>.<br>Esta situación no es favorable, y yo<br>apreciaria tu cooperación."""
IncidentJsApcSuccess#34,"""/ci2 2 助太刀感謝する<br>この礼は、いずれ"""
IncidentJsApcFailure#34,"""くっ……こんな無様な真似を……<br>撤退する、後を頼む"""
IncidentJsApcBeginEvo#28,"""まだ来るようだな"""
IncidentJsApcSuccessEvo#34,"""/ci2 2 助太刀感謝する<br>この礼は、いずれ"""
IncidentJsApcBegin#35,"""/ci3 2 Lo siento <%me>.<br>Esta situación no es favorable, y yo<br>apreciaria tu cooperación."""
IncidentJsApcSuccess#35,"""/ci2 2 おかげで助かったわ<br>その……ありがとう"""
IncidentJsApcFailure#35,"""……ここまでなの？<br>ごめんなさい、撤退します"""
IncidentJsApcBeginEvo#29,"""まだ来るみたいね<br>少しは休ませてほしいわ"""
IncidentJsApcSuccessEvo#35,"""/ci2 2 おかげで助かったわ<br>その……ありがとう"""
IncidentJsApcBegin#36,"""/ci3 2 Lo siento <%me>.<br>Esta situación no es favorable, y yo<br>apreciaria tu cooperación."""
IncidentJsApcSuccess#36,"""/ci2 2 ありがとうございます<br>助かりました"""
IncidentJsApcFailure#36,"""ここまで、なんですね……<br>すみません、撤退します"""
IncidentJsApcBeginEvo#30,"""……まだ来るみたいですね"""
IncidentJsApcSuccessEvo#36,"""/ci2 2 ありがとうございます<br>助かりました"""
IncidentJsApcBegin#37,"""/ci1 3 良かった、手を貸してくれ。<br>む、どうした……？\u3000この装いか？<br>この時期の正装と聞いているが……"""
IncidentJsApcSuccess#37,"""/ci1 1 手を貸してくれて感謝する。<br>いや……確かこの場合は<br>メリークリスマス、だったか？"""
IncidentJsApcFailure#37,"""すまない……<br>これ以上は戦えそうにない。<br>不本意だが、先に退かせてもらう。"""
IncidentJsApcBeginEvo#31,"""/ci1 1 終わった……？<br>……いや、まだ来るか。<br>もうしばらく付き合ってもらえるか？"""
IncidentJsApcSuccessEvo#37,"""/ci1 1 手を貸してくれて感謝する。<br>いや……確かこの場合は<br>メリークリスマス、だったか？"""
IncidentJsApcBegin#38,"""/mn15 /ci1 2 ああ、ちょうどいいところに！<br>この格好、貴方様に見ていただきたく<br>……ってそれどころじゃないご様子！"""
IncidentJsApcSuccess#38,"""/mn15 /ci2 1 この格好ならば、無敵！<br>ご感想、お待ちしております！<br>それと、メリークリスマスですわ！"""
IncidentJsApcFailure#38,"""うう……これ以上はちょっと……<br>申し訳ありませんが<br>先に撤退させていただきます……"""
IncidentJsApcBeginEvo#32,"""/ci1 2 ふー、ようやく落ち着いて……<br>……とは、いかないようですわね！"""
IncidentJsApcSuccessEvo#38,"""/mn15 /ci2 1 この格好ならば、無敵！<br>ご感想、お待ちしております！<br>それと、メリークリスマスですわ！"""
IncidentJsApcBegin#39,"""/mn9 /ci2 2 あ、<%me>！<br>えっと……探してたんだけど……<br>と、とりあえず手伝ってもらえるかな！"""
IncidentJsApcSuccess#39,"""/mn6 /ci2 1 ふう、なんとかなったね……<br>それでさ、えっと……この服なんだけど<br>ええっと……メリークリスマスっ！"""
IncidentJsApcFailure#39,"""うう……ごめん……<br>一緒にクリスマスお祝い<br>したかったんだけど……"""
IncidentJsApcBeginEvo#33,"""/ci3 2 ふう、これでようやく……って<br>まだヘンな気配が残ってる……！<br>……もう！\u3000やりたいことあるのに！"""
IncidentJsApcSuccessEvo#39,"""/mn6 /ci2 1 ふう、なんとかなったね……<br>それでさ、えっと……この服なんだけど<br>ええっと……メリークリスマスっ！"""
IncidentJsApcBegin#40,"""/mn38 /ci2 2 すまないが、手を貸してくれ。<br>……こっそり来ているので<br>イツキたちには内密に、な。"""
IncidentJsApcSuccess#40,"""/mn37 /ci2 2 手を貸してくれて、ありがとう。<br>つい様子が気になってしまってな……<br>くれぐれも皆には内緒で頼む！"""
IncidentJsApcBeginEvo#34,"""/mn37 /ci2 2 む、新手か……！<br>皆が苦労する相手かもしれん。<br>私たちで対処するとしよう！"""
IncidentJsApcSuccessEvo#40,"""/mn37 /ci2 2 手を貸してくれて、ありがとう。<br>つい様子が気になってしまってな……<br>くれぐれも皆には内緒で頼む！"""
IncidentJsApcBegin#41,"""/ci2 2 すみません、手を貸してください！<br>お返しのプレゼントに悩んでたら<br>敵に囲まれちゃって……！"""
IncidentJsApcSuccess#41,"""/ci2 2 ありがとうございました！<br>うーん、お返しってなにをあげれば<br>喜ばれるんだろう……？"""
IncidentJsApcFailure#40,"""/ci4 2 いたた……<br>集中できてなくてダメですね。<br>すみません、出直します！"""
IncidentJsApcBeginEvo#35,"""/ci4 2 確かにプレゼント考えてたけど……<br>さすがに亀のぬいぐるみはなあ……"""
IncidentJsApcSuccessEvo#41,"""/ci2 2 ありがとうございました！<br>うーん、お返しってなにをあげれば<br>喜ばれるんだろう……？"""
IncidentJsApcBegin#42,"""/mn38 /ci2 2 あの龍、すごい全身がきらめいてる。<br>お返しって、キラキラした物の方が<br>いいのかなぁ……って、そうじゃない！"""
IncidentJsApcSuccess#42,"""/mn37 /ci2 2 協力、ありがとうございました！<br>うーん、キラキラしてるのなら<br>喜んでくれるのかなあ……"""
IncidentJsApcBeginEvo#36,"""/mn37 /ci2 2 す、すごい……！<br>さっきよりもキラキラしてる……！"""
IncidentJsApcSuccessEvo#42,"""/mn37 /ci2 2 協力、ありがとうございました！<br>うーん、キラキラしてるのなら<br>喜んでくれるのかなあ……"""
IncidentJsApcBegin#43,"""/ci2 2 我が魂の同士よ、良いところに現れた！<br>珠玉の宝物を求めし我と共に<br>この戦いに参じてくれ！"""
IncidentJsApcSuccess#43,"""/ci2 2 助かったぞ、礼を言う！<br>迷宮の解たる珠玉の宝物は<br>必ずや見つけてみせよう！"""
IncidentJsApcFailure#41,"""/ci4 2 くっ……油断が過ぎたか……！<br>なんたる無様……！<br>すまない、先に退く！"""
IncidentJsApcBeginEvo#37,"""/ci3 2 新手の気配……！<br>同士たちとの宴に誘われたか！"""
IncidentJsApcSuccessEvo#43,"""/ci2 2 助かったぞ、礼を言う！<br>迷宮の解たる珠玉の宝物は<br>必ずや見つけてみせよう！"""
IncidentJsApcBegin#44,"""/ci2 2 おお！\u3000良いところに！<br>この騒ぎで友を見失ったでござる。<br>どうかお力添え願いたい。"""
IncidentJsApcSuccess#44,"""/ci2 2 お力添え感謝申し上げる！<br>拙者は友を探しに行くでござる。<br>それではまた！"""
IncidentJsApcFailure#42,"""/ci4 2 まさか失敗に終わるとは……<br>友たちを見守るためにも、拙者は<br>一度撤退させてもらうでござる。"""
IncidentJsApcBeginEvo#38,"""/ci3 2 若き友たちを見守るためにも<br>邪魔する不埒な輩は許さんでござる！"""
IncidentJsApcSuccessEvo#44,"""/ci2 2 お力添え感謝申し上げる！<br>拙者は友を探しに行くでござる。<br>それではまた！"""
IncidentJsApcBegin#45,"""/ci2 2 イベントとか、マジで面倒くせぇな……<br>って、ちょうど良いところ来たな！<br>俺様の憂さ晴らしに付き合ってくれよ！"""
IncidentJsApcSuccess#45,"""/ci2 2 終わったな！<br>となると、お返しを考えるのか……<br>ったく、なに渡せば良いんだ？"""
IncidentJsApcFailure#43,"""/ci4 2 ちっ、考えすぎて気が散った結果が<br>このざまかよ……！<br>やってらんねー、先に帰らせてもらう！"""
IncidentJsApcBeginEvo#39,"""/ci3 2 おらおら！\u3000なんでも来やがれ！<br>まとめてぶっ倒してやるぜ！"""
IncidentJsApcSuccessEvo#45,"""/ci2 2 終わったな！<br>となると、お返しを考えるのか……<br>ったく、なに渡せば良いんだ？"""
IncidentJsApcBegin#46,"""/ci2 2 お、ちょうどよかった！<br>手伝ってくれるか！<br>仲間とはぐれちまってよ！"""
IncidentJsApcSuccess#46,"""/ci2 2 いやー、戦いに熱くなりすぎて<br>仲間とはぐれてしまってな！<br>ありがとな、助かったぜ！"""
IncidentJsApcFailure#44,"""/ci4 2 しくじったか……！<br>悪い、出直してくるぜ……！"""
IncidentJsApcBeginEvo#40,"""/ci3 2 まだまだなにか起きる感じだな！<br>よっしゃ、楽しもうぜ！"""
IncidentJsApcSuccessEvo#46,"""/ci2 2 いやー、戦いに熱くなりすぎて<br>仲間とはぐれてしまってな！<br>ありがとな、助かったぜ！"""
