st_042070_0001#0,"""A.D.2028/3/25/12:00"""
st_042070_0210#0,"""젊은 세대에게 에테르의 편리성과<br>통신속도를 실감하게 만들기 위해서<br>게임이란 형태를 한 도입 어플이지."""
st_042070_0220#0,"""여기까지가 겉으로 알려진 사실."""
st_042070_0230#0,"""……하지만 에테르 기술은 아직 발전도중.<br>『에스카』 안에는 버그가 숨어있다고<br>마더가 우리에게 말했지."""
st_042070_0240#0,"""그래서 우리들처럼 선택받은 사람들……<br>『마더 클러스터』의 소속 멤버가 에테르 인프라에<br>……PSO2에 들어가서 그 조사를 하고 있어."""
st_042070_0250#0,"""그건 우리가 아니면 할 수 없는 일이야.<br>PSO2 안에 들어갈 수 있는 것은<br>『마더 클러스터』 소속인 우리들뿐."""
st_042070_0260#0,"""……이쪽이 뒷이야기.<br>평범한 사람들에겐 비밀인 얘기지."""
st_042070_0270#0,"""……안되겠어, 알고 있는 얘기만 적혀있잖아.<br>우리 같은 일이 일어난 사람은 없어?"""
st_042070_0280#0,"""아하하…… PSO2 안에서<br>사람들 데려와버렸다는 경험이 있는 건<br>아마 히츠기가 처음이지 않을까?"""
st_042070_0290#0,"""하지만 그런 일이 일어난다는 건<br>역시 마더가 말했던대로 뭔가 버그가<br>숨어있다는 말이겠지~."""
st_042070_0300#0,"""그게 버그 때문에 일어난 건지도<br>지금은 전혀 모르겠지만 말이야……"""
st_042070_0310#0,"""어, 이 정보…… PSO2 안에서<br>NPC가 나온 것만 같았다……<br>……아니, 팬 페스티벌 코스프레 얘기네."""
st_042070_0320#0,"""이건, 얼마 전에 있었던 PSO2 플레이어의<br>실종사건 얘기니까…… 아니고.<br>이것도 아니고, 저것도 아냐……"""
st_042070_0330#0,"""아, 그렇지.<br>히츠기, 간단한 방법이 있어~.<br>전~부 한꺼번에 해결할 수 있는 방법."""
st_042070_0340#0,"""뭐?"""
st_042070_0350#0,"""마더한테 물어보면 되지.<br>마더는 전부 알고 있는 걸."""
st_042070_0360#0,"""그래, 그렇지.<br>어째서 이렇게 간단한 걸<br>눈치채지 못한 거지, 우리."""
st_042070_0370#0,"""기다려 봐, 바로 연락해볼게."""
st_042070_0380#0,"""자, 잠깐만!"""
st_042070_0390#0,"""……히츠기?<br>왜 그래? 왜 멈추란 거야?<br>마더한테 물어보면 해결될텐데?"""
st_042070_0400#0,"""PSO2 조사는 마더의 부탁이니까<br>거기서 무슨 일이 생기면 마더한테 보고하는게<br>가장 낫지 않아? 그렇잖아?"""
st_042070_0410#0,"""그건, 알고 있는데……<br>그치만…… 미안, 좀만 더 기다려줘."""
st_042070_0420#0,"""마더한테 하는 보고는 확실하게 하고 싶어.<br>알에 대해서도, PSO2에 대해서도<br>自스스로 제대로 조사한 다음 보고하고 싶어."""
st_042070_0430#0,"""봄방학이 끝나기 전에는 보고할테니<br>지금은 아직 기다려줘."""
st_042070_0440#0,"""…………응, 알았어."""
st_042070_0450#0,"""히츠기는 믿고 있으니까<br>히츠기가 그렇게 말하면<br>그게 맞는 일일 거야."""
st_042070_0460#0,"""그치만 히츠기, 정말 곤란해지면<br>마더한테 제대로 상담하자.<br>마더는 반드시 도와줄거야."""
st_042070_0470#0,"""물론이지."""
st_042070_0480#0,"""차세대 클라우드형 OS 『에스카』에<br>기본으로 설치된 게임, PSO2."""
st_042070_0490#0,"""그곳에 존재하는 사람들은<br>AI라고 믿기 힘들 정도로 정교하게 움직인다."""
st_042070_0500#0,"""그 상세정보를 조사하기 위해 선택된 사람들……<br>『마더 클러스터』인 우리가<br>에테르에 들어가서 조사를 진행하고 있었어."""
st_042070_0510#0,"""그게 버그일지도 모르니까……<br>가만히 놔두면 『에스카』를<br>위협할지도 모르니까……"""
st_042070_0520#0,"""……마더가, 그렇게 말했으니까."""
st_042070_0530#0,"""스스로 나아가지 않으면, 아무것도 보지 못해.<br>아무것도 알 수 없어, 이해할 수 없어."""
st_042070_0540#0,"""……한 번 더 가볼 수 밖에 없나."""
st_042070_0550#0,"""시에라, 버그라는데?"""
st_042070_0560#0,"""게임 속 세계?"""
st_042070_0570#0,"""아니< %me> 씨도<br>포함된 말이거든요, 저거!"""
st_042070_0580#0,"""그나저나 눈치채지 못하네요.<br>게임 속이나 인프라 속이 아니라<br>다른 세계에 와있다는 사실을."""
st_042070_0590#0,"""……전에도 말했었죠.<br>이쪽 세계가 게임 안이라거나<br>버그가 어쩌구 저쩌구 하거나."""
st_042070_0600#0,"""……히츠기 씨는<br>눈치채지 못한 걸까요.<br>다른 세계에 와있다는 사실을."""
st_042070_0610#0,"""그건 데이터만 봐도 일목요연.<br>하지만 그런데도 그녀들은 계속 속고 있어요……"""
st_042070_0620#0,"""『마더』라는 존재의 말이<br>그만큼 위대하다는 거겠죠."""
st_042070_0630#0,"""우리 아크스로 예를 들자면……<br>옛날의 시온 같은 걸까요?"""
st_042070_0640#0,"""아니, 그보다 뭔가 히츠기 씨<br>한 번 더 오겠다고 말하지 않았었나요?<br>아앗, 이런이런, 준비해둬야지."""
st_042070_0650#0,"""<%me> 씨.<br>이렇게 훔쳐보고 있단 건<br>부디, 부디 비밀로 해주셔야 해요."""
