st_047090_0001#0,"""A.D.2028/4/23/16:00"""
st_047090_0500#0,"""さ、つべこべ言わずに帰る！<br>あたしは、全て助けてくるって約束して<br>ここに来たんだからね！"""
st_047090_0510#0,"""……ふっ。<br>ずいぶんと強引になったものだな、八坂火継。"""
st_047090_0520#0,"""お生憎様、この性分は生まれつきよ。"""
st_047090_0530#0,"""帰ろう、マザー。<br>ぼくたちは、一緒だよ。"""
st_047090_0540#0,"""……そうだな、そうだったな。"""
st_047090_0550#0,"""私は、この手の繋がりがあれば<br>……十分だったのだな。"""
st_047090_0560#0,"""ヒツギちゃん！\u3000アルくん！<br>それに……マザーも……！"""
st_047090_0570#0,"""……ったく、本当にやってのけやがった<br>このバカ妹が！"""
st_047090_0580#0,"""……お兄ちゃん！"""
st_047090_0590#0,"""良く戻ってきたな、アル！<br>さすがはオレの弟だ、褒めてやる！"""
st_047090_0600#0,"""コオリ！"""
st_047090_0610#0,"""うっ、わたし呼び捨て……！<br>で、でもこのぬくもりで許しちゃう！"""
st_047090_0620#0,"""おかえりなさい、アルくん！<br>無事に戻って来られて、よかった……！"""
st_047090_0630#0,"""……八坂火継。"""
st_047090_0640#0,"""ん？"""
st_047090_0650#0,"""ありがとう……私は……"""
