st_044070_0001#0,"""A.D.2028/4/10/15:00"""
st_044070_0240#0,"""還是說，是異世界的人？其他維度的人？<br>到底應該怎麼稱呼才好呢……<br>不對啦，這種事情怎樣都好。"""
st_044070_0250#0,"""之前因為實在是發生了太多事<br>再加上我們都有在正常對話，所以我完全沒意識到……<br>但這事其實挺了不得的啊。"""
st_044070_0260#0,"""這要是讓那些研究地外生物的學者們聽到了<br>肯定會震驚得眼白一翻，整個人暈過去吧。"""
st_044070_0270#0,"""說回正題吧<br>我把各位召集到這裡，不是為了別的。<br>我是想講一講地球的現狀。"""
st_044070_0280#0,"""我想，ARKS那邊應該也認識到了<br>聖母星團的活動變得日漸活躍這一點。"""
st_044070_0290#0,"""即便是在地球這邊，他們對地球先導的攻擊也愈發猛烈<br>各個支部的所屬成員，都遭受到了襲擊。<br>說實話，情況已經不容樂觀了。"""
st_044070_0300#0,"""雖然至今為止，我們雙方的局勢，更像是干對峙不動手<br>可是到如今，他們已經連裝都懶得裝了<br>而是在非常強硬地打算搗毀我們。"""
st_044070_0310#0,"""雖然也不知，他們是認為自己做好了準備<br>還是有什麼必須立刻動手的理由<br>……但總之，現在的狀況已經很急迫了。"""
st_044070_0320#0,"""……聖母星團是有什麼目的？<br>他們搗毀地球先導，是要幹什麼？"""
st_044070_0330#0,"""只要他們一擊潰地球先導……就能完全征服<br>這顆沒有任何抵抗勢力的地球了。<br>……不過，這目的似乎也只是他們的第一步而已。"""
st_044070_0340#0,"""畢竟，在他們控制住了以太設施的時候<br>在某種程度上說，就已經實現這個目標了。"""
st_044070_0345#0,"""而且，光是這一點<br>也成不了他們打算藉由PSO2入侵神諭的理由。"""
st_044070_0350#0,"""難道他們也打算征服我們這邊的世界嗎？"""
st_044070_0360#0,"""難道我們這邊的世界中也有他們需要的東西嗎？"""
st_044070_0370#0,"""這個嘛……我想他們應該確實<br>對ARKS那邊的世界有什麼執著。"""
st_044070_0380#0,"""笨蛋老妹，你可是聖母星團的前所屬成員啊。<br>這塊兒你怎麼想？"""
st_044070_0390#0,"""你別說話句句帶刺好不好啊！<br>但我想想，唔－－，聖母的目的啊……"""
st_044070_0400#0,"""可畢竟我加入聖母星團<br>也是好久之前的事情了……而且邀請我的理由<br>也就只有「具備素質」這麼一句。"""
st_044070_0410#0,"""這素質，指的是進入PSO2之中的能力吧。<br>這份能力屬於掌控以太能力的一小部分<br>所以其實，他們是在招攬有以太適應性的人？"""
st_044070_0420#0,"""而且應該也包括了將來有望適應的人吧。<br>以太能力的學習，就跟學習技術是一樣的。<br>只要理解了原理、朝正確的方向鑽研，就應該會有長進。"""
st_044070_0430#0,"""欸，這能力只要努力就能掌握麼？<br>能用以太來製作武器什麼的？"""
st_044070_0434#0,"""說得簡單點的話<br>可以認為，只要以太的適應性提升<br>也就能做到更多的事情。"""
st_044070_0438#0,"""首先呢，即便是沒有以太適應性的一般人<br>也是可以藉由PSO2，遠程操縱生成在神諭那邊的虛擬形象<br>享受遊戲的樂趣的。"""
st_044070_0440#0,"""然而，這PSO2<br>其實是聖母為了接近神諭而準備的<br>用於偽裝活動的APP。"""
st_044070_0444#0,"""正因如此，即便是在一般人<br>把PSO2當作普通的遊戲遊玩時<br>聖母那邊，也是有在不斷積攢ARKS的情報的。"""
st_044070_0448#0,"""而PSO2還有另一個目的……<br>那就是作為篩選用的APP<br>選拔出以太適應性高的人才。"""
st_044070_0450#0,"""說簡單一點，將適應性比作等級的話<br>可以說擁有1級適應性的人<br>能夠潛入PSO2之中。"""
st_044070_0454#0,"""潛入PSO2之中的意思……也就是<br>將自己同化為PSO2中生成的虛擬形象<br>並像是操縱自己的身體一樣，去操縱這個形象。"""
st_044070_0458#0,"""而這些擁有1級能力的人們<br>似乎就會被聖母看中<br>並被選為聖母星團的成員。"""
st_044070_0460#0,"""當適應性繼續提升，升到了2級後<br>便就可以不藉由虛擬形象了。<br>而是能靠著肉身進入到那邊。"""
st_044070_0465#0,"""不僅如此，還可以將以太具現化出來……<br>也就是展現出具現武裝。"""
st_044070_0470#0,"""……也就是說，按這個說明來看<br>炎雅與火継你們兩人<br>都已經到達2級了。"""
st_044070_0480#0,"""到達了這一步的人們<br>會擔任起聖母星團的核心骨幹<br>向全世界提升星團的影響力。"""
st_044070_0490#0,"""同時，他們也會藉由著聖母星團的影響力<br>來讓自己也在社會上獲得成功。<br>……萩斗和貝托爾，都屬於這種。"""
st_044070_0500#0,"""而在聖母星團的骨幹之中<br>能力更為出類拔萃的七人<br>會被稱為使徒，被視作聖母的左膀右臂。"""
st_044070_0510#0,"""不難想象，在被選為使徒後，他們又會在社會上<br>進一步收穫到更為龐大的利益。"""
st_044070_0520#0,"""……原來如此。我和冰莉都是因為<br>有著1級的以太適應性<br>所以才會被聖母星團邀請啊。"""
st_044070_0530#0,"""聖母可能是覺得，只要把擁有素質的人圈養起來<br>即便是只有其中一部分人升到了2級<br>也都足夠了吧。"""
st_044070_0540#0,"""……不過話說回來，真沒想到<br>地球先導居然還能注意到這些。"""
st_044070_0550#0,"""畢竟我們的社會影響力<br>也已經不小了嘛。"""
st_044070_0560#0,"""沒錯，雖然也不曉得這傢伙到底<br>都幹了些什麼，可他好像還有爵位哦？<br>竟然還是個亞當爵士，也太莫名其妙了吧。"""
st_044070_0570#0,"""而且，近似於具現武裝的能力<br>自聖母星團誕生前<br>就已經有在使用了。"""
st_044070_0580#0,"""近似於具現武裝的能力？"""
st_044070_0590#0,"""它被一般人稱為『魔法』。<br>是一種從古代一脈相承至今<br>卻也一直對大眾保持隱秘的，超常現象的總稱。"""
st_044070_0600#0,"""就連傳送，也都能想傳就傳哦。<br>雖然也需要佈陣備符什麼的<br>做好多準備就是了。"""
st_044070_0610#0,"""其實在一開始，地球先導<br>並不是一個對抗聖母星團的組織。"""
st_044070_0620#0,"""從很久很久以前起，地球先導<br>就是個集結了能力者，解決發生在世界上的<br>不可思議事件與現象的組織。"""
st_044070_0630#0,"""就比如說，像是驅魔師或是魔術師。<br>而在日本呢，就像是陰陽師那種吧。<br>地球先導，就是個聚集了那種人的組織。"""
st_044070_0640#0,"""而地球先導原先的目的……則是在暗地裡<br>秘密處理天使、惡魔、惡鬼或是妖怪等等<br>這些平常根本看不見的異形。"""
st_044070_0650#0,"""本來，像這些超乎現實的現象<br>是不會頻繁發生的。<br>一直都處於地球先導的可控範圍內。"""
st_044070_0660#0,"""可就從12年前起，情況發生了變化。"""
st_044070_0670#0,"""12年前……也就是發現了「以太」<br>「ESC-A」得到了普及……<br>聖母星團也誕生了的那年？"""
st_044070_0680#0,"""是的。從那一年開始<br>超乎現實的現象就開始頻繁出現<br>而且覺醒了能力之人，也開始增加了。"""
st_044070_0690#0,"""……而我，也是其中的一個。"""
st_044070_0700#0,"""像火継小姐與炎雅這種覺醒了能力的人<br>可以憑著自己的意志操控以太<br>並具現化心中的想象。"""
st_044070_0710#0,"""然而，即便並未覺醒能力<br>以太也是會聚集起大眾心目中的想象<br>－－就比如人們的恐懼心理，創造出實體的。"""
st_044070_0720#0,"""意思就是說，我們的具現武裝<br>是我們每個人想象力的實體<br>而幻創種，則是大眾們恐懼想象的實體？"""
st_044070_0730#0,"""是的，可以這麼認為。"""
st_044070_0740#0,"""而如今，聖母星團正操控著<br>恐懼的化身－－幻創種，對我們虎視眈眈。"""
st_044070_0750#0,"""……而他們的目的，恐怕是征服地球。"""
st_044070_0760#0,"""……我們從太古之時起，就一直保護人類至今<br>免遭非人者的侵襲。這一次，我們同樣會這麼做。"""
st_044070_0770#0,"""只不過，聖母星團的力量絕非尋常<br>若是光靠我們的力量……怕是有些困難……"""
st_044070_0780#0,"""所以，<%me>。<br>我想在此拜託您，能否將您的力量……<br>將ARKS的力量，借予我們呢？"""
st_044070_0790#0,"""為了打倒聖母<br>讓地球重歸它應有的姿態……"""
st_044070_0800#0,"""怎、怎麼回事！地震！？"""
st_044070_0810#0,"""不對……這是爆炸！"""
st_044070_0820#0,"""感知到以太過剩反應。<br>已在地表展開封鎖領域。"""
st_044070_0830#0,"""……看來它們來得挺快啊。<br>亞當，怎麼辦？"""
st_044070_0840#0,"""是時候展示一下<br>地球先導的意志了。"""
st_044070_0850#0,"""地球先導<br>將會與ARKS一同反抗聖母。<br>而這裡，將是反抗的起點。"""
st_044070_0860#0,"""……意思就是正面迎擊是吧？<br>真是的，我們可真是勞碌命啊，你說是不是？"""
